cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
32609	12	1059	True
51506	1	1186	False
31379	1	146	False
8232	2	473	False
43123	1	199	False
38085	1	194	False
40604	3	277	False
46606	1	193	False
937	3	453	True
20550	6	273	True
20366	14	379	False
42944	11	200	False
17488	3	83	False
5023	4	307	False
36800	1	178	False
45380	13	188	True
14920	3	137	False
13820	3	132	False
3445	1	232	False
26599	15	268	True
4003	1	82	False
767	6	162	False
28773	1	146	False
25986	16	296	False
28624	7	161	False
44946	14	327	True
50447	4	123	True
35685	3	105	True
28593	1	161	False
31453	2	168	True
43569	4	174	False
39068	1	143	False
10403	7	182	False
31730	9	122	False
13990	1	139	False
42488	11	180	False
47415	11	102	True
25976	5	70	False
43143	9	142	True
16069	17	170	True
46326	1	152	False
31723	10	79	False
25206	8	151	False
36926	1	83	False
47928	5	150	False
44955	10	146	True
22321	1	173	False
51725	4	175	True
4702	1	86	False
46317	3	79	False
7596	2	82	False
17430	9	123	False
32818	1	72	False
31717	6	115	False
32806	4	75	False
29098	1	105	False
32122	5	66	False
50433	2	86	False
37591	7	97	True
26600	6	79	False
7013	1	95	False
5623	10	120	False
16449	2	120	True
8213	7	210	False
44965	1	36	False
26611	1	67	False
114	1	68	False
31827	2	90	False
32304	1	109	False
24459	5	130	False
26944	2	65	False
21411	1	61	False
51259	1	25	False
20891	9	76	True
15738	4	82	False
9378	8	221	True
34600	7	101	True
35651	10	92	False
26906	4	57	True
17886	1	97	False
22643	9	119	True
51028	1	74	False
4635	4	84	False
29612	1	54	False
20135	8	74	False
47899	2	68	False
26909	5	63	True
25987	14	168	False
17605	2	52	True
18789	1	38	False
44061	4	87	True
23592	17	139	False
20723	4	109	False
4438	5	68	False
4636	2	51	False
51239	2	45	True
27371	1	32	True
52252	2	43	False
44623	8	65	False
23501	9	65	True
20143	4	220	False
44962	3	59	True
1532	10	87	True
19644	1	64	False
32104	12	73	False
39078	11	102	False
46383	1	96	False
15605	3	40	False
44964	2	72	False
24599	1	59	False
20373	5	70	True
45813	5	164	False
47895	5	60	True
37596	3	86	False
36099	2	53	False
8205	4	51	True
42494	3	42	False
16090	3	58	True
39980	3	62	False
14621	1	70	False
5800	14	221	False
27287	1	42	False
4055	5	124	True
1185	1	77	False
21708	1	56	False
42157	2	47	False
39672	3	64	False
46341	1	76	False
1638	1	80	False
39469	2	76	True
1296	2	31	True
23324	1	86	False
42926	12	60	True
21562	6	88	False
31741	17	121	False
24232	4	53	False
7151	1	30	False
7530	3	35	True
8244	1	26	False
51274	1	27	False
782	2	43	False
44065	4	64	True
7558	2	83	True
24145	2	71	False
37609	2	37	False
46751	6	58	False
42932	15	69	True
23597	3	65	True
5451	2	57	False
42508	1	33	True
26905	6	49	False
24370	1	44	False
52251	1	25	False
21328	1	17	False
39967	4	46	False
27056	3	32	True
36381	8	40	False
42928	3	37	True
20728	1	45	False
6167	2	26	False
27050	6	85	False
4629	2	15	False
21040	1	130	False
39973	3	37	False
51727	2	52	False
14912	2	39	True
45539	1	24	False
16257	2	19	False
37639	1	57	False
1521	9	91	False
40989	3	51	True
51301	1	23	False
7086	1	39	False
21251	5	67	False
28576	10	87	True
43536	3	54	False
43591	1	43	False
150	1	30	False
48588	13	90	True
6157	5	51	True
47128	1	37	False
20398	8	66	False
7525	9	71	True
14595	1	46	False
45287	2	164	False
16420	7	42	False
50025	15	140	True
29248	2	71	False
34829	1	46	False
39494	1	13	False
21550	3	42	False
1335	2	34	False
16443	5	42	False
21044	2	33	False
47897	1	44	True
39092	3	40	False
37830	1	19	False
24208	1	42	False
41382	1	27	False
49690	1	53	False
12060	1	44	False
18951	7	79	False
46322	9	78	False
26021	2	34	False
10417	1	23	True
1309	3	37	True
35055	4	32	False
45817	3	60	True
18773	5	29	False
28587	6	46	True
28592	10	95	False
6155	7	31	True
10422	3	27	False
18778	1	41	False
9208	11	39	True
11515	1	21	False
26900	12	60	True
13136	3	44	False
10961	1	35	False
39683	3	30	True
33344	9	36	False
21289	2	38	False
32123	1	34	False
5020	1	34	False
13125	12	80	False
39128	5	32	False
15716	1	20	False
50897	3	47	True
15588	4	45	True
42496	7	76	False
3671	1	21	True
20142	1	19	False
32613	2	62	False
28640	3	39	False
6009	6	48	True
17426	2	28	False
31718	15	64	False
24217	2	39	False
48012	2	41	False
14874	1	34	False
34954	1	34	False
27042	17	188	True
45442	2	26	False
46906	19	146	True
44164	4	59	False
24537	1	23	False
10067	5	64	False
31713	1	20	False
27915	12	34	False
35716	1	20	False
28569	4	45	False
1814	6	47	False
50299	1	36	False
16421	5	27	False
42952	2	34	True
23599	1	48	False
27286	3	28	True
44957	1	37	True
45420	3	74	False
41557	6	105	True
1526	6	31	False
34623	2	16	True
39965	10	55	True
37813	3	54	True
