cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
7953	2	213	False
7103	3	82	True
43847	4	60	False
47635	3	31	False
28105	1	23	False
7540	1	25	True
43347	1	51	False
40172	2	19	False
39965	4	49	True
35185	1	50	False
35911	1	30	False
26001	1	21	False
24227	1	20	False
1299	1	7	True
1547	1	69	False
51214	1	9	True
7795	1	11	False
734	2	9	False
27786	1	11	False
25643	2	15	False
1795	2	5	False
24098	1	7	False
20924	1	10	False
20508	1	9	False
26628	1	4	False
476	1	34	False
20392	1	6	False
42941	1	7	False
30981	1	3	False
31800	1	6	False
1295	1	4	True
32806	1	10	False
42948	1	10	False
44072	1	3	False
1804	1	5	False
20762	1	2	False
26931	2	9	False
48182	1	2	False
51239	1	2	True
30792	2	18	False
41827	1	7	False
24137	1	12	False
34963	1	5	False
34265	1	4	True
44993	1	2	False
4602	3	6	False
35660	1	2	False
31746	1	5	False
26591	1	4	False
33781	1	1	False
512	2	8	False
34445	2	7	True
48257	1	1	False
16068	4	6	True
50028	2	4	False
26902	1	3	False
20458	2	3	False
41612	1	1	False
32115	1	2	False
30778	3	7	True
31766	1	2	False
4625	1	2	False
15327	1	2	False
51236	1	1	True
17868	1	7	False
20035	1	9	False
50954	2	3	False
44959	1	11	True
24801	1	2	False
27463	1	7	False
18780	1	2	False
16089	1	3	False
44968	1	2	True
32105	1	1	False
39336	1	2	False
31745	1	1	False
51668	1	21	False
48774	3	9	False
26912	1	1	True
37902	1	2	False
17035	1	8	False
15949	1	1	False
40012	1	2	True
48194	1	1	False
7119	2	6	False
15605	1	4	False
34592	1	2	True
1581	1	2	True
22767	1	3	False
45820	1	9	True
36835	1	1	False
50921	1	1	False
17034	1	2	False
33337	3	5	False
23788	1	1	False
29050	1	4	False
35610	1	1	False
27123	2	4	True
36704	1	3	False
6639	1	1	True
42925	1	4	True
33345	1	1	False
20891	2	6	True
46331	2	4	True
29443	2	6	True
33854	2	3	True
3870	3	5	False
20887	4	7	True
30303	1	1	False
45401	1	2	False
30433	1	1	False
34906	1	3	False
23781	1	2	False
22763	1	1	True
22327	1	2	True
50874	1	3	True
51452	2	4	False
28632	2	5	False
7542	1	2	False
27126	2	3	True
45393	2	2	False
33424	1	2	False
34614	1	2	False
43143	1	2	True
20760	1	1	True
45813	1	2	False
40001	1	3	False
14002	2	2	False
43561	2	3	False
51243	1	1	False
33326	1	2	False
48171	1	1	True
48172	1	1	True
3670	1	2	False
26736	1	1	False
7115	1	1	False
50880	3	4	False
20893	1	3	True
31720	1	1	False
22775	1	1	True
22138	1	1	False
27459	1	2	True
52221	3	4	False
741	1	1	False
29247	2	3	True
31298	1	3	False
31756	1	1	False
37591	3	5	True
1579	1	2	False
17602	1	1	False
6175	2	4	False
25678	1	2	False
27053	1	1	False
37454	1	2	False
44046	4	7	False
47736	1	1	False
33759	2	2	False
25207	1	1	False
10229	1	3	False
39873	1	2	False
38278	1	1	False
34453	1	1	True
42983	1	3	True
20545	1	8	False
28567	2	4	True
6009	2	5	True
5077	2	4	False
7798	1	2	True
27478	1	2	False
49824	1	1	False
22313	2	2	True
14500	2	2	False
40944	1	2	False
6000	1	2	False
13596	1	1	False
35645	2	3	True
39687	1	1	False
50901	1	1	False
18767	1	1	False
32102	1	2	False
2340	1	2	False
47892	1	2	False
33342	1	1	False
25970	2	3	False
41553	1	2	True
15139	2	5	False
32452	1	2	False
32475	1	4	False
3656	1	1	False
22328	1	2	True
32103	4	6	False
1300	1	1	False
22766	1	4	True
17236	1	2	False
922	1	2	False
37221	1	3	False
1568	2	2	True
50669	1	1	False
2530	1	1	False
31723	3	7	False
10538	2	6	False
20408	1	3	False
30296	1	2	False
21252	1	1	False
18565	1	2	False
50034	1	2	False
26599	2	2	True
48312	1	1	False
42659	1	2	True
38322	3	3	True
28666	1	2	False
20881	3	3	False
44945	1	1	True
19867	1	1	False
46626	1	2	False
27286	1	2	True
39667	1	1	False
491	1	1	False
31313	1	4	False
44946	3	3	True
43842	1	2	False
18775	1	2	True
28375	1	2	False
8204	2	3	True
783	1	1	True
45829	1	2	False
35304	1	1	False
11221	1	2	False
40645	1	1	False
28668	1	1	False
28563	3	4	True
14013	1	1	False
46760	1	1	True
1653	1	1	False
39464	1	2	False
743	1	1	False
22772	1	1	False
25200	1	3	True
35365	1	2	False
29455	2	11	True
20128	1	1	True
35914	3	4	False
7796	2	3	False
1532	3	4	True
50657	1	2	False
50872	2	2	False
31159	1	1	True
36929	1	1	False
32727	1	2	False
34345	1	2	False
7528	2	3	True
12960	1	1	False
25658	1	1	False
1582	2	2	True
37813	2	2	True
49822	1	2	True
1969	1	1	True
33763	1	4	True
25209	1	1	True
35323	1	3	False
24578	1	2	False
46751	2	2	False
43532	1	2	False
33581	1	1	False
51215	1	1	True
17430	1	3	False
26913	1	1	True
20880	2	4	True
26588	1	1	False
24028	1	1	False
38341	1	1	True
17842	1	1	False
2204	1	1	False
923	2	3	False
18588	1	2	False
26738	1	1	False
26921	1	2	False
6606	1	1	False
17835	2	2	False
28602	1	3	False
31284	2	3	True
17488	1	3	False
7108	1	1	False
20896	2	3	True
25230	1	1	False
8213	1	4	False
45005	1	2	False
51805	1	2	False
14921	1	1	False
30049	1	1	False
50131	1	1	False
42488	1	2	False
42511	1	1	True
31151	1	2	False
36201	1	4	True
26596	1	3	False
48198	1	1	False
38355	1	1	False
6251	1	1	False
23653	1	2	False
5024	2	2	False
25969	1	1	False
42480	1	4	False
45845	1	1	False
45416	1	1	False
34458	1	1	False
27912	2	2	True
47897	1	2	True
18580	1	3	False
28598	1	1	False
19088	1	2	False
22340	1	3	False
44045	1	2	True
39964	1	2	True
5804	1	1	False
32747	1	1	False
37954	1	2	False
47676	1	1	False
2008	1	1	False
30598	1	1	False
52040	1	2	False
34601	1	1	False
14007	1	1	False
33844	2	6	False
1522	5	6	False
20740	1	1	False
33584	6	6	True
32111	1	1	False
42496	2	3	False
18765	2	3	True
43145	1	1	False
13223	1	1	False
12938	1	2	False
33509	1	2	False
31717	1	2	False
25493	1	1	False
25467	1	1	False
50426	1	2	False
31741	1	2	False
35059	2	5	False
11496	1	1	False
16270	1	1	False
32612	1	5	False
18963	1	2	False
18945	1	2	False
26746	1	1	True
25978	1	2	False
20892	2	3	True
48587	2	2	True
2213	1	1	False
47960	1	4	False
52214	1	1	False
1531	1	1	False
8716	1	1	False
23500	1	3	True
26900	2	6	True
17605	2	4	True
19358	1	1	False
31150	1	4	True
22833	1	2	False
21046	1	1	False
47105	1	1	True
33845	4	8	False
51232	1	1	True
3872	1	3	False
1294	1	1	True
31429	1	5	True
1810	1	1	False
45380	1	1	True
34895	2	2	False
46921	1	1	False
361	2	3	True
32460	1	1	False
8772	1	1	False
36252	1	1	False
29442	3	5	False
19880	1	2	True
42675	2	4	True
23965	1	1	False
23963	1	1	False
15588	2	3	True
28851	1	2	False
52266	1	3	False
31137	1	1	False
22398	1	2	False
18158	1	1	False
21067	1	2	False
44410	1	1	False
35320	1	3	False
30991	3	3	True
21707	2	2	False
34600	3	4	True
27477	2	2	False
23785	2	2	True
23501	4	8	True
32110	1	1	False
28359	1	1	False
49219	1	1	False
52231	1	1	False
7810	1	1	False
42501	1	2	False
18768	1	1	False
3885	1	1	True
27667	1	1	False
26622	1	2	False
24068	1	1	False
28604	1	1	False
28837	1	2	False
13995	1	1	False
50025	6	12	True
50062	1	2	False
30739	1	1	False
44055	1	3	True
36694	1	2	False
3874	1	1	False
1811	2	4	True
22769	1	1	True
26157	2	2	True
41555	1	1	True
31749	3	3	False
12936	1	1	False
19652	1	1	True
992	1	1	False
2324	2	2	True
31281	1	1	False
14222	1	1	False
22760	1	1	True
7088	2	2	False
753	1	1	False
27042	2	2	True
12746	2	2	False
25453	2	2	False
29250	1	1	False
48181	1	1	False
33047	1	1	False
50447	2	2	True
6008	1	1	False
44663	1	2	False
1521	1	1	False
27485	1	1	False
3465	2	2	False
3341	1	1	False
44058	1	1	False
9215	2	4	False
31103	1	2	False
27680	1	1	True
28592	1	2	False
35916	1	1	False
5834	1	1	False
7635	1	2	False
14225	1	3	False
18263	1	1	False
37805	1	1	True
11472	1	2	False
4435	1	1	False
9516	1	1	False
25474	1	2	False
39971	1	1	True
2497	1	1	False
21946	1	1	False
19645	1	1	True
38709	2	3	False
42508	2	4	True
31730	1	1	False
48891	1	2	False
45429	3	3	False
16655	1	1	False
27915	2	2	False
21311	1	1	False
7525	3	3	True
38807	1	3	False
29246	1	1	False
42490	1	1	False
8757	1	1	False
20882	1	1	True
8298	1	2	False
44160	1	4	False
24580	1	1	False
19875	1	4	True
11718	1	1	False
19890	1	2	False
28601	1	2	False
47941	1	1	False
37405	1	1	True
8541	1	1	True
50877	1	1	True
26732	1	1	True
11723	1	1	False
23960	2	3	False
5395	1	1	False
20125	1	3	True
36069	1	2	False
6817	1	1	False
47111	1	1	False
39650	1	1	False
30798	1	1	False
20037	1	1	False
43846	1	1	False
6458	1	1	False
16643	3	3	True
826	1	1	False
32624	3	3	True
35074	1	1	False
22905	1	1	False
42019	2	2	False
6763	1	1	False
28364	1	1	False
25197	2	2	True
31750	1	1	False
12725	1	1	False
26187	1	1	False
5034	1	1	False
9202	1	1	True
38335	1	2	True
48616	1	1	False
34436	4	5	True
9208	1	1	True
28907	1	1	False
47899	1	1	False
8655	1	1	False
27475	1	1	True
16635	2	3	False
15299	1	1	True
29245	3	3	True
16087	1	1	False
2346	1	1	False
23599	1	2	False
29515	1	1	False
1599	1	1	False
18240	1	1	False
5420	1	1	False
16839	1	1	True
33587	1	1	True
41551	1	1	True
51847	1	1	False
21147	1	3	False
27133	1	1	False
7939	1	1	False
23497	1	1	True
36468	1	1	False
25193	1	3	False
25203	1	1	False
39083	1	1	False
12461	2	2	True
25454	1	1	False
8226	1	1	True
2180	2	3	True
40608	1	2	False
8644	1	1	False
13984	1	1	False
36705	1	3	False
11780	1	1	False
27920	1	1	False
31716	1	2	False
6402	1	1	False
13457	1	1	False
49172	1	2	True
45698	1	1	False
34116	1	1	False
12470	1	1	False
21275	1	1	False
10408	1	1	True
8212	2	2	True
2182	2	4	True
20130	2	2	False
33330	1	1	False
33361	2	2	False
9382	1	1	True
35646	1	1	True
35736	1	3	False
20920	1	1	True
22642	1	1	True
8206	1	4	True
15597	1	1	False
10748	1	1	False
27701	1	3	False
27124	2	5	False
17435	1	3	False
17440	1	1	False
14010	1	1	False
8762	1	1	False
25968	1	1	False
4608	1	2	False
16657	1	1	True
10102	1	2	False
12778	1	1	False
6361	1	2	True
