cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
27371	2	5805	True
29496	1	5242	False
736	15	2045	False
29447	30	3806	True
44984	2	764	False
35651	26	2635	False
8696	4	968	False
4455	1	1189	False
1524	4	1581	False
12937	27	1600	True
47898	10	1316	True
34426	47	2401	True
14907	11	936	False
31147	11	692	False
15114	20	946	False
36702	1	276	False
27458	11	400	True
36688	8	577	False
18775	12	590	True
8158	1	730	False
40612	5	948	False
2915	7	239	False
41251	1	694	False
22327	5	236	True
26739	4	385	False
11502	1	120	False
44624	9	857	False
28586	4	374	False
376	4	579	False
43562	3	947	False
51236	17	266	True
14500	2	338	False
32464	6	247	False
18243	9	388	False
4868	1	543	False
41559	3	80	False
9754	2	216	False
6802	2	451	False
10954	18	176	True
51082	2	224	False
6642	4	161	False
16070	13	248	False
5453	3	253	False
41588	5	167	False
38129	4	149	False
33328	2	176	False
32832	1	252	False
23825	5	177	False
50877	9	402	True
14018	4	178	True
24574	5	112	False
23598	6	111	False
5918	1	122	False
44953	12	128	True
27918	4	286	False
3658	13	453	True
32609	39	290	True
31712	3	320	False
34667	5	338	False
23620	14	124	False
17260	2	189	False
50025	56	559	True
15119	4	199	False
41811	24	127	True
44967	4	181	True
27680	5	225	True
48585	19	190	False
39650	20	347	False
52240	5	435	False
30518	8	191	True
39086	2	260	False
743	37	286	False
45393	18	315	False
20888	14	232	False
26727	9	183	True
23805	5	226	False
31726	4	103	False
4853	22	387	False
51438	4	207	False
23497	28	506	True
24489	3	321	False
26743	9	283	True
46323	9	282	True
40174	4	251	False
14005	4	136	False
46908	9	109	False
46368	1	272	False
29444	12	207	False
6188	3	248	False
13578	7	73	True
48814	1	152	False
39644	9	243	False
46906	31	228	True
27050	22	318	False
33851	31	394	True
7140	4	322	False
31284	33	317	True
48500	2	106	False
15298	8	178	False
46334	2	257	False
26909	17	342	True
28574	11	361	False
18765	26	276	True
39479	4	94	False
25973	21	146	False
40410	21	238	False
27141	9	197	False
48184	13	85	False
34601	20	301	False
5823	3	155	False
8565	1	153	False
34436	53	280	True
45388	17	133	False
49023	19	310	False
42932	33	217	True
18260	4	200	False
748	12	207	True
12943	21	283	True
16286	1	72	False
34592	11	134	True
20392	4	106	False
31723	94	512	False
7606	3	207	False
930	8	218	False
1535	18	506	False
29243	12	140	False
35422	1	141	False
20552	14	100	True
47680	1	107	False
32453	4	182	False
3670	3	159	False
17423	27	317	False
22176	2	69	False
40988	3	167	False
11216	6	105	False
11228	11	298	True
26904	35	494	False
32629	2	159	False
40994	4	95	False
48298	1	46	False
3346	2	82	False
26599	25	290	True
43632	2	78	False
20755	2	70	False
30911	1	82	False
28601	2	146	False
24558	21	86	True
19866	20	232	False
41343	5	73	True
22514	14	157	True
43561	7	253	False
11219	19	273	True
42663	6	264	False
16496	2	205	False
48175	3	61	False
16069	22	132	True
40204	6	113	False
6811	2	138	True
52241	12	77	False
46293	1	81	False
30026	1	57	False
19207	2	64	False
1516	1	30	False
11007	2	117	False
23981	5	86	True
5862	1	111	False
765	3	187	False
9215	18	174	False
50028	64	380	False
35470	1	94	False
33770	6	93	False
20127	15	134	False
7798	26	224	True
42936	7	163	False
27293	3	133	False
50155	2	36	False
25217	9	190	False
11977	3	119	False
48178	17	162	False
41803	1	36	False
3299	2	49	False
43143	24	216	True
37256	1	120	False
26150	6	126	False
734	27	256	False
9889	1	91	False
21580	1	69	False
52215	7	144	False
41032	1	181	False
10499	1	34	False
798	1	39	False
33763	12	72	True
19326	5	111	False
50893	12	56	False
47433	2	88	True
1307	2	131	False
44273	1	245	False
46748	8	172	False
12687	1	73	False
15804	1	54	False
26600	15	102	False
42486	23	224	True
7531	17	235	False
27498	1	51	False
42943	38	284	False
4625	7	56	False
24933	1	198	False
17037	6	81	False
41988	1	47	False
5442	15	188	True
17488	4	36	False
43541	5	105	False
46041	2	100	False
48246	1	51	False
51847	21	139	False
34593	12	54	True
23804	2	79	False
392	3	86	False
43586	2	109	False
51221	11	125	False
23986	3	60	False
30990	16	67	False
42019	17	173	False
43847	23	98	False
28644	7	52	False
46886	1	29	False
7551	1	75	False
39677	7	134	False
26900	49	401	True
45203	1	63	False
43588	3	108	False
34465	2	41	False
39965	35	223	True
28876	4	174	False
1540	23	254	False
22905	17	131	False
16068	22	92	True
22512	9	144	False
7117	2	67	False
740	26	57	True
34437	13	144	False
41051	1	96	False
9211	12	135	False
31511	1	43	False
32125	5	59	False
32104	24	132	False
25453	3	83	False
30273	23	120	True
29441	21	115	False
45121	8	130	False
7796	18	202	False
35742	2	47	False
32103	49	274	False
30764	3	82	False
12493	1	52	False
17311	1	74	False
10640	2	54	False
27463	7	117	False
23808	5	69	False
47500	1	78	False
47891	13	124	False
1550	19	135	False
1522	36	285	False
8715	5	97	False
30987	6	121	False
26592	6	68	False
49580	2	67	False
25224	11	91	False
37228	3	62	False
22788	3	111	False
17447	2	87	False
29298	2	30	True
29775	1	37	False
33631	7	73	True
27127	24	173	False
20723	6	92	False
757	9	87	False
50430	4	47	False
1318	12	111	True
37227	9	192	False
1570	28	105	True
25975	6	41	False
45383	5	67	False
38520	7	109	False
14751	1	41	False
22452	1	79	False
51726	9	64	True
3870	21	97	False
9096	1	43	False
38708	1	47	False
3867	5	41	False
39964	19	102	True
370	8	171	False
14917	7	91	True
1547	20	94	False
8204	31	176	True
3916	6	86	False
47415	25	231	True
12874	2	51	False
12006	1	86	False
22156	5	33	False
6189	3	140	False
15606	10	46	True
44237	9	105	False
35055	12	89	False
1822	4	180	False
46922	1	76	False
7097	8	76	True
45407	2	63	False
51431	2	45	False
27456	14	130	False
9381	30	165	False
35667	24	219	False
34885	2	36	False
47679	3	41	False
51031	4	83	False
3341	11	67	False
18085	1	50	False
50866	13	97	False
45397	16	98	False
27185	1	42	False
23602	6	107	False
27294	5	72	False
18787	9	76	True
44061	17	131	True
41692	1	34	False
42035	9	90	False
48171	36	254	True
39668	8	79	True
44946	36	152	True
5837	6	165	False
22138	25	81	False
27457	13	89	False
40386	1	94	False
43644	6	90	False
27459	16	94	True
31296	22	128	True
7801	17	94	False
22769	8	35	True
24236	7	53	False
7587	3	90	False
37222	11	112	False
34097	12	127	True
33361	10	67	False
15127	4	50	False
39988	13	167	True
32803	2	60	False
18585	4	111	False
24456	39	154	False
8049	1	74	False
17031	9	86	True
20882	14	95	True
30975	32	113	True
1808	20	72	False
40589	22	69	True
45168	1	55	False
28575	6	45	True
41924	2	24	False
44177	2	86	False
3352	8	54	False
37815	8	54	False
44170	1	204	False
27659	7	72	True
16077	8	108	False
36158	2	31	False
3350	9	87	True
3043	1	16	False
47430	1	39	True
5031	1	48	False
7397	1	42	False
19687	2	75	False
28815	6	80	False
1520	2	29	False
8888	3	92	False
37805	62	321	True
51245	11	65	False
11466	3	100	False
11947	16	138	False
35302	2	68	False
32163	1	39	False
27504	3	32	True
31154	3	47	False
30528	4	49	False
51439	3	36	True
2929	6	35	False
3878	9	87	False
35321	1	40	False
12635	1	42	False
33584	31	159	True
37405	28	176	True
22328	14	131	True
33890	3	112	False
48778	5	36	False
22810	1	32	False
33866	1	40	False
9208	21	91	True
45145	1	147	False
27491	13	76	True
33345	13	119	False
20886	34	170	True
18745	1	53	False
18938	12	67	False
40201	1	57	False
27008	1	39	False
18764	19	101	True
7092	13	99	True
42846	1	21	False
32484	3	89	False
39672	8	71	False
35603	1	41	False
27922	18	83	True
32112	16	67	False
38514	3	28	False
40426	2	46	False
11498	2	58	False
50038	8	98	False
46514	1	29	False
45825	7	62	False
48591	21	82	True
361	30	130	True
35658	6	51	True
9224	10	83	False
8212	26	120	True
21692	1	53	False
17450	2	87	False
42530	2	61	False
17651	2	66	False
30763	2	38	False
9528	5	45	False
40425	2	50	False
20374	5	96	False
33327	11	56	False
23503	19	76	True
7938	9	80	False
7096	5	122	False
50682	1	43	False
2987	2	21	False
7554	8	63	False
27124	30	186	False
32471	5	63	False
32462	1	45	False
31170	8	53	False
2026	1	50	False
20891	24	70	True
3869	14	46	True
40422	7	44	False
31137	23	86	False
34110	2	31	False
31430	23	110	True
48191	6	28	False
7573	2	66	False
47897	5	60	True
28572	10	63	True
22339	26	108	False
6752	1	34	False
47659	2	53	False
1840	4	70	False
45919	1	41	False
31292	18	83	True
38489	1	53	False
34598	37	117	False
25058	3	74	False
10066	11	47	True
7124	6	29	False
45829	9	65	False
6153	10	78	True
17066	1	31	False
13808	11	38	True
25933	1	39	False
15859	1	33	False
11289	4	35	False
16421	25	133	False
16420	20	157	False
50027	17	150	False
16433	5	30	False
20920	3	58	True
34432	21	77	True
27286	23	205	True
22336	6	63	False
26936	2	52	False
30756	11	67	False
34441	8	91	True
1801	5	48	True
42557	2	79	False
24583	2	21	False
9515	29	122	True
44949	14	44	True
29603	8	74	True
1611	10	106	False
25976	13	53	False
22342	3	25	True
35780	1	13	False
50884	6	45	True
30765	2	47	False
11229	23	103	True
5800	21	76	False
30214	1	20	False
1569	3	55	False
43572	6	44	False
23774	20	149	True
35685	9	74	True
49032	6	118	False
44629	5	47	True
51216	9	29	False
1310	16	89	True
28328	3	22	False
23755	1	19	False
6761	27	116	True
24463	16	73	False
50872	18	69	False
16644	16	56	True
32102	43	172	False
27915	10	56	False
51752	3	69	False
28106	8	74	True
34435	8	72	False
6364	8	69	False
37641	4	23	False
12934	6	56	False
23592	49	233	False
46762	14	87	True
33844	26	153	False
26905	14	141	False
50874	10	72	True
5804	11	53	False
12048	1	42	False
7799	38	138	True
8686	7	61	False
39662	6	60	False
4665	2	13	False
41169	4	63	False
34445	18	44	True
7961	6	54	False
3657	5	100	True
29509	1	15	False
49028	14	58	True
22909	6	87	False
4866	8	84	True
8166	1	34	False
48772	1	15	False
23961	17	62	True
16087	3	29	False
2894	8	40	False
50964	1	16	False
51730	6	54	False
12132	7	93	False
19421	1	52	False
18790	3	30	False
28326	4	61	False
20345	1	23	False
42960	5	80	True
31647	1	37	False
27663	8	31	False
4593	16	49	False
1586	6	95	True
44956	8	23	False
21339	1	22	False
44959	30	165	True
30391	1	56	False
48790	3	27	True
47639	28	108	True
43563	12	129	True
18767	9	37	False
44188	3	67	False
15166	1	36	False
47928	9	62	False
7526	10	61	True
48580	1	27	False
7557	9	104	False
9383	3	41	False
1596	11	79	False
40188	6	74	False
29443	23	137	True
37627	2	71	True
10531	1	75	False
20721	14	49	True
5649	1	34	False
7529	8	91	False
27126	17	63	True
41809	8	29	False
49822	6	56	True
44045	14	54	True
34897	7	46	False
7071	1	20	False
34449	3	84	True
33849	35	185	True
31717	17	83	False
10100	4	77	False
41597	1	17	False
41319	1	25	False
9384	22	106	True
32114	16	87	False
13991	26	69	True
42492	25	95	True
39289	1	15	False
16632	12	61	True
48775	5	57	False
36938	5	40	False
40177	3	42	False
6614	11	45	False
44525	1	29	False
2220	1	30	False
40974	20	69	True
21031	9	36	True
16422	25	89	False
16444	4	43	False
18558	9	38	False
13976	2	38	False
27477	12	112	False
25464	4	44	False
41551	23	109	True
929	8	108	False
46756	4	34	False
1588	6	50	True
39744	2	23	False
7102	1	7	False
22775	3	11	True
46024	5	49	False
24270	2	22	False
16646	3	37	True
5618	6	28	False
34621	10	39	True
33357	1	54	False
34600	20	102	True
25971	15	40	False
49869	1	29	False
25989	1	46	False
27925	6	50	False
2183	9	39	True
29252	18	82	True
9391	11	46	False
36197	1	22	False
22766	8	58	True
11215	15	163	False
16096	2	24	False
11768	4	25	False
34617	4	18	False
44625	32	99	False
27134	6	48	False
1576	19	48	True
23498	44	172	True
24562	5	28	False
34252	2	16	False
45828	5	65	False
40975	25	93	True
30280	22	67	True
31594	2	25	False
25643	53	258	False
22643	19	76	True
9382	5	37	True
5029	7	41	False
1603	2	32	False
51237	1	30	False
25206	24	134	False
45380	16	73	True
36380	46	205	True
32636	2	21	False
52216	18	81	False
13968	10	28	False
1639	1	30	False
31183	1	22	False
33779	2	31	False
38442	1	23	False
24855	4	24	False
41581	5	39	True
22139	3	20	False
8536	1	27	False
26558	1	61	False
18952	11	51	False
37811	8	66	True
32884	1	21	False
44046	37	84	False
22506	21	61	True
20402	6	15	False
20367	40	176	True
45819	11	55	False
32624	12	47	True
5039	5	43	True
16440	11	46	True
18554	8	31	True
1600	5	43	False
23501	24	118	True
48174	8	20	False
36797	1	26	False
10408	10	68	True
44950	6	13	True
2905	5	18	False
27490	6	49	False
11687	13	45	True
44963	16	146	True
19874	7	33	True
28570	26	86	True
35709	1	55	True
20366	21	133	False
45426	2	16	False
33893	1	16	False
47641	14	59	True
12970	6	22	True
33344	27	130	False
31304	13	72	True
35710	1	35	False
31317	2	17	False
20881	26	82	False
30812	2	25	False
741	4	13	False
32128	4	24	False
12483	4	32	False
41549	6	45	True
40811	1	20	False
6804	3	35	False
48582	1	25	False
27123	27	166	True
43730	2	28	False
18246	6	63	False
20728	3	35	False
22320	7	21	True
15587	5	27	True
44164	5	89	False
44201	4	39	False
45840	6	52	False
15299	16	64	True
12479	3	38	False
22195	1	16	False
15588	13	57	True
31294	1	54	False
21557	19	57	False
25968	45	203	False
23902	1	6	False
46499	1	36	False
51743	6	50	False
34431	9	31	False
34427	4	25	False
12936	15	130	False
34604	5	60	False
33382	2	7	False
13992	12	63	False
32289	15	62	True
7962	2	43	False
35671	8	35	True
22333	1	11	False
29769	12	49	True
31741	46	171	False
2237	1	9	False
28657	2	25	False
47904	14	85	True
7525	12	85	True
8539	6	54	False
47111	18	35	False
37592	2	28	False
44988	4	20	False
43205	1	16	False
20887	20	93	True
42938	4	46	False
25225	5	27	False
44947	1	38	False
43841	31	67	True
31724	5	29	False
32792	8	23	False
45124	4	38	False
47935	7	38	False
23109	6	36	False
20582	1	46	False
15124	11	39	False
4797	1	8	False
47107	2	17	False
27502	9	30	False
1525	10	42	True
7825	7	18	False
50867	4	23	True
46910	9	35	False
7133	2	41	False
36382	30	100	True
44245	2	21	False
13127	2	9	False
39967	7	26	False
43842	31	70	False
37490	1	32	False
16447	1	38	False
37225	12	81	True
24465	15	58	False
33852	18	62	True
7977	3	19	False
18926	1	38	False
3898	1	17	False
28369	2	19	False
48587	24	90	True
1839	2	29	False
27048	9	24	True
11853	1	15	False
11689	3	52	True
25460	6	26	True
31744	3	18	False
2334	2	71	False
15118	10	47	False
8541	17	58	True
29105	2	30	False
33899	2	30	False
49824	13	53	False
39651	6	53	False
22313	21	94	True
40984	8	47	False
13558	1	68	False
26147	4	29	False
26405	2	11	False
47636	53	182	True
31718	34	123	False
22187	1	16	False
24565	24	128	True
23609	15	89	False
