cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
38216	2	4828	False
50861	24	4768	False
29080	5	1761	False
50823	1	1099	False
20887	18	1819	True
11221	2	1041	False
1535	27	1502	False
6761	19	1406	True
39717	1	1113	False
10410	8	541	True
51245	3	818	False
39667	6	1128	False
37617	1	583	False
27177	1	830	False
27130	2	687	False
8224	2	828	False
1570	19	692	True
2494	7	770	True
22330	2	578	False
7958	14	477	False
28118	1	636	False
12938	7	443	False
26926	7	850	False
43146	10	521	False
31460	5	596	False
29246	12	965	False
23503	35	749	True
16113	3	663	False
11046	3	170	False
46331	86	1079	True
49043	2	324	False
35058	7	1219	True
50025	49	787	True
11506	1	345	False
32789	12	331	True
44950	20	193	True
18974	4	1103	False
4432	2	371	True
36417	1	213	False
20366	31	588	False
44046	15	284	False
47439	3	371	False
10950	12	537	True
15361	1	517	False
20725	21	459	False
5469	7	264	True
34030	1	277	False
34593	16	251	True
35667	16	412	False
22774	2	206	False
7641	1	249	True
1568	15	718	True
24948	3	346	False
31396	1	226	False
27672	4	158	False
5022	5	193	False
29081	1	175	False
50758	1	213	False
15378	1	235	False
26008	2	282	False
34601	16	480	False
45633	1	198	False
37816	5	195	False
23598	7	117	False
27461	5	168	False
22355	2	81	False
12943	21	497	True
7878	1	205	False
9537	5	186	True
13070	1	89	False
52225	5	504	False
45563	2	144	False
5023	16	415	False
23620	13	215	False
16641	5	195	False
38190	3	167	False
50878	33	301	False
26413	1	138	False
33867	8	245	True
7553	4	240	False
33584	40	341	True
10971	3	227	False
1814	18	330	False
25029	1	268	False
10421	4	123	False
25884	1	173	False
22644	20	161	True
26913	17	220	True
18937	7	261	False
8212	43	461	True
8541	16	345	True
13994	3	190	False
31718	47	435	False
41614	1	108	False
18978	1	224	False
18801	1	120	False
33854	23	256	True
43547	5	228	True
34617	6	100	False
25649	14	159	True
21164	2	135	False
26901	16	305	False
15588	14	137	True
49026	2	163	False
25208	9	180	False
43563	10	161	True
1399	1	80	False
45834	7	173	False
31292	21	277	True
20126	5	155	False
45387	8	340	False
27469	11	141	False
12937	36	295	True
39693	9	187	False
44196	4	139	True
32102	45	296	False
33326	32	291	False
26726	9	132	True
4851	4	175	False
17430	8	170	False
39687	5	161	False
46910	4	104	False
37674	1	106	False
29082	2	75	False
39726	3	263	False
21256	6	135	True
23305	1	281	False
26600	10	108	False
10503	1	105	False
11703	1	144	False
15591	16	199	False
17425	4	192	False
27045	8	155	False
9864	5	106	False
49815	1	111	False
16849	2	160	False
26365	2	99	False
29508	1	121	False
26736	6	103	False
8204	18	198	True
32104	35	194	False
31443	3	146	True
28797	14	229	True
31740	16	157	False
28810	1	166	False
46921	6	358	False
4726	1	69	False
7799	35	446	True
38516	3	188	True
23712	1	42	False
23602	18	144	False
26434	1	86	False
50065	8	104	True
27048	15	132	True
16421	29	165	False
33340	9	93	False
49158	4	136	True
52224	6	160	False
1588	6	179	True
13621	5	120	False
4653	2	116	False
1556	1	176	False
37903	3	96	False
7084	13	199	False
741	6	37	False
23627	6	44	False
35706	1	149	True
29439	15	369	True
40183	1	92	False
31763	3	86	False
38377	2	124	True
49830	4	70	False
40001	1	88	False
6002	7	108	False
20937	1	70	False
18947	8	130	False
31159	7	135	True
14079	1	70	False
31140	16	146	True
22690	1	47	False
23960	6	140	False
42492	32	237	True
10420	11	205	False
30279	9	80	True
49822	16	133	True
26181	3	70	False
25984	7	99	False
25231	3	95	False
40754	1	65	False
27123	24	241	True
18994	2	99	False
32292	10	80	False
35384	2	128	False
33339	33	292	False
1522	29	237	False
41665	1	53	False
35737	2	95	True
44211	1	242	False
51522	1	98	False
48796	3	119	False
15313	10	192	False
31736	20	168	False
25970	55	338	False
47894	5	88	False
18804	3	137	True
35315	7	111	False
49148	10	225	False
34602	7	116	True
31440	9	124	True
40421	3	101	False
33965	1	55	False
4856	5	92	False
49151	6	68	False
30812	1	57	False
42160	1	115	False
28803	10	143	False
25206	33	269	False
50026	5	142	True
31758	15	99	False
19632	7	68	False
20367	76	340	True
14005	4	76	False
11692	5	173	False
45933	1	45	False
8755	4	95	True
12948	6	68	True
3894	1	43	False
33361	9	43	False
37911	21	85	False
35905	2	105	False
42679	1	77	False
19674	2	156	False
1807	1	85	False
16649	13	135	True
50675	2	67	False
11678	2	68	True
7139	1	44	False
31726	9	70	False
38266	1	62	False
4621	2	18	False
46629	2	71	False
45818	17	89	False
12132	2	106	False
50282	1	64	False
36191	4	88	True
2258	1	104	False
20916	9	89	False
47952	4	90	False
44623	22	167	False
42036	4	133	False
36381	10	159	False
21028	8	82	False
48693	1	41	False
37651	1	59	False
29248	6	64	False
23961	13	53	True
7610	3	104	True
39475	10	60	True
20430	2	182	True
12597	1	48	False
27126	27	220	True
10990	1	112	False
30282	10	146	True
49031	2	62	False
30986	3	63	False
9378	20	115	True
18814	2	88	False
7526	13	61	True
30298	4	62	False
36399	4	95	False
50037	15	194	True
18765	47	344	True
49033	8	43	True
12947	11	65	True
42508	13	100	True
20372	9	113	True
7953	17	111	False
9514	15	136	False
28567	28	274	True
33337	17	123	False
46327	1	98	False
17035	3	33	False
7801	15	90	False
25200	44	182	True
31761	3	68	False
6102	1	103	False
31741	63	253	False
40978	59	239	False
27480	2	47	True
3711	3	96	True
20888	17	118	False
46019	1	28	False
23964	6	86	False
25675	2	19	False
12961	3	80	False
51259	1	34	False
496	2	68	False
33874	7	102	False
34437	22	141	False
42954	10	76	False
27289	4	55	True
29253	4	105	False
38820	1	111	False
10970	1	50	True
20504	1	50	False
21251	10	77	False
50897	13	81	True
45851	3	83	False
14806	1	43	False
39690	2	123	True
46318	18	156	True
31293	25	91	True
1393	1	16	False
52221	30	136	False
1318	10	51	True
10080	3	206	False
23643	2	93	False
27296	3	54	False
40275	1	37	False
24252	6	118	False
51221	7	54	False
26744	7	61	False
27124	24	165	False
18764	42	235	True
50913	2	51	False
44622	10	112	True
1294	6	43	True
6341	1	97	False
23609	21	125	False
6795	1	40	False
18333	1	38	False
1322	8	47	False
47635	9	83	False
29480	1	32	False
33040	5	82	False
10074	1	128	False
27286	19	212	True
10960	11	62	True
36717	1	64	False
10403	22	150	False
7852	11	81	True
37811	12	65	True
45404	7	54	False
34621	6	73	True
51757	4	16	True
39707	4	55	True
36881	1	74	False
30979	5	44	True
16420	21	102	False
9522	3	86	False
22909	10	118	False
27528	1	30	False
27912	16	136	True
47111	16	86	False
25982	4	74	False
3870	8	93	False
51430	6	85	False
31750	7	20	False
8210	16	124	False
28529	1	28	False
29247	11	64	True
8534	5	43	False
43558	2	83	False
32116	23	115	False
14909	4	52	True
39650	22	165	False
2906	1	17	False
50030	17	96	True
744	1	34	False
33848	17	90	False
34434	9	55	True
11391	2	42	False
