cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
10445	1	147	False
39074	2	175	False
32108	8	242	False
44050	6	169	False
45354	1	252	False
34597	2	240	False
28584	5	223	False
29243	3	149	False
32102	12	132	False
38917	1	68	False
34434	4	158	True
26900	12	244	True
21350	1	166	False
12467	2	170	False
49756	1	124	False
22517	5	131	False
19327	6	119	False
40193	1	99	False
47924	1	121	True
42966	1	125	True
35140	1	68	False
49283	2	100	False
25450	5	113	False
48176	3	47	False
20732	3	109	False
1534	5	95	False
28834	4	114	True
50884	2	66	True
7755	1	46	False
35101	3	60	False
34264	7	198	True
15298	4	78	False
39975	7	113	True
37816	1	113	False
32104	10	204	False
12845	2	65	False
50029	9	176	False
4600	5	104	False
49878	1	49	False
21278	4	70	False
6938	1	136	False
25972	2	65	False
30290	2	74	False
44958	5	50	False
50179	5	85	False
31720	9	68	False
7540	4	67	True
23592	14	114	False
17637	1	42	False
28539	1	39	False
39081	8	73	False
7128	4	61	False
3870	13	131	False
21291	6	50	True
25203	4	67	False
43677	1	36	False
20888	11	73	False
38686	4	56	False
33341	9	87	False
26909	3	99	True
42944	6	89	False
501	3	49	True
19726	1	111	False
25213	3	116	False
743	7	48	False
18781	1	173	False
29246	4	51	False
33763	5	33	True
31784	1	23	False
27050	11	36	False
1581	5	45	True
50462	2	50	False
17448	2	50	False
33775	1	37	False
21937	4	46	False
22344	1	19	True
26599	14	55	True
43555	1	61	False
35914	7	67	False
39068	1	34	False
29803	1	37	False
31729	3	55	False
5825	2	58	False
2183	5	77	True
27468	2	31	False
13288	1	25	False
31723	28	97	False
20925	1	32	False
24565	9	46	True
31149	2	39	False
2185	18	66	True
42945	2	33	True
42938	2	22	False
18228	1	34	False
32107	5	22	False
52225	6	82	False
41551	13	69	True
42540	2	68	False
47107	1	69	False
742	7	29	False
48594	3	35	False
17613	1	60	False
1554	2	48	False
20721	8	66	True
12940	5	38	True
28840	8	92	False
30827	2	44	False
16068	15	60	True
21045	3	56	False
42924	3	48	True
22507	6	44	True
22551	1	43	False
50430	5	26	False
7804	3	56	False
46906	19	63	True
5174	2	40	True
6804	1	46	False
43182	2	30	False
45636	4	40	False
42975	1	35	False
10960	8	31	True
22960	2	30	False
36733	1	16	False
44266	1	40	False
34437	11	59	False
33048	1	18	False
42045	2	19	False
30776	1	57	False
9396	10	58	True
25968	13	67	False
5027	3	28	True
25451	6	42	True
22776	3	23	False
20155	2	31	False
11472	7	47	False
28138	1	19	False
40761	1	30	False
29364	1	26	False
4829	1	39	False
35064	6	36	False
373	4	40	False
2180	8	66	True
24457	5	43	False
32824	2	42	False
32111	2	18	False
26913	3	24	True
20725	11	49	False
20140	4	93	False
44046	21	150	False
48265	1	24	False
42688	2	34	True
36382	8	28	True
25362	1	17	False
11220	3	39	False
39084	3	20	False
29440	12	67	True
1622	1	23	False
42926	19	45	True
46588	1	25	True
7957	3	45	True
26907	5	58	True
28799	6	48	False
8690	2	22	False
37222	5	79	False
18067	1	22	False
23501	9	65	True
7798	4	67	True
13579	9	46	False
46755	3	30	True
1292	5	37	True
2494	10	37	True
28116	5	29	False
18558	2	23	False
27443	1	22	False
500	3	25	False
22769	6	14	True
29434	1	19	False
43554	3	35	False
18801	2	7	False
5578	1	38	False
2895	3	14	False
47714	2	36	False
29772	6	25	True
28592	4	21	False
29447	12	31	True
23497	6	31	True
31739	3	47	False
16664	1	24	False
33372	2	12	False
26150	3	29	False
20189	1	23	False
22328	4	22	True
738	6	14	True
34442	5	27	False
26620	2	22	False
23814	1	14	True
22312	2	31	False
22644	6	24	True
10403	5	52	False
32807	2	37	False
41354	8	37	False
22793	1	17	False
29154	1	14	False
17084	2	39	False
44946	10	47	True
3662	1	34	False
15633	1	14	False
42984	2	20	False
32253	2	72	False
2521	1	93	False
41806	3	16	True
21553	7	32	True
5450	4	27	False
32115	5	14	False
31148	1	17	False
1339	4	26	True
50876	1	5	False
35703	3	45	False
11688	5	16	False
42930	2	34	False
39972	6	35	True
24564	6	32	True
8727	1	13	False
39071	2	9	False
10964	1	15	False
6788	1	17	False
26903	7	41	True
36381	9	86	False
48780	2	18	False
44631	5	32	True
28811	2	14	False
10414	4	24	True
27912	8	22	True
16420	8	31	False
38596	1	15	False
38612	1	10	False
41807	6	22	False
37918	2	11	False
37927	2	8	False
7115	1	26	False
21691	2	13	False
28576	7	71	True
25731	1	9	False
1808	6	44	False
43846	10	54	False
16299	1	18	False
37002	1	12	False
46470	1	16	False
13125	6	22	False
47415	15	57	True
41564	1	11	True
43570	1	13	False
17038	2	17	False
44955	16	52	True
31769	2	12	False
28858	1	24	False
3867	4	13	False
923	3	10	False
35787	1	21	False
40976	3	14	False
33042	2	15	True
6006	4	23	False
42035	3	28	False
11959	3	19	False
22346	1	14	False
4481	1	15	False
22156	2	10	False
23816	1	7	False
46933	3	30	False
27131	4	23	False
4051	2	15	False
50917	1	10	False
49054	1	67	True
36380	17	49	True
6005	9	41	True
50028	10	54	False
43142	2	15	False
40999	1	15	False
23965	6	27	False
10067	3	25	False
5808	3	19	False
47111	3	15	False
41587	1	13	False
33337	3	8	False
22761	13	53	True
27055	3	8	False
12686	1	24	False
9345	1	9	False
3445	1	10	False
22387	1	9	False
13518	3	14	False
40990	1	8	True
37601	1	18	False
14359	1	15	False
28615	2	13	False
25970	12	23	False
