cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
18952	4	6721	False
43565	1	2614	False
28740	1	424	False
34266	13	606	True
23503	11	809	True
4879	3	573	False
50900	5	377	False
50882	2	604	False
7530	3	424	True
28340	4	412	True
36189	3	588	True
38647	1	209	False
37930	1	563	False
49200	1	328	False
30279	2	235	True
13120	2	159	False
28365	2	196	False
16419	3	440	True
44950	8	212	True
40606	1	197	False
11000	2	301	False
14009	1	185	False
12936	8	340	False
40410	8	362	False
17030	8	160	False
8204	14	156	True
29768	11	186	False
7101	3	176	True
14045	1	199	False
43560	2	197	False
2320	5	245	True
22763	4	147	True
18601	1	155	False
26946	2	229	False
38514	3	214	False
18944	2	183	False
25201	3	218	False
40987	10	177	True
37588	19	215	True
36211	1	223	False
24759	1	115	False
44117	1	122	False
25278	1	172	False
31330	1	242	False
42926	27	276	True
743	8	180	False
51748	2	193	False
23501	12	206	True
13128	2	118	False
20728	3	163	False
1568	4	113	True
28235	1	107	False
23615	5	185	False
3660	2	100	False
23774	7	96	True
42932	26	268	True
20758	1	96	False
31723	47	199	False
18912	1	103	False
8397	1	187	False
33389	1	44	False
22332	1	111	False
11219	16	197	True
28795	7	159	False
28107	3	61	True
47659	1	97	False
43847	9	123	False
51727	5	166	False
6762	6	135	False
27697	1	103	False
10525	1	69	False
3886	1	217	False
33768	4	68	False
16420	8	125	False
26903	4	126	True
42925	11	155	True
19637	2	97	False
44176	5	119	False
6800	1	74	False
34436	19	113	True
1319	1	74	False
8213	10	119	False
39490	1	83	False
22627	1	122	False
8633	1	38	False
4291	2	167	False
35824	1	87	False
3658	7	139	True
27136	6	102	False
25988	2	73	False
18039	1	37	False
30421	1	57	False
26418	1	84	False
15598	2	84	False
26586	5	100	False
27293	5	84	False
34592	10	73	True
22155	1	39	False
37812	3	165	True
20687	1	71	False
49158	3	216	True
26900	13	210	True
40598	1	90	False
41596	2	35	False
44970	3	69	False
39605	1	53	False
39462	8	109	True
12944	6	175	False
1316	2	46	False
35090	1	79	False
44958	10	190	False
20725	13	107	False
25202	4	86	True
25970	30	298	False
46906	16	85	True
736	7	48	False
17430	5	53	False
24368	1	77	False
4625	4	44	False
9093	1	74	False
7204	1	49	False
4267	2	56	False
33622	1	92	False
42944	11	207	False
20256	1	152	False
51239	8	64	True
12733	4	63	True
16649	6	85	True
937	2	173	True
27657	2	59	True
28116	3	45	False
31747	8	73	False
24564	7	91	True
27461	1	73	False
50032	5	58	False
34099	3	149	False
42499	2	71	False
16424	4	58	True
20891	17	165	True
28570	17	114	True
1294	12	60	True
4593	11	181	False
30310	2	42	True
27044	13	66	False
36395	2	88	False
21459	2	85	False
37805	26	185	True
32146	1	60	False
34100	7	35	True
26909	9	80	True
27050	17	121	False
38301	1	42	False
4055	6	68	True
22776	4	44	False
48179	3	31	False
15167	1	72	False
734	15	104	False
41567	2	88	True
45236	1	69	False
34598	17	68	False
20037	1	62	False
4595	4	22	False
5359	1	40	False
1570	8	68	True
39643	4	99	True
42963	1	62	False
21033	7	88	True
7111	1	31	False
39988	7	43	True
43846	6	61	False
31718	12	112	False
30282	6	68	True
50893	6	34	False
23592	23	107	False
18895	1	21	False
18235	3	41	False
48604	2	74	False
2531	2	52	False
52255	1	39	False
13992	5	49	False
42830	1	112	False
2502	2	58	False
43146	5	79	False
5020	2	58	False
1530	13	93	True
27479	4	48	True
26612	1	57	False
7801	4	37	False
7103	6	45	True
18301	1	38	False
4628	3	43	False
22764	7	39	False
12521	1	36	False
23517	1	37	False
1532	16	83	True
11416	2	31	False
20127	11	58	False
29767	3	113	False
31810	2	33	False
48591	11	77	True
3679	2	71	False
31159	6	57	True
4607	2	13	False
11231	3	34	False
39116	2	31	False
23593	8	100	True
33460	1	12	False
20744	3	28	True
1814	12	75	False
41025	3	43	False
20881	12	68	False
