cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
17488	2	3161	False
37590	11	11518	True
20751	1	3675	False
26640	4	2237	False
27296	6	2741	False
36380	14	2341	True
34106	9	1428	False
7084	14	1438	False
32103	21	1152	False
8109	1	1902	False
29295	1	1657	False
42928	9	1834	True
25196	11	2441	False
33331	7	3008	False
5024	29	1267	False
17435	8	1546	False
23532	2	1808	False
35669	3	1466	False
46906	20	1470	True
50878	18	1592	False
43601	2	989	True
31723	54	1195	False
45118	7	862	False
23627	4	514	False
35663	4	855	False
31720	10	448	False
50862	2	473	True
50040	1	435	False
51847	16	647	False
28587	5	514	True
28624	5	544	False
43841	17	821	True
25197	9	832	True
49028	11	417	True
22324	3	171	True
42658	1	279	True
3448	2	293	False
31756	2	152	False
26632	1	797	False
9720	2	363	False
20452	3	265	False
51724	3	308	False
23961	7	588	True
21031	1	467	True
23916	1	488	False
20916	1	270	False
27976	1	217	False
34267	8	531	False
13129	3	217	True
32111	3	537	False
2182	20	393	True
27916	7	471	True
17348	1	346	False
32115	5	157	False
34622	3	146	False
42074	1	470	False
40599	2	228	False
28566	17	475	False
3656	2	240	False
45399	12	418	False
27915	12	968	False
52219	5	585	False
51851	4	350	True
26747	2	304	False
35402	1	171	False
12947	8	157	True
15301	11	522	False
17051	2	290	False
41553	6	297	True
41348	5	221	False
19944	1	133	False
5633	1	408	False
20886	10	238	True
26529	1	260	False
16007	1	590	False
23501	22	324	True
9389	4	278	False
46323	13	196	True
35680	10	253	True
31742	5	181	False
14918	6	246	False
41565	8	276	True
9378	15	190	True
21555	3	266	False
32104	17	482	False
32476	2	107	False
9422	1	156	False
22326	1	73	False
51420	11	233	False
50898	4	188	True
4578	1	105	False
20381	6	107	False
36382	17	334	True
1576	7	144	True
2914	1	106	False
50893	8	95	False
1302	6	115	True
48171	20	208	True
31789	3	58	False
51757	3	72	True
9869	7	147	False
754	1	43	False
31624	4	111	False
45017	2	58	False
34620	2	57	False
17426	5	279	False
1577	4	92	True
17823	6	111	False
14201	2	199	False
1521	11	204	False
7804	6	161	False
16553	1	107	False
52221	20	156	False
35651	18	297	False
41551	18	243	True
40989	9	176	True
11961	3	210	True
37809	4	88	True
46940	1	100	False
12943	20	378	True
1297	1	132	False
49039	4	143	False
25643	25	186	False
34431	3	139	False
7103	10	140	True
27365	1	74	False
33393	3	129	False
32609	24	317	True
15588	14	170	True
7531	19	201	False
51230	3	223	False
23792	4	98	False
45582	1	75	False
32614	8	131	True
48588	24	466	True
3868	6	81	False
26643	1	120	False
7601	1	54	False
22769	6	83	True
7581	2	203	False
374	3	224	False
22327	6	79	True
