cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
41604	2	903	False
15586	26	1698	True
3868	9	583	False
5039	4	566	True
51256	1	523	False
1535	11	896	False
27457	6	392	False
1378	4	134	False
31816	1	126	False
48171	17	199	True
23496	8	755	False
39566	1	105	False
13737	1	144	False
29444	15	315	False
41901	1	102	False
35778	1	203	False
26943	3	85	False
42928	13	215	True
51036	2	325	False
25228	3	192	False
43540	9	211	False
4601	23	287	False
20887	33	260	True
23749	1	80	False
8543	6	169	False
27044	34	412	False
1526	32	502	False
31865	1	49	False
42971	2	117	False
33339	31	170	False
20896	15	273	True
13574	2	50	False
740	25	125	True
1296	5	203	True
37810	4	181	False
36191	7	75	True
33378	4	120	False
51239	10	72	True
28340	21	195	True
25271	4	145	False
2893	1	44	False
39477	5	404	False
28221	1	112	False
29439	21	206	True
36382	27	175	True
33450	1	92	False
11464	12	125	False
34598	26	129	False
33396	2	97	False
29247	22	171	True
22851	1	62	False
26037	1	83	False
20743	1	48	False
49038	8	131	False
3885	6	105	True
9215	6	93	False
31730	20	145	False
29270	4	36	False
31723	77	885	False
743	34	226	False
6687	1	26	False
8562	2	42	False
51223	1	67	False
31138	8	170	True
27287	4	125	False
9380	2	151	False
1643	1	108	False
20722	6	73	True
41612	1	34	False
31957	1	46	False
35671	4	99	True
34638	1	44	False
31296	12	122	True
4823	1	58	False
12943	15	234	True
31720	23	97	False
13391	1	39	False
24559	35	184	True
4619	1	128	False
34592	20	131	True
48206	1	21	False
9381	15	101	False
26777	1	96	False
33597	5	114	False
3903	2	54	False
361	24	338	True
1581	9	84	True
20891	37	199	True
16418	16	111	True
30759	6	88	False
15114	12	425	False
41556	5	62	False
50876	4	80	False
31284	25	136	True
42985	2	67	False
22354	1	45	False
9211	6	112	False
32314	1	131	False
34430	13	83	True
36567	1	29	False
42943	32	182	False
31763	1	36	False
41949	1	16	False
27344	2	31	False
11987	1	62	False
44984	5	32	False
8546	3	55	False
51215	6	53	True
37789	2	29	False
31484	2	53	False
16453	3	71	False
40425	4	85	False
748	12	151	True
11048	2	235	False
9495	1	28	False
4971	1	48	False
50037	11	76	True
49023	13	109	False
20884	17	124	True
33854	13	52	True
30275	7	81	True
47635	30	140	False
762	1	26	False
40984	8	111	False
24467	6	82	False
8204	25	129	True
26758	1	76	False
11117	1	37	False
28148	2	53	False
27145	3	74	False
739	11	41	False
27123	20	161	True
26416	1	38	False
41564	3	39	True
32112	12	67	False
51727	5	86	False
738	11	41	True
27294	6	103	False
26966	1	45	False
12886	1	78	False
29768	6	51	False
1319	4	28	False
3948	1	54	False
27050	27	160	False
33332	11	89	False
20895	9	256	True
33368	2	20	False
25976	13	49	False
39346	1	44	True
45023	1	24	False
27047	5	102	True
32103	50	289	False
31087	2	84	False
16449	9	62	True
51009	1	54	False
14720	2	42	False
46758	4	104	False
33589	15	100	True
39078	17	95	False
31741	6	40	False
30932	1	18	False
23498	24	168	True
31239	1	65	False
15606	8	34	True
11772	1	35	False
20906	9	38	False
32118	6	50	False
34468	3	23	True
30280	2	91	True
33430	1	64	False
13991	9	36	True
1312	3	36	False
6639	1	12	True
741	2	23	False
41553	16	69	True
34908	2	16	False
17488	3	73	False
43148	8	53	True
16422	22	191	False
32304	1	55	False
737	5	36	False
7944	3	65	False
50898	9	107	True
25979	4	22	False
5027	19	99	True
40978	52	179	False
21553	10	54	True
15136	3	35	False
37959	1	41	False
42012	9	64	False
28549	1	23	False
20880	10	79	True
23497	16	68	True
20549	8	57	False
33338	7	68	False
9863	10	84	False
13242	1	26	False
39981	6	48	False
50869	7	30	True
46190	1	19	False
20905	6	62	True
42084	1	17	False
32238	1	13	False
15591	5	56	False
50149	1	20	False
25971	10	51	False
23767	9	123	True
23758	1	20	False
43544	8	66	True
10960	16	69	True
27696	3	27	False
1522	15	120	False
20939	1	17	False
9379	5	38	False
18608	2	112	False
32116	14	44	False
43531	2	49	False
8281	1	48	False
25975	2	17	False
36930	2	37	False
44055	23	157	True
31769	3	45	False
28338	2	31	False
9395	1	60	False
39336	1	63	False
44978	5	29	True
32108	13	52	False
10973	1	50	False
49824	5	39	False
31280	17	46	True
22769	9	30	True
44624	7	36	False
7799	22	104	True
29089	1	45	False
50647	1	13	False
28324	6	79	False
12947	5	35	True
1534	8	47	False
31458	1	27	True
46972	2	34	False
494	8	29	False
3876	12	45	True
31140	6	52	True
39781	1	10	False
51726	6	23	True
1372	2	13	False
1577	1	16	True
22341	4	31	False
37808	3	31	True
13575	2	9	False
39097	10	97	False
35658	3	42	True
32110	11	35	False
23793	1	18	True
22329	2	21	False
47415	14	66	True
20889	3	35	True
20551	10	76	False
25192	4	27	False
27491	16	81	True
50874	12	123	True
33345	20	68	False
50438	1	24	False
6606	11	34	False
10977	7	52	False
36696	4	45	False
4847	6	29	False
20799	1	14	False
27049	12	31	False
51725	13	94	True
25970	37	148	False
3874	9	40	False
1302	10	43	True
49154	5	35	False
2906	1	14	False
50914	2	22	False
38931	1	18	False
1291	8	92	True
22141	3	14	False
41868	1	6	False
9394	4	62	False
29374	2	15	False
33844	18	98	False
1568	16	86	True
31442	4	78	False
48585	24	82	False
34481	1	31	False
34602	3	23	True
32115	13	64	False
23622	2	18	False
50025	38	132	True
49822	8	40	True
22785	1	16	False
33327	12	48	False
18550	6	39	False
32638	3	42	True
1615	1	24	False
1578	8	52	False
39663	3	37	False
50685	1	33	False
1324	5	27	False
52217	9	71	False
1309	23	69	True
39321	7	38	True
14917	4	69	True
34426	34	158	True
41811	14	23	True
8219	1	14	False
1530	7	44	True
26609	5	43	False
30313	1	44	True
41854	1	5	False
30299	7	63	True
33344	15	62	False
40529	1	13	False
7797	15	112	True
26900	19	99	True
35067	4	50	False
27042	40	182	True
13125	9	45	False
31299	2	41	False
48172	5	27	True
18760	12	43	False
39333	4	32	False
763	5	59	False
25200	23	174	True
43637	1	10	False
3968	2	30	False
25646	3	24	True
8903	1	19	False
32609	37	216	True
2916	1	4	False
14099	1	18	False
31160	9	64	True
22146	6	9	False
733	8	17	True
25194	31	113	True
34623	3	32	True
21708	2	31	False
43535	8	33	False
9244	1	25	False
22761	26	61	True
29468	3	35	False
39090	2	44	False
33361	2	11	False
10403	7	75	False
42013	5	62	True
41807	9	15	False
47107	1	36	False
4660	1	51	False
30741	4	25	False
40474	1	28	False
44977	2	5	False
42033	2	36	False
34270	6	17	True
30979	12	27	True
15349	1	34	False
40172	3	23	False
50872	10	25	False
742	9	25	False
48191	3	6	False
39137	5	38	False
23592	39	167	False
1803	6	34	True
15143	9	50	False
50894	3	18	False
49439	5	59	False
22327	9	25	True
34428	3	44	True
12946	9	52	True
42485	10	62	True
26918	2	66	False
31144	6	31	True
26604	5	79	False
26901	9	59	False
39900	2	6	False
35656	3	36	True
1531	1	39	False
51213	6	53	True
14018	2	9	True
46770	2	48	False
34622	2	18	False
23772	12	65	True
26912	8	56	True
7110	8	59	True
13808	12	32	True
22506	19	71	True
17045	3	23	False
48184	8	20	False
31742	5	11	False
33672	1	18	False
33329	5	9	False
25197	13	64	True
41585	5	49	False
35664	4	17	True
19325	1	20	False
14365	2	62	False
41349	1	17	False
1758	1	49	False
36388	2	29	False
37819	5	14	True
3443	1	18	False
37911	17	43	False
3510	1	34	False
25973	14	33	False
22416	1	14	False
39644	1	18	False
