cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
47925	7	4934	False
37807	1	2127	False
7538	7	4088	True
12937	27	2183	True
46056	2	433	False
7630	1	784	False
28226	1	275	False
19665	3	460	True
44061	7	387	True
42207	5	315	False
20366	10	381	False
32112	9	164	False
19866	20	458	False
30776	2	395	False
25643	20	414	False
38568	1	242	False
29596	8	218	True
781	1	117	True
28344	3	246	False
31436	3	297	True
46032	2	225	True
13987	1	487	False
24257	2	324	False
32118	4	266	False
34113	4	294	True
2921	1	89	True
29246	5	246	False
20725	12	365	False
20930	1	195	False
20372	6	199	True
29439	10	272	True
30574	1	132	False
40985	4	263	True
4428	6	133	True
31723	62	312	False
47636	22	236	True
2904	5	104	False
28574	7	317	False
2184	1	177	False
25645	14	272	True
31300	2	236	False
39997	4	226	False
16069	15	154	True
27475	6	218	True
50025	23	295	True
45601	1	218	False
18974	1	291	False
14920	3	128	False
43581	1	271	False
19461	1	177	False
31753	7	96	False
5306	4	299	False
41575	2	124	False
43143	12	173	True
25197	4	275	True
4612	3	90	False
20732	6	154	False
4427	14	139	False
4639	1	73	False
35294	10	195	True
39324	3	103	True
44781	1	169	False
37225	8	312	True
50722	1	85	False
4054	5	195	False
8555	1	99	False
23507	1	88	False
42055	1	181	False
16669	1	146	False
22241	1	41	False
1339	2	112	True
16430	14	279	False
39705	4	93	False
763	1	154	False
50027	10	296	False
13527	2	138	False
46579	1	125	False
18963	2	102	False
25230	7	109	False
12739	2	129	False
35310	3	142	False
29322	1	44	False
20728	1	99	False
36199	2	55	False
23497	15	140	True
516	3	75	False
18775	11	280	True
38951	1	79	False
7799	16	197	True
50664	2	98	False
34629	1	104	False
20124	9	167	False
29080	3	152	False
28144	5	71	False
22341	7	95	False
44962	6	164	True
18245	3	80	False
25259	3	112	False
39555	1	66	False
36211	1	48	False
31725	5	112	False
31720	11	67	False
28148	1	117	False
13006	1	64	False
32823	1	126	False
1581	12	127	True
958	1	109	False
26381	6	82	True
879	1	22	False
28634	6	107	True
40978	15	157	False
31137	15	108	False
35719	5	115	False
25968	26	239	False
8773	2	135	False
37811	4	102	True
40173	10	108	True
14912	4	65	True
24240	7	88	False
20367	42	314	True
20384	1	82	False
27488	4	101	False
49038	6	74	False
29776	5	80	False
10065	7	71	False
44062	5	72	True
41364	3	90	False
27306	1	81	False
35658	4	88	True
7797	7	158	True
27469	2	69	False
1665	1	86	False
31284	15	199	True
21286	1	26	False
39335	1	71	False
46390	1	78	False
51744	1	103	False
44966	1	85	True
44640	4	57	False
51437	2	36	False
10408	5	83	True
7951	2	134	False
8183	1	69	False
43166	1	35	False
1537	11	80	True
6069	1	120	False
31304	8	162	True
51987	1	65	False
45429	1	53	False
39717	2	105	False
31726	5	66	False
6366	4	73	False
5808	3	79	False
1534	4	93	False
37911	15	113	False
13822	3	78	False
5802	2	86	False
30792	1	77	False
52240	3	121	False
46310	2	76	False
10505	1	36	False
35680	8	67	True
8678	3	62	False
33845	12	109	False
29768	5	78	False
13814	4	86	True
30627	1	130	False
15807	1	63	False
42531	1	65	False
28132	3	47	False
8535	2	81	True
26599	11	66	True
51427	8	90	True
34695	1	25	False
39474	3	28	False
8933	1	33	False
29444	13	83	False
43164	3	61	False
30794	1	75	False
16286	1	32	False
50231	1	70	False
3359	1	75	False
3894	2	52	False
31281	5	61	False
28328	4	50	False
4508	1	53	False
23781	3	43	False
36090	2	87	False
29443	17	104	True
20387	1	61	False
18240	3	64	False
24916	2	48	False
34436	39	252	True
50429	3	39	False
30520	4	108	False
14020	4	38	False
26597	2	91	False
20901	1	22	True
41368	1	37	False
28646	4	76	False
13572	4	39	False
34600	14	68	True
1552	2	43	False
16422	26	174	False
28608	6	105	True
28329	2	38	False
51458	2	64	True
19920	1	51	False
35359	3	59	False
26935	2	91	False
7084	15	112	False
42957	4	66	True
18551	5	62	False
23216	2	54	False
27126	8	56	True
39966	4	32	True
7952	1	85	False
1522	14	107	False
31737	7	37	False
46329	11	161	True
12993	3	49	False
46708	1	59	False
23608	7	43	True
23623	2	70	True
34554	1	27	False
40589	10	56	True
5801	3	68	True
25017	1	66	False
4051	5	75	False
31740	6	65	False
14907	7	95	False
27483	3	50	True
18937	3	37	False
39736	2	48	False
45636	4	160	False
20378	3	51	False
37805	26	158	True
33610	6	86	False
36821	1	36	False
46680	1	66	False
20576	3	77	False
13568	5	61	False
45420	2	45	False
15912	2	28	False
42492	10	65	True
3790	1	13	False
22163	1	17	False
23797	3	30	False
20908	6	79	False
31791	2	26	False
44629	1	31	True
19628	12	75	True
35659	2	72	False
41573	1	76	True
51251	7	26	False
6619	4	51	True
48184	4	25	False
13997	8	62	False
8682	3	97	False
44946	19	116	True
25206	6	72	False
27050	13	75	False
23532	1	52	False
14941	3	57	False
14013	3	29	False
27914	6	59	False
33844	13	85	False
22761	17	69	True
41557	7	58	True
46331	22	91	True
44972	4	70	False
13507	1	53	False
46323	7	68	True
8068	1	25	False
10742	1	57	False
43165	2	33	False
35667	3	53	False
51605	2	50	False
41609	2	58	False
4536	1	33	False
1294	16	81	True
23365	1	48	False
1540	7	62	False
22313	13	107	True
4593	11	67	False
22523	1	20	False
46115	1	58	False
6620	5	77	False
20373	15	74	True
17837	2	46	True
52054	1	52	True
27924	2	23	False
20423	1	12	False
4863	1	29	False
34105	8	96	False
39470	10	81	True
20892	8	51	True
5028	12	113	False
33334	3	19	False
34656	1	26	False
25970	30	170	False
20418	1	36	False
11472	5	52	False
2511	5	80	False
28816	7	62	False
6812	2	54	True
9213	3	64	True
18111	1	30	False
5445	4	80	False
37808	3	34	True
9869	5	40	False
18988	1	37	False
17458	2	37	False
39818	1	16	False
26764	1	26	False
743	17	118	False
10950	9	47	True
43520	1	10	False
34106	5	68	False
18942	1	53	False
23501	12	79	True
9872	4	38	True
46747	3	27	False
864	1	18	False
646	1	32	False
43161	4	42	False
1363	1	20	False
15382	1	29	False
949	5	44	True
33350	1	25	False
24468	1	39	False
35655	3	34	False
9423	1	65	False
7109	3	72	False
9515	9	38	True
14713	2	44	False
42035	2	44	False
17354	1	52	False
42547	3	46	True
35651	13	75	False
19327	9	56	False
4433	5	44	False
2185	18	79	True
33344	14	61	False
7588	2	53	False
7957	8	53	True
19875	1	49	True
38519	1	25	False
12940	4	91	True
47647	3	62	False
24560	4	45	True
16078	2	46	False
28624	2	18	False
46317	5	36	False
30310	1	17	True
47980	1	35	False
25646	1	20	True
51245	2	29	False
11432	2	34	False
13336	1	20	False
27289	3	60	True
49028	12	45	True
33331	13	73	False
7813	1	20	False
25213	3	41	False
16643	8	68	True
39674	1	23	False
13808	6	26	True
51234	1	49	False
5026	17	137	True
11948	4	47	False
18824	1	20	False
6606	9	59	False
44047	10	65	True
22512	5	33	False
32102	25	74	False
10113	2	41	False
21031	7	41	True
32108	10	59	False
34103	8	43	True
4435	11	116	False
48179	3	22	False
24559	14	88	True
15597	4	35	False
6005	6	57	True
25644	7	48	True
5799	10	153	True
47493	1	27	False
50878	11	38	False
6769	2	49	False
18558	3	55	False
22339	11	61	False
19416	1	11	False
20887	9	61	True
42667	2	33	False
6374	2	30	False
2204	2	49	False
44050	6	54	False
33590	1	34	False
45380	9	33	True
23070	2	30	False
5443	9	57	False
6166	5	66	False
23496	6	40	False
1300	8	46	False
5665	1	26	False
25241	1	12	False
21551	1	9	False
39462	6	35	True
34595	3	34	False
7796	8	60	False
34426	16	50	True
46360	1	14	False
20402	2	22	False
49039	2	39	False
22346	3	10	False
35495	1	18	False
47897	2	82	True
39340	1	11	False
35320	5	54	False
48596	8	46	False
33613	1	28	False
49149	2	17	False
35742	3	46	False
33893	2	25	False
23961	7	40	True
28602	2	29	False
6010	2	16	False
4866	1	17	True
30812	1	28	False
11748	1	21	False
23778	5	28	False
6938	3	45	False
50028	22	108	False
12130	1	20	False
30850	1	17	False
26150	4	30	False
21247	2	32	False
39988	7	40	True
359	14	72	False
32613	4	59	False
42165	1	10	False
29247	14	41	True
22774	8	49	False
46910	6	38	False
41825	1	17	False
33337	8	37	False
23503	7	52	True
51267	1	33	False
740	7	22	True
31716	27	89	False
11276	1	18	False
31789	2	33	False
42959	2	12	False
48991	1	18	False
18935	8	46	False
9010	1	26	False
747	4	23	True
28591	2	39	True
9206	3	50	False
8232	3	50	False
6790	5	37	True
52025	7	60	False
20130	17	48	False
33589	10	48	True
22780	3	14	True
5624	2	37	False
21029	6	53	False
6152	10	78	False
34602	4	21	True
31160	6	31	True
41835	4	13	False
31292	9	43	True
39965	19	46	True
28130	1	45	False
10961	2	18	False
39655	5	45	False
44951	1	19	False
742	3	23	False
8205	12	47	True
20381	6	16	False
48583	4	36	False
5022	6	36	False
815	1	19	False
30757	2	24	False
31523	1	32	False
33890	2	36	False
20374	9	70	False
15292	16	63	False
20152	5	33	True
20556	1	28	False
41058	1	11	False
13968	6	24	False
10421	3	17	False
4601	19	54	False
34456	1	19	False
3352	6	25	False
36699	3	28	False
46230	2	21	False
27680	4	23	True
3667	1	28	False
44131	1	17	False
6623	1	15	False
32820	3	26	False
28330	2	17	False
37615	2	15	True
17848	2	30	False
25450	7	53	False
23981	4	52	True
11249	1	6	False
14035	2	21	False
25972	1	22	False
8020	1	35	False
33861	4	12	False
48584	17	41	True
8209	17	46	False
44954	4	32	False
27491	6	26	True
28137	2	14	False
50866	11	39	False
2771	1	12	False
3876	11	68	True
38317	8	50	True
43531	1	22	False
34097	6	24	True
33856	3	30	True
20888	13	72	False
33770	4	23	False
45829	4	60	False
31724	3	27	False
34100	5	24	True
28605	3	29	False
18961	1	15	False
23787	3	15	False
50864	7	20	True
3878	4	17	False
19988	1	13	False
13285	1	18	False
30056	2	27	False
47436	1	30	False
9535	1	22	False
16094	1	34	True
22918	2	19	False
38322	11	43	True
19643	1	32	False
1843	3	24	False
1819	2	33	False
22644	8	27	True
10411	9	29	True
38347	3	21	False
21277	4	42	False
47891	7	37	False
34592	12	34	True
38521	2	22	True
10960	6	22	True
39321	8	29	True
31750	2	14	False
8212	27	85	True
40621	1	17	False
21929	3	16	False
40576	4	21	False
12936	14	49	False
27502	1	6	False
39661	3	11	False
1803	3	18	True
938	3	27	False
47121	2	20	False
50030	8	30	True
7807	7	48	False
27327	7	36	False
18297	1	17	False
14220	1	12	False
35657	7	44	False
39707	2	21	True
20735	1	11	True
30759	3	23	False
20401	1	34	False
10667	1	18	True
29447	19	72	True
35067	7	24	False
8218	1	24	False
8206	20	72	True
33326	13	74	False
7819	1	11	True
31183	1	26	False
45005	1	26	False
16806	1	19	False
23141	2	37	False
12965	3	14	False
9381	11	65	False
12960	2	8	False
27459	1	12	True
36384	3	16	False
20388	2	16	False
51594	1	10	False
32811	4	24	True
