cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
32104	7	2885	False
40978	37	3507	False
4604	6	1144	False
20373	9	726	True
31137	14	542	False
17823	8	405	False
27475	7	627	True
26764	1	398	False
35296	1	527	False
44623	6	314	False
9379	4	358	False
25970	31	322	False
6394	2	363	False
25644	3	287	True
16074	2	569	True
44955	17	319	True
14905	5	312	False
26325	1	215	False
24326	1	150	False
2336	1	185	False
35916	2	322	False
44946	25	335	True
31756	9	212	False
29444	5	317	False
45399	10	165	False
27286	8	200	True
20142	1	240	False
33371	2	66	False
32153	1	144	False
1319	1	139	False
15330	1	187	False
32294	3	197	False
11578	1	436	False
8278	1	59	False
33936	4	164	False
42845	1	83	False
8210	5	158	False
34605	3	152	False
24447	1	174	False
1570	8	112	True
34455	2	90	False
10957	8	315	True
51420	7	169	False
34434	4	207	True
20381	9	77	False
35926	3	228	False
41667	3	129	False
1557	5	130	False
32102	28	190	False
10064	3	251	False
21564	4	265	False
48185	1	36	False
1971	1	139	True
20908	2	122	False
48788	2	184	True
44959	13	316	True
6743	1	89	False
34426	12	129	True
28798	4	200	False
33854	11	128	True
35681	1	81	False
28566	10	141	False
21259	1	74	False
33759	10	95	False
9870	2	122	False
32154	2	58	False
33851	13	214	True
8536	1	52	False
4919	1	123	False
11389	1	63	False
32115	9	81	False
32162	1	138	False
26749	2	211	False
45813	9	84	False
27298	2	86	False
51239	2	46	True
24584	1	99	True
40023	1	64	False
39660	5	129	False
51628	1	43	False
7598	4	132	False
18762	1	44	False
18983	1	84	False
47420	2	52	False
17606	5	73	False
11472	2	44	False
9430	1	123	False
39475	7	136	True
20731	4	81	True
34428	6	47	True
13491	1	42	False
1532	12	91	True
37804	1	61	True
46331	24	139	True
45817	4	56	True
15290	2	62	True
25987	4	41	False
20370	6	57	True
21279	6	117	False
51240	1	78	True
34621	3	92	True
6621	2	41	False
30763	2	44	False
27477	15	130	False
37811	6	87	True
33849	34	225	True
48186	3	38	False
7836	2	111	True
43468	1	20	False
45388	11	87	False
12937	18	146	True
41183	3	88	False
35308	2	80	False
40234	1	23	False
8309	1	29	False
18763	4	37	True
