cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
18239	3	458	False
22363	1	95	False
4600	3	228	False
27050	6	107	False
12936	1	123	False
23963	7	153	False
2336	1	111	False
51438	2	113	False
32102	7	67	False
1309	4	55	True
9719	1	55	False
30752	1	89	False
24260	1	105	False
766	1	120	False
25469	1	47	True
16418	6	57	True
16461	2	40	False
16837	2	88	False
15139	3	84	False
24689	1	65	False
1808	2	72	False
21243	8	79	False
10093	1	51	False
45812	2	68	False
29252	5	69	True
26905	4	48	False
10410	3	36	True
9924	1	50	False
46910	6	61	False
2362	1	49	False
1365	1	36	False
48584	3	28	True
49038	2	21	False
49200	1	50	False
5061	1	23	False
45387	2	40	False
25644	9	67	True
30280	1	24	True
4593	5	58	False
36604	1	31	False
24007	1	24	False
27131	1	36	False
29084	3	48	True
34432	4	31	True
18764	2	53	True
18760	1	96	False
7526	3	39	True
1554	2	60	False
1559	1	33	False
18558	2	37	False
26628	1	19	False
8215	1	39	False
49148	3	49	False
49023	4	22	False
39660	1	8	False
42659	2	23	True
7529	4	86	False
39123	1	14	False
1538	3	26	True
37905	1	13	False
36201	2	17	True
1642	1	14	True
29242	2	23	True
34445	4	18	True
26919	1	18	False
29448	7	27	False
20924	2	25	False
22154	1	8	True
29579	1	10	False
22640	2	18	True
26911	1	16	False
37804	1	18	True
19219	1	5	False
1569	2	12	False
44049	2	91	False
29444	2	16	False
35653	5	29	False
39470	2	15	True
31736	4	32	False
17835	6	27	False
40833	1	38	True
18786	1	43	False
28578	4	39	False
7801	4	20	False
19396	1	4	False
2327	6	48	False
39067	2	11	True
26169	1	17	False
10064	2	15	False
15586	1	42	True
11215	2	14	False
34266	1	31	True
25988	1	3	False
734	3	18	False
18782	1	4	False
45397	3	22	False
20888	1	16	False
15345	5	13	False
24018	1	6	False
36200	2	7	False
1613	1	10	False
1535	2	22	False
13579	4	18	False
30747	1	13	False
22761	9	15	True
7558	2	9	True
39707	1	10	True
32142	1	4	False
26586	1	6	False
46331	3	21	True
8205	4	11	True
11119	1	3	False
35059	1	17	False
373	1	12	False
1556	1	51	False
42519	2	29	True
36689	2	12	False
803	1	36	True
1339	1	8	True
32105	2	6	False
41701	1	6	False
39091	2	10	False
26748	3	13	False
36380	3	8	True
27289	1	22	True
51237	1	11	False
18121	1	10	False
50038	1	3	False
26904	6	39	False
41005	1	5	False
35911	1	6	False
39666	1	6	False
25643	11	29	False
50861	3	12	False
40870	1	17	False
5155	1	5	False
49984	1	12	False
36383	6	18	False
23783	1	9	False
33625	3	18	False
1302	3	15	True
26597	1	11	False
