cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
25047	3	28535	False
32103	23	6931	False
23767	7	8536	True
34605	1	3731	False
7940	3	3076	False
25770	1	1496	False
44953	8	1551	True
4595	2	1829	False
1526	24	2357	False
32128	2	1245	False
33656	2	1004	False
6779	4	1722	False
26909	10	1146	True
46311	8	858	False
42016	14	1137	False
33849	11	614	True
51725	6	840	True
41959	2	285	False
3869	10	1008	True
44046	17	871	False
36382	14	532	True
32110	8	419	False
10410	7	327	True
26744	3	758	False
1579	1	443	False
15332	4	888	False
51755	2	391	False
8688	1	720	False
35145	1	733	False
27460	13	905	True
25200	16	754	True
25643	21	701	False
18939	2	949	False
26900	15	493	True
23769	2	476	False
48585	7	673	False
1530	11	467	True
33586	12	425	True
39347	3	489	False
742	4	180	False
29521	1	367	False
18775	8	780	True
27476	1	748	False
34437	9	691	False
42485	6	608	True
23774	9	594	True
2324	4	551	True
38690	1	441	False
48587	6	285	True
17846	3	662	False
13574	4	219	False
44962	2	358	True
50053	5	488	False
34267	3	364	False
33879	1	358	False
23773	1	409	False
26904	14	774	False
20911	3	385	False
10669	3	326	False
33844	13	291	False
7084	14	258	False
27844	1	246	False
41963	1	101	False
43531	3	278	False
27311	1	388	False
25007	1	424	False
32107	6	213	False
33928	2	263	False
30052	1	360	True
39674	2	138	False
40223	3	465	False
42932	12	264	True
39535	1	278	False
40412	5	285	False
5030	3	263	False
33589	7	347	True
34436	17	342	True
43555	2	246	False
32118	2	206	False
46906	16	538	True
28591	3	288	True
8541	9	276	True
20374	4	397	False
21247	3	428	False
15594	5	329	True
45415	1	416	False
41911	1	75	False
23787	3	185	False
20160	2	384	False
39470	12	239	True
27059	2	98	False
23768	2	205	False
51220	2	181	True
30787	3	214	False
8800	1	149	True
13127	2	421	False
11193	1	249	False
5830	1	165	False
23498	14	362	True
25646	4	127	True
7825	4	194	False
27469	9	157	False
19885	3	237	False
7937	1	114	False
40230	2	199	False
13991	7	206	True
22767	5	222	False
31753	7	64	False
31804	2	47	False
36694	5	108	False
44625	19	374	False
35332	3	158	False
33349	4	126	False
30275	2	84	True
38322	8	196	True
35677	2	204	False
50057	2	340	False
35725	1	153	False
49824	4	288	False
37248	1	201	False
39833	1	107	False
582	1	91	False
15586	13	200	True
22146	5	59	False
24459	6	154	False
24852	3	250	True
17423	9	296	False
36196	2	450	True
28087	1	93	False
28617	2	185	True
18035	7	122	False
541	1	141	False
29445	5	188	True
