cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
44057	6	359	True
10253	1	444	False
34397	1	281	False
1292	5	261	True
20373	2	324	True
20402	2	151	False
33854	7	182	True
33844	6	270	False
4608	3	79	False
44078	1	77	False
1606	2	91	False
33625	2	132	False
22774	4	82	False
16420	10	98	False
6350	1	150	False
37811	5	102	True
42016	1	221	False
33857	2	100	False
24565	7	168	True
51227	4	129	True
9690	2	69	False
20887	9	124	True
1609	1	56	False
44065	4	101	True
2497	6	97	False
44046	12	104	False
8535	2	114	True
25196	8	106	False
26151	7	133	False
23501	8	104	True
2326	2	75	False
35342	2	125	False
37821	5	94	False
46748	4	84	False
17637	1	76	False
22320	4	86	True
23595	5	77	True
28360	1	45	False
27662	4	63	False
36189	5	53	True
31759	1	29	False
50531	1	56	False
43637	2	57	False
29764	1	47	False
51230	1	66	False
12331	1	52	False
30761	5	51	True
50021	1	40	False
26149	3	70	False
1549	4	61	False
1535	5	115	False
50026	8	83	True
41599	1	93	False
28618	6	67	True
45121	4	60	False
18935	3	42	False
37919	1	59	False
28947	1	50	False
35064	3	48	False
31437	1	38	False
39675	2	35	False
35655	4	31	False
9731	1	42	False
43842	20	80	False
740	11	34	True
28100	1	18	False
49035	5	68	False
43595	1	57	False
39672	2	46	False
24559	6	61	True
30005	2	38	False
19327	2	26	False
7796	4	45	False
31723	38	137	False
31775	2	29	False
7025	1	24	False
6202	2	63	False
25214	2	57	False
19355	1	29	False
45387	2	49	False
42036	1	43	False
25643	10	56	False
11947	3	66	False
51239	5	23	True
41062	1	35	False
21268	3	23	True
36383	8	47	False
43887	3	52	False
14044	2	30	False
31741	22	94	False
25970	12	38	False
48587	5	27	True
51262	1	24	False
35711	1	24	False
27276	1	31	False
28570	7	46	True
26155	3	59	True
31791	2	27	False
16511	1	27	False
31143	1	19	False
22360	2	21	False
12937	12	52	True
1610	1	37	False
15290	5	51	True
20995	1	25	False
25227	1	14	True
42024	3	45	False
31147	3	36	False
33410	1	14	False
41557	6	41	True
13129	2	22	True
38579	1	43	False
15392	2	17	False
29175	1	63	False
37222	5	39	False
15127	4	29	False
500	3	35	False
1312	2	22	False
26903	4	43	True
18566	2	34	False
43148	1	23	True
38514	2	41	False
12519	1	37	False
25198	4	35	False
34647	1	29	False
43151	4	28	True
16440	3	9	True
28085	1	11	False
2182	15	66	True
46910	5	23	False
22514	6	37	True
5618	7	31	False
6152	7	36	False
30975	11	37	True
33586	11	47	True
44957	2	35	True
31138	8	64	True
36381	10	36	False
39458	1	19	False
37805	13	57	True
47946	2	24	False
40208	1	11	False
29699	1	10	False
20531	1	23	False
2327	13	60	False
51431	2	36	False
26900	17	61	True
40975	9	40	True
31451	6	52	True
33481	1	13	False
30998	1	21	False
19690	1	30	False
35658	2	38	True
41559	3	8	False
33465	1	12	False
11962	6	28	False
17423	12	39	False
32110	7	16	False
18808	2	29	False
52263	1	12	False
4612	7	29	False
4437	1	23	False
10430	1	13	False
31789	1	6	False
12950	1	15	False
21550	7	31	False
34593	3	17	True
34101	4	29	True
1586	3	38	True
793	1	3	True
7108	5	36	False
950	1	20	False
7599	1	11	True
6762	10	43	False
33325	3	28	False
18035	4	27	False
24279	1	11	False
23613	3	15	False
43556	3	24	False
44239	2	29	True
42492	13	61	True
33848	7	36	False
45397	2	18	False
33862	2	8	False
26597	6	17	False
12958	1	15	False
2180	3	24	True
40204	4	15	False
28334	2	14	False
26587	3	18	False
15641	1	9	False
39705	3	22	False
36201	2	24	True
48786	2	28	False
20131	9	28	True
1521	8	51	False
27043	1	17	False
37112	1	12	False
23799	2	9	False
15153	1	23	False
42952	1	18	True
21851	1	17	False
33865	3	19	False
33365	2	7	False
35675	2	15	False
1302	4	9	True
6771	2	22	False
19685	1	34	False
780	1	4	False
9224	3	23	False
50869	6	17	True
27252	1	5	False
17444	2	23	False
25450	3	29	False
6153	5	29	True
29247	12	27	True
29770	1	9	False
15307	8	43	True
36985	4	27	False
22329	1	12	False
33849	9	50	True
33846	1	21	False
3870	7	61	False
16638	3	22	False
5697	1	11	False
15132	2	20	False
37809	7	12	True
35671	2	12	True
50047	1	13	False
3869	8	54	True
16796	1	13	False
24707	1	12	False
44035	1	13	False
10657	1	10	False
23816	4	15	False
27670	2	20	True
1795	5	19	False
41551	11	51	True
27468	2	11	False
50894	2	4	False
743	6	20	False
43143	7	35	True
50057	3	20	False
31737	3	11	False
32116	7	15	False
45433	2	14	False
18760	4	90	False
30804	1	12	False
36526	1	5	False
27935	1	16	True
29249	3	27	False
33327	4	24	False
921	3	12	False
27503	1	6	False
20756	1	8	False
51215	3	22	True
20376	2	6	False
7566	3	26	True
52221	6	30	False
39324	1	11	True
34430	6	11	True
45877	1	17	False
48591	10	29	True
24457	8	22	False
42563	4	11	False
6644	2	13	False
26628	1	9	False
11687	3	39	True
47617	1	8	False
7798	4	25	True
1697	1	19	False
5636	5	11	True
29245	13	50	True
28576	7	31	True
12947	1	13	True
40978	20	59	False
38252	1	4	False
1321	1	10	False
51231	3	23	False
28243	2	11	False
8206	8	22	True
16068	17	38	True
50093	1	7	False
25208	5	34	False
37707	1	5	False
23597	2	19	True
20794	1	5	False
39707	3	16	True
41616	2	5	False
34436	29	60	True
47891	7	39	False
7552	2	11	False
38237	1	9	False
8800	2	16	True
30990	1	16	False
17075	1	7	True
51216	6	19	False
6314	1	6	False
20375	3	26	True
37658	1	11	False
9386	4	22	False
12972	1	7	False
8543	3	24	False
44993	1	12	False
39666	2	13	False
39709	1	9	False
3387	1	5	False
39347	2	13	False
30754	4	12	True
13599	4	12	True
10972	2	13	False
16424	4	24	True
7965	1	11	False
47635	4	15	False
7118	1	7	False
23181	2	15	False
9384	7	46	True
13984	1	14	False
7124	4	10	False
36380	16	38	True
35914	2	12	False
50864	7	15	True
2201	3	13	True
42053	1	11	False
39464	2	8	False
30747	3	11	False
22914	1	17	False
37310	1	12	False
8212	19	55	True
43484	1	6	False
31730	11	38	False
42131	1	7	False
31148	1	18	False
24225	3	26	False
30565	1	36	False
31295	2	9	False
22907	1	10	True
6097	1	5	False
38867	1	9	False
25645	12	16	True
43000	1	14	True
18569	2	10	False
27491	4	20	True
22323	2	4	False
44061	7	16	True
24582	1	20	False
20547	1	7	True
7799	14	50	True
41806	2	7	True
8209	13	28	False
31627	2	10	False
18972	1	13	False
46329	2	6	True
32822	1	8	False
11979	3	8	False
42504	1	14	False
35666	8	22	False
7084	8	28	False
46906	15	35	True
33085	1	10	False
32111	3	13	False
23592	17	60	False
8693	1	24	False
39733	1	7	False
18246	2	8	False
20884	8	36	True
4662	1	6	False
7400	1	10	False
40000	1	3	True
34445	6	21	True
13586	1	14	False
7948	1	6	True
25988	1	4	False
2028	1	11	False
3876	8	29	True
41368	1	11	False
3956	2	5	False
15299	6	20	True
25217	4	23	False
16090	4	8	True
367	5	16	False
24465	3	14	False
8762	1	22	False
19323	1	26	False
39081	3	15	False
11749	1	13	False
32290	4	13	False
40188	3	19	False
1525	4	22	True
3691	1	4	False
33332	6	17	False
26913	5	12	True
48184	2	3	False
31429	8	16	True
36781	1	4	False
13126	3	13	True
16263	1	10	False
37822	1	3	False
39646	4	7	False
27049	2	6	False
35320	1	12	False
47111	4	30	False
51732	1	9	False
39667	7	19	False
22333	4	9	False
37804	1	19	True
28352	1	8	False
25271	1	9	False
35078	2	12	False
16069	7	16	True
5819	1	9	False
42929	3	17	False
42012	6	18	False
37817	1	2	True
26737	6	18	False
50451	1	8	False
29447	8	18	True
38322	5	10	True
36081	1	8	False
31824	2	44	False
33339	15	53	False
18240	1	3	False
39797	1	3	False
29625	2	6	False
47660	1	9	False
15586	9	25	True
39163	2	4	False
40008	2	10	False
12456	6	25	True
41840	1	3	True
27042	10	14	True
34432	12	27	True
2898	1	2	False
42957	2	7	True
25973	3	6	False
16306	1	4	False
1820	3	9	False
44498	1	19	False
26598	1	7	False
45393	6	34	False
45412	1	11	False
2047	2	16	False
50399	1	8	False
42039	6	22	True
41809	1	2	False
43594	1	3	False
17643	1	7	False
3910	1	2	False
10458	1	2	False
41555	11	24	True
27941	2	10	False
33369	2	13	False
5023	3	22	False
1570	5	9	True
50863	1	3	False
4051	2	10	False
28882	1	8	False
46760	3	20	True
7801	4	13	False
39465	2	7	False
4428	8	27	True
20880	5	12	True
27105	1	5	False
51473	2	9	False
44955	13	40	True
7592	3	10	False
25971	6	8	False
3662	1	6	False
36218	1	3	False
41991	1	3	False
9515	4	18	True
15303	2	8	False
15292	10	20	False
12458	2	17	False
20126	4	21	False
31284	9	13	True
