cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
27660	3	142	True
21936	1	111	False
30286	1	72	False
1550	3	113	False
23608	4	118	True
9384	3	85	True
3878	1	139	False
40978	10	144	False
46287	1	39	False
18960	1	54	False
51213	3	81	True
8706	1	100	False
40176	1	95	False
7872	1	68	False
1355	2	61	False
23501	1	43	True
40172	1	44	False
8698	1	44	False
39981	2	38	False
27048	3	31	True
24852	2	39	True
13808	3	33	True
34426	4	37	True
4650	1	37	False
17838	4	61	False
39480	1	17	True
37634	1	14	False
35329	2	28	False
1329	1	12	False
20887	3	28	True
32103	6	38	False
26599	7	31	True
1584	1	40	False
18773	1	40	False
36439	1	36	False
22641	1	23	False
1300	1	28	False
33765	4	40	False
33339	4	20	False
33844	5	39	False
25997	1	20	False
17610	2	12	False
32614	7	63	True
36717	1	11	False
29444	2	22	False
50883	2	14	False
31725	1	5	False
40229	1	15	False
31736	1	22	False
40977	1	13	False
5863	1	30	False
6793	1	9	False
27483	1	11	True
31429	4	28	True
44870	1	40	False
7972	1	10	False
27232	1	27	False
36382	5	26	True
22231	1	18	False
7955	3	11	False
18765	3	18	True
39470	1	5	True
49841	3	13	False
11722	1	37	False
27165	1	30	False
35650	1	28	False
16443	1	23	False
33845	1	15	False
7237	1	4	False
6621	2	18	False
10950	2	33	True
28567	3	12	True
33325	2	63	False
1809	2	28	True
19327	3	31	False
33332	4	31	False
40974	2	36	True
7084	6	16	False
9238	1	5	False
29247	5	14	True
7228	1	5	False
15114	2	7	False
29246	2	13	False
42494	1	3	False
18993	1	4	False
48181	1	7	False
48585	2	24	False
22654	2	9	False
4601	3	8	False
25207	1	6	False
20908	1	15	False
32109	2	10	False
1547	2	20	False
34097	2	18	True
33589	1	10	True
28799	1	24	False
20745	1	10	True
1773	1	6	False
33951	1	6	False
1546	1	7	False
51229	1	10	True
27124	3	12	False
3019	1	1	False
47106	2	13	False
25971	3	10	False
14943	1	7	False
33854	1	8	True
17614	1	4	False
9153	1	7	False
1349	1	7	False
25196	5	20	False
41840	1	6	True
32609	5	9	True
48171	1	1	True
44953	3	13	True
32647	2	14	False
51245	1	16	False
759	3	10	False
30052	1	7	True
41811	2	4	True
42932	5	13	True
7944	2	8	False
31252	1	2	False
46355	1	8	False
7623	1	22	True
18808	2	6	False
9519	2	3	False
40411	2	11	False
27479	2	11	True
8204	6	10	True
16836	4	50	False
17488	1	3	False
17605	2	7	True
37840	1	5	False
29802	1	4	False
18944	2	8	False
32820	1	5	False
25194	10	16	True
23614	1	8	False
33759	2	8	False
7105	1	2	False
31724	1	2	False
4657	1	3	False
17129	1	4	False
13987	1	12	False
31280	5	9	True
1800	3	13	True
28815	2	33	False
5106	1	14	False
38690	3	9	False
25968	3	10	False
6608	1	2	True
15436	2	11	False
15294	1	3	True
7139	1	6	False
23610	4	8	False
7797	3	4	True
50866	2	3	False
34103	2	3	True
1957	1	3	False
18043	1	5	False
1294	3	3	True
44168	1	7	False
40985	1	3	True
1569	1	4	False
20765	1	15	False
18783	1	2	False
20888	3	6	False
50026	2	3	True
1960	2	2	False
41352	1	3	False
11242	1	4	False
33868	1	8	True
13127	1	40	False
32102	3	4	False
14018	1	3	True
1591	1	4	False
20895	2	3	True
27042	6	11	True
46748	1	1	False
35749	1	2	False
17034	2	4	False
44265	1	11	False
24221	1	7	False
4470	1	3	True
49035	1	10	False
32451	2	3	False
