cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
38346	1	720	False
43558	1	1048	False
1302	1	326	True
25971	6	251	False
27123	16	521	True
34426	12	355	True
39644	4	308	False
20887	10	283	True
50037	3	241	True
47453	1	258	False
1535	3	227	False
33337	8	205	False
39680	3	331	True
40974	4	306	True
30405	1	106	False
42523	3	191	True
27126	11	298	True
42036	2	133	False
1291	2	80	True
16643	8	177	True
25976	1	68	False
20747	2	353	True
46055	1	83	False
50437	1	58	False
31723	29	242	False
32786	2	99	False
15139	5	102	False
7557	6	207	False
35328	1	57	False
27918	3	99	False
15587	1	103	True
33887	1	78	False
18036	4	78	True
4443	4	107	False
51028	3	78	False
2209	3	126	False
934	1	74	True
46331	15	161	True
41188	1	98	False
6799	1	73	False
31917	1	29	False
28637	1	31	False
22640	2	69	True
51225	5	54	False
44623	5	130	False
1328	1	29	False
52214	5	80	False
28340	3	67	True
10960	4	111	True
42944	9	83	False
41748	1	44	False
39462	7	117	True
14012	3	42	False
18281	1	49	False
15143	2	53	False
34266	5	106	True
38129	1	48	False
386	1	111	False
18935	3	100	False
31846	4	64	False
5429	1	166	False
4390	1	83	False
33768	1	53	False
51445	2	29	False
25644	1	69	True
15586	5	44	True
20721	5	80	True
37809	4	36	True
51237	2	71	False
50030	1	38	True
5251	1	71	False
11947	3	63	False
38401	1	24	False
13825	1	78	False
17824	1	47	False
6374	2	55	False
27474	1	35	False
13579	1	102	False
37591	2	33	True
13681	1	39	False
46451	2	35	False
16421	8	47	False
40245	1	30	False
31753	5	26	False
25214	5	42	False
26597	4	88	False
23109	3	54	False
8538	2	30	False
3660	1	32	False
2320	2	40	True
35653	6	48	False
28566	6	107	False
43643	1	50	False
35405	1	41	False
1801	3	55	True
31717	4	44	False
49908	1	54	False
38682	1	36	False
5810	2	26	False
15299	2	22	True
38134	1	32	False
34617	1	12	False
33854	7	33	True
22310	1	28	True
4846	1	21	False
15151	1	27	False
20725	7	30	False
34623	3	36	True
9532	2	49	False
20125	7	44	True
27456	5	60	False
31754	1	19	False
38581	1	38	False
18415	1	24	False
36194	1	36	False
2896	3	16	False
23592	15	123	False
31139	6	59	False
12948	5	35	True
28628	1	31	False
50028	6	65	False
7947	1	43	False
26900	17	106	True
28795	4	45	False
34633	2	31	True
50066	2	32	False
28441	1	22	False
28346	2	24	False
24583	2	18	False
42206	1	23	False
12939	1	29	False
49029	3	32	True
31743	1	5	False
1810	1	29	False
43556	6	51	False
39662	1	22	False
49870	2	49	False
20576	1	18	False
32814	2	32	False
18051	1	32	False
47132	5	48	True
24851	1	22	False
26740	1	19	False
18766	2	32	False
44046	16	67	False
52076	1	20	False
15118	11	68	False
39650	5	73	False
22763	2	14	True
35294	3	31	True
11222	2	16	True
11228	2	28	True
46322	6	33	False
46323	6	31	True
39733	1	30	False
51743	3	37	False
23960	3	22	False
28576	3	55	True
9396	6	45	True
33361	3	44	False
18787	3	38	True
35645	2	17	True
25649	6	20	True
3656	1	25	False
46917	1	18	False
7525	7	55	True
9379	4	33	False
17033	6	28	True
13970	1	9	False
40597	3	23	False
12940	1	28	True
39672	4	52	False
31770	2	14	False
34443	3	20	True
50869	3	16	True
32477	1	64	False
32609	14	42	True
20133	1	26	False
17828	5	22	False
31737	2	8	False
29247	7	51	True
52054	1	37	True
15590	3	12	True
39106	1	20	False
28617	2	39	True
35665	4	23	False
6628	1	9	False
6361	2	50	True
44997	2	20	False
4848	3	22	False
3878	2	17	False
28817	1	34	False
45029	1	8	False
807	1	81	False
9236	1	13	False
20631	1	19	False
49411	4	30	False
37597	3	51	False
28350	1	12	False
6197	1	29	False
12955	1	23	False
47691	1	10	False
794	1	10	False
22514	6	42	True
49618	1	12	False
18289	1	43	False
22146	1	7	False
44945	5	27	True
28840	3	26	False
26905	4	54	False
20905	4	21	True
5442	2	21	True
14714	2	23	False
34428	4	42	True
26912	2	20	True
22321	2	48	False
21264	1	17	True
22315	1	15	False
50894	1	9	False
22339	5	17	False
44950	3	13	True
30295	2	6	False
20728	1	22	False
30756	5	20	False
7953	4	20	False
26485	1	17	False
37812	3	26	True
45406	1	31	False
32110	1	10	False
48185	1	9	False
37319	1	14	False
22141	1	6	False
32408	1	16	False
37906	2	19	False
18764	11	55	True
40326	1	19	False
17605	5	39	True
48788	2	45	True
40613	1	23	False
14201	1	13	False
28567	2	21	True
3664	2	17	False
49154	3	21	False
30987	1	17	False
746	5	17	False
41838	1	7	False
16424	7	37	True
21311	1	31	False
19642	2	34	False
1570	3	15	True
9867	3	24	False
50897	3	58	True
31280	2	27	True
6363	2	17	True
18608	3	64	False
13973	2	22	True
19303	1	6	False
33591	7	40	False
50076	1	14	False
24558	11	72	True
52219	3	29	False
8543	4	27	False
27670	2	19	True
18246	5	31	False
36688	4	17	False
44265	1	20	False
28808	2	18	False
18578	2	20	False
41585	2	43	False
27157	1	16	False
31165	1	19	False
31296	7	50	True
43841	9	24	True
26093	1	14	False
32102	7	41	False
38686	4	31	False
25643	9	29	False
50865	3	9	True
9075	1	19	False
3871	2	15	False
15749	1	20	False
25228	1	22	False
35693	1	17	False
46327	1	35	False
44958	4	40	False
5269	1	21	False
11687	2	29	True
27915	3	12	False
22341	4	20	False
33332	3	35	False
33611	1	23	False
35663	2	32	False
20379	1	10	False
42932	9	38	True
47957	1	6	False
31781	1	16	False
32390	1	19	False
49861	1	9	False
51741	1	26	False
13286	1	9	False
34449	1	8	True
44956	1	12	False
2904	1	6	False
40193	1	17	False
44007	1	18	False
11962	4	20	False
32289	4	30	True
1537	5	42	True
4625	2	10	False
40986	1	33	False
10426	1	11	False
44652	4	28	False
17423	9	21	False
8716	1	19	False
33625	2	11	False
27940	4	7	False
21016	1	11	False
23767	8	68	True
39892	1	25	False
42492	12	67	True
31144	3	20	True
14953	1	8	False
14020	1	3	False
9403	1	7	False
44949	7	24	True
9207	2	13	True
33338	2	18	False
36394	1	26	False
20752	1	8	False
20892	4	38	True
914	1	5	False
41169	1	19	False
19869	8	23	True
1547	4	31	False
50049	1	25	False
39679	2	20	False
28101	3	8	False
49831	1	6	False
35058	6	35	True
6019	1	16	False
6008	5	23	False
40386	1	19	False
9197	1	13	False
36933	1	14	False
21047	1	12	False
25968	12	44	False
52221	8	23	False
38699	1	19	False
24564	1	13	True
27049	4	6	False
45842	1	13	False
34592	5	15	True
24931	1	14	False
1532	8	25	True
7092	3	23	True
46315	2	11	True
32799	3	49	True
19702	1	13	False
42544	1	23	False
39470	5	35	True
37911	3	21	False
33410	1	8	False
29791	1	4	False
15502	1	9	False
37759	1	7	True
31284	9	33	True
11724	1	11	False
1552	4	10	False
39660	2	10	False
20908	2	12	False
42488	4	18	False
37811	2	5	True
20613	1	12	False
21578	2	11	False
37806	1	14	False
46348	3	29	False
33049	1	8	False
30765	1	28	False
30749	1	18	False
751	1	6	True
31751	2	8	False
15349	2	11	False
4853	3	24	False
35060	6	27	True
7798	5	21	True
51432	4	22	False
41402	1	6	False
29805	1	33	False
140	1	25	False
34098	3	24	False
27301	1	10	False
28097	1	9	False
42994	2	14	False
32628	1	4	True
33589	1	11	True
34432	12	30	True
33349	2	10	False
10928	1	5	False
45154	2	11	False
33330	6	23	False
22574	1	8	False
39472	2	7	False
778	2	7	False
1809	3	20	True
26640	2	8	False
45509	1	16	False
20401	1	10	False
31740	4	17	False
40621	1	5	False
33586	18	45	True
41319	1	13	False
37220	1	8	False
34611	1	5	False
43533	1	10	False
26909	4	14	True
4609	1	10	False
16650	1	11	False
27469	1	11	False
27490	2	15	False
43148	6	24	True
740	4	11	True
44061	5	12	True
4593	11	25	False
25500	1	22	False
7566	1	9	True
7799	10	31	True
36705	3	11	False
44066	2	6	False
26175	1	5	True
26149	1	61	False
19866	8	19	False
18778	1	12	False
12132	1	12	False
29768	3	11	False
36696	1	6	False
28341	3	17	True
19071	1	8	False
6761	7	18	True
8175	1	14	False
24215	2	6	False
43223	1	6	False
17606	2	13	False
13600	1	5	False
39973	1	10	False
27484	4	19	False
41809	1	4	False
27491	4	20	True
7941	1	12	False
31137	9	23	False
39963	1	5	False
33975	1	11	False
5441	4	15	False
28618	1	6	True
23595	4	11	True
42110	1	10	False
33365	2	12	False
7957	5	13	True
51239	1	6	True
20915	2	6	False
21248	2	8	False
6773	1	5	False
37992	1	4	False
23772	8	44	True
12988	1	6	False
45434	1	10	False
20367	15	42	True
43296	1	8	True
1957	1	5	False
5800	6	15	False
9530	1	8	False
40566	1	5	False
23770	4	28	True
51730	1	9	False
4607	1	2	False
50435	1	15	False
25212	7	31	True
3002	1	7	False
42933	2	9	False
27912	3	13	True
45810	4	27	False
27286	2	8	True
17643	1	6	False
3876	8	23	True
48585	2	13	False
48175	1	4	False
36406	2	8	False
46924	2	12	True
38371	2	7	False
22644	4	28	True
6152	5	18	False
44638	1	6	False
17585	1	2	False
20731	3	10	True
28332	1	13	False
44227	1	24	False
45380	12	35	True
26206	1	12	False
42661	2	9	False
41364	1	9	False
5837	2	8	False
23311	1	8	False
29288	1	3	False
32593	1	4	False
30810	1	6	False
40589	4	16	True
37406	2	14	False
33844	9	93	False
14711	1	5	False
31730	8	19	False
17982	1	4	False
20881	9	30	False
31741	20	44	False
46603	2	6	False
25970	14	24	False
18760	3	11	False
31452	1	10	False
44953	3	15	True
51494	1	4	False
33853	4	10	False
29024	1	4	False
14905	3	25	False
50669	1	8	False
6969	2	13	False
24213	3	7	False
51486	1	9	False
48021	1	33	False
5030	2	43	False
9397	3	8	False
27487	3	12	True
27382	1	6	False
35686	1	5	False
741	3	8	False
28117	1	3	False
30310	4	11	True
31292	4	12	True
16953	2	7	False
27927	2	9	False
12943	6	11	True
40417	3	24	True
17967	1	14	False
34097	4	10	True
27466	2	5	True
39467	2	18	True
21010	1	2	False
21035	4	20	True
6364	2	14	False
37627	1	14	True
11214	3	22	True
41356	1	10	False
47131	1	7	False
44657	2	15	False
33439	1	3	False
34103	6	20	True
41199	1	2	False
32116	2	13	False
42479	1	7	False
27740	2	9	False
20124	2	7	False
4603	1	5	False
45626	1	11	False
37405	2	12	True
33334	1	5	False
16453	1	10	False
391	1	8	False
18976	2	21	False
26392	2	29	False
43603	1	6	False
43547	2	12	True
51809	1	3	True
14843	1	9	False
18255	2	11	True
27687	2	6	False
802	1	6	True
22761	8	21	True
5028	3	8	False
5627	2	13	False
50161	1	2	False
50025	10	50	True
39461	2	6	False
50883	2	10	False
49842	1	5	False
35703	4	28	False
25262	2	12	False
25247	4	10	False
26594	8	15	False
45838	2	6	False
34445	4	24	True
20141	2	6	False
40638	1	10	False
6155	7	21	True
41558	4	31	True
29089	2	12	False
40184	2	14	False
18801	4	17	False
20726	1	3	False
15304	1	4	False
36731	1	3	False
41728	1	6	False
10061	1	6	False
35055	6	26	False
9536	1	7	True
37595	3	31	False
32495	1	4	False
3658	6	22	True
1511	1	1	False
48699	1	7	False
38519	1	6	False
34118	1	10	False
16445	1	10	True
15512	1	4	False
49035	5	14	False
12186	1	8	False
28343	3	6	False
36380	9	19	True
34178	1	7	False
32615	2	8	True
5870	1	10	False
15126	2	8	False
6781	1	8	True
18956	1	20	False
22342	2	4	True
25194	20	32	True
20373	5	8	True
15327	4	8	False
11219	3	14	True
19719	1	4	False
34232	1	2	False
1725	1	5	False
31736	4	23	False
23497	12	42	True
26001	2	3	False
35672	1	11	False
51037	1	6	False
23496	7	16	False
45542	1	13	False
21255	2	4	True
33331	6	9	False
27141	2	5	False
26920	1	4	False
51781	1	2	False
48188	1	2	True
1300	5	13	False
734	7	15	False
30759	2	12	False
30776	1	11	False
44375	1	6	False
40463	1	7	False
7801	5	11	False
41822	1	3	False
24574	2	11	False
15606	3	7	True
17075	3	10	True
6703	1	6	False
47416	4	11	False
33053	2	6	False
28811	3	5	False
16418	10	27	True
18551	3	7	False
25975	3	7	False
14342	1	3	False
36189	5	22	True
20909	1	3	False
51230	1	6	False
13391	1	4	False
36689	5	15	False
24221	2	17	False
7804	5	27	False
18247	1	2	True
26833	2	3	False
34008	1	6	False
36687	2	11	False
46419	1	6	False
45393	5	23	False
92	1	4	False
38869	1	5	False
33978	1	1	False
40234	1	5	False
39649	2	6	False
35651	12	26	False
32117	2	3	False
