cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
50676	1	102	False
5024	2	226	False
46778	1	70	False
22141	1	48	False
32103	5	68	False
22325	1	64	False
42492	2	153	True
51245	1	106	False
43550	1	76	False
32609	2	198	True
26384	1	63	False
52233	2	116	False
739	2	53	False
34602	1	72	True
34430	1	55	True
9211	2	50	False
4605	1	15	False
2491	1	48	False
24559	7	41	True
27324	1	20	False
7818	1	27	False
33505	1	10	False
46326	1	29	False
746	4	24	False
27486	4	22	False
41343	1	18	True
23974	1	17	False
36380	3	41	True
45810	1	25	False
47124	1	18	False
48176	1	7	False
46082	1	11	False
36456	1	21	False
3529	1	20	False
31296	3	29	True
50030	1	11	True
1298	1	22	False
31298	2	9	False
44950	1	18	True
16649	1	22	True
30754	1	10	True
6001	1	29	False
39321	1	10	True
52221	3	19	False
33330	3	17	False
5028	1	22	False
19866	1	22	False
26900	5	14	True
3870	1	19	False
39966	1	27	True
10977	1	14	False
40017	1	7	False
31730	2	10	False
33862	1	13	False
33339	2	18	False
26151	3	13	False
34267	1	17	False
3032	1	4	False
15749	2	5	False
44627	3	15	False
8026	1	5	False
30928	1	7	False
43715	1	8	False
97	1	20	False
31718	4	21	False
35062	1	10	False
39824	1	10	False
27693	1	23	False
25269	1	12	False
35080	1	9	False
10993	1	12	True
46755	1	10	True
33851	3	7	True
38339	1	7	True
52223	1	7	False
50066	1	6	False
21041	1	5	True
47133	2	14	False
41811	2	3	True
16068	4	27	True
15122	2	6	True
27470	1	3	False
46060	1	15	False
5800	2	3	False
48786	1	13	False
9378	2	5	True
31142	1	2	False
27467	1	5	False
7860	1	3	False
4601	2	11	False
47104	1	5	False
41999	1	2	False
16647	1	10	False
38882	1	5	False
45751	1	3	False
1432	1	2	False
25302	1	2	False
2249	1	2	False
17483	1	2	False
33844	3	6	False
18776	1	14	False
34938	1	6	False
51428	1	6	False
39942	1	2	False
45840	1	2	False
2325	1	5	True
44165	1	8	False
30795	1	5	True
22334	2	13	False
48312	1	1	False
3153	1	1	False
16377	1	7	False
8709	2	4	False
43146	1	8	False
22146	2	2	False
42057	1	13	False
16418	1	5	True
19022	1	5	False
42180	1	6	False
8750	1	4	True
44064	2	3	True
32116	2	2	False
34601	2	7	False
26907	1	2	True
45837	1	5	False
28662	1	1	False
27923	1	3	False
41372	1	4	False
47415	2	5	True
31448	2	5	False
48172	1	1	True
18816	1	2	False
27732	1	1	False
24853	1	4	False
21576	1	5	False
25206	1	3	False
42501	1	3	False
50429	1	5	False
18565	1	2	False
1600	1	2	False
17833	1	1	False
33365	1	2	False
4673	1	1	False
14954	1	2	False
27050	3	5	False
33331	1	8	False
24467	1	4	False
42936	1	3	False
46132	1	2	False
7575	1	3	False
6587	1	2	False
1576	1	7	True
4438	1	8	False
6013	1	4	False
52225	1	2	False
18765	3	8	True
28061	1	2	False
43145	1	1	False
12938	2	6	False
27528	1	1	False
35743	1	3	False
28105	1	1	False
24601	1	2	False
28592	3	4	False
40180	1	2	False
43468	1	1	False
7090	1	1	False
42275	1	2	False
34729	1	2	False
7821	2	9	False
31138	1	1	True
26728	2	11	False
22147	1	1	False
36382	2	2	True
51214	3	4	True
41808	2	2	False
10961	1	3	False
7796	1	1	False
33345	3	6	False
12749	1	8	True
27163	1	2	True
7798	2	2	True
29444	2	2	False
9544	1	1	False
3905	1	1	False
20892	3	6	True
18773	1	7	False
3872	2	5	False
37819	1	5	True
46316	1	1	False
20380	1	2	True
18545	1	1	False
30589	1	2	False
24399	1	1	False
49698	1	5	False
21556	1	1	False
47416	2	4	False
36417	2	2	False
33591	1	8	False
359	1	2	False
742	1	2	False
30274	1	3	False
42924	1	5	True
49023	1	1	False
50025	4	8	True
12162	1	2	False
34447	1	1	True
39077	1	2	False
33848	2	2	False
24573	2	2	True
32251	1	13	False
16652	1	4	False
28577	3	3	False
9384	2	6	True
14907	1	7	False
50042	1	3	False
50068	1	1	False
37913	2	3	False
22774	1	1	False
20891	4	4	True
6152	1	1	False
22761	1	3	True
21497	1	1	False
20292	1	2	False
27460	1	2	True
25984	1	1	False
39074	1	2	False
4628	1	1	False
20378	1	1	False
32102	5	10	False
7568	1	2	True
42975	1	2	False
18936	1	1	False
51215	2	3	True
22908	2	3	True
50467	1	11	False
4524	1	4	False
35094	1	2	False
52220	1	1	False
44625	1	1	False
50029	1	2	False
7810	1	2	False
50028	2	4	False
1592	1	4	False
18244	1	2	False
44065	1	1	True
36270	1	2	False
44061	3	3	True
798	1	1	False
25216	1	1	False
40979	3	10	False
40978	1	1	False
34103	2	2	True
39333	1	1	False
27063	1	4	False
46906	1	3	True
48618	1	1	False
31726	2	4	False
923	1	3	False
11962	2	2	False
50037	1	4	True
32456	1	1	False
35693	1	1	False
20958	1	4	False
33849	2	7	True
21277	1	5	False
15638	1	1	True
31284	2	5	True
25968	2	2	False
34426	2	4	True
46034	1	3	False
1798	3	9	False
20376	1	1	False
6981	1	2	False
41553	2	9	True
20367	4	5	True
20402	1	1	False
44659	1	5	False
16697	1	4	False
11482	1	2	False
14910	1	1	False
24457	1	7	False
13972	1	1	False
40188	1	1	False
23503	1	1	True
39663	1	5	False
30745	1	3	True
2193	2	2	False
25212	2	3	True
44971	1	2	False
1984	1	4	False
24565	1	1	True
1578	1	2	False
7961	1	1	False
4428	1	4	True
17033	1	1	True
740	1	2	True
10748	1	2	False
25969	1	1	False
39474	1	1	False
39073	2	2	False
42943	6	8	False
1532	2	4	True
1596	1	1	False
23498	2	2	True
7091	1	1	False
8204	3	4	True
43012	1	4	True
27044	2	2	False
7240	1	2	False
12970	2	2	True
27126	3	10	True
46603	1	1	False
46767	1	2	False
7797	1	1	True
43580	1	2	False
28425	1	4	False
44125	1	5	False
39131	1	1	False
12466	1	3	True
16547	1	1	False
7940	1	3	False
50867	1	1	True
31160	2	2	True
6376	1	1	False
27675	1	1	False
51239	2	2	True
44217	1	1	False
9366	1	2	False
42671	1	1	False
33325	2	3	False
47111	1	4	False
1546	1	2	False
43565	1	1	False
47426	1	2	False
31723	3	4	False
30768	1	8	False
24242	1	1	False
35303	2	5	True
2089	1	1	False
44949	3	3	True
23097	3	3	False
18566	1	1	False
5032	1	2	False
24456	2	5	False
18266	1	1	False
1309	1	2	True
20918	1	1	False
1811	1	1	True
44946	2	3	True
7594	1	1	False
28795	3	7	False
14908	1	1	False
20893	1	1	True
22792	1	1	False
27659	2	2	True
1819	1	1	False
16031	1	2	False
51505	1	1	False
48181	2	3	False
28602	1	2	False
12936	3	5	False
31283	1	2	False
8006	1	2	False
7950	1	1	True
23500	1	1	True
26628	1	1	False
33587	1	2	True
30518	1	5	True
35905	1	2	False
23652	1	1	False
29288	1	1	False
6762	2	3	False
17431	1	1	False
35653	2	9	False
2068	1	4	False
25645	2	4	True
33410	1	1	False
30793	1	1	False
751	1	1	True
51591	2	5	False
21097	1	1	False
21146	1	1	False
10066	1	2	True
30991	1	1	True
9394	2	2	False
37226	1	3	False
32461	1	2	False
36194	1	2	False
18035	3	4	False
50493	1	1	False
33764	1	2	True
30778	2	3	True
25202	1	1	True
26590	2	2	False
32611	3	5	True
26181	1	3	False
29774	2	3	False
34508	1	2	False
6162	2	2	False
6790	1	1	True
15146	1	3	False
49416	1	1	False
10964	1	1	False
40199	1	1	False
15394	1	2	False
17101	1	1	False
20881	1	1	False
752	2	2	True
20882	1	1	True
42960	1	1	True
4846	1	2	False
46102	1	1	False
20887	1	1	True
38333	1	1	False
31716	3	4	False
37229	1	1	False
48815	1	1	False
5026	3	3	True
28209	1	1	False
13983	1	4	False
33360	1	1	False
43613	1	5	False
51850	1	2	False
28354	1	1	False
40984	2	3	False
25200	3	3	True
4593	2	5	False
37591	1	2	True
2321	2	3	False
41103	1	2	False
34685	1	1	False
42521	1	1	False
23779	1	1	False
17601	1	2	False
44046	3	5	False
17869	1	1	True
734	1	1	False
39451	1	1	False
30746	1	2	False
38429	1	1	False
11220	1	1	False
15305	1	2	False
19874	1	1	True
20124	2	2	False
47120	1	1	False
20816	1	1	False
19501	1	1	False
8205	2	4	True
36752	1	1	False
1957	2	4	False
1800	1	2	True
51590	1	3	False
22648	5	6	True
26154	1	2	False
49217	1	1	False
23153	1	1	False
21563	1	1	False
42019	2	2	False
6768	1	1	False
18328	1	1	False
17610	1	2	False
36694	1	2	False
7150	1	1	False
743	2	4	False
25285	1	1	False
30998	1	1	False
39965	3	6	True
31741	6	9	False
4055	1	1	True
2327	1	1	False
16429	1	1	False
23606	1	1	False
27476	1	1	False
43159	1	1	False
20725	1	1	False
36750	1	1	False
2091	1	1	False
48789	3	4	False
33576	1	1	False
25662	1	2	False
34611	1	1	False
7946	1	2	False
31185	1	1	False
4449	1	2	False
26594	4	10	False
51440	2	2	True
45380	2	3	True
33636	1	1	False
46629	1	2	False
28576	2	2	True
16440	1	1	True
13982	1	1	False
24459	2	2	False
1555	1	1	False
8863	1	1	False
7817	1	1	False
39475	1	2	True
26731	1	2	False
17830	1	1	True
39265	1	2	False
27043	1	1	False
15292	2	2	False
22905	2	3	False
43842	2	2	False
5819	1	1	False
5814	1	1	False
2322	2	5	False
9396	1	1	True
29114	1	1	False
3667	1	3	False
7939	1	1	False
1307	1	1	False
21250	1	1	False
33622	1	1	False
17248	1	2	False
49485	1	1	False
22368	1	1	False
47444	1	2	True
11015	1	1	False
30975	3	4	True
26599	1	4	True
13815	1	1	False
50458	1	2	False
16979	1	1	False
40607	2	2	False
7606	1	1	False
47904	1	1	True
44640	1	1	False
27124	1	1	False
24460	1	1	False
6378	1	1	False
36695	1	1	False
46237	1	5	False
23582	5	8	False
46913	1	1	True
13373	1	2	False
11219	1	1	True
4057	1	1	False
100	1	1	True
47956	1	1	False
42954	1	2	False
52242	1	1	True
15131	2	2	False
52226	2	3	False
1834	2	3	False
26905	1	1	False
50672	1	1	False
46065	1	1	False
13881	1	1	False
32106	1	3	False
25224	2	2	False
14359	1	2	False
13118	2	3	True
11729	1	3	False
34434	1	2	True
37588	2	2	True
28569	1	3	False
5799	2	4	True
44927	1	1	False
28608	1	1	True
42928	2	2	True
46754	1	1	True
1959	1	1	False
110	1	2	False
38364	1	1	False
29772	1	2	True
2182	1	2	True
47960	1	1	False
25643	2	3	False
4866	1	1	True
2587	1	1	False
24465	2	2	False
17448	1	1	False
32114	2	2	False
35665	1	1	False
20723	1	1	False
34308	1	2	False
34894	1	1	False
34897	1	3	False
24224	1	1	False
4608	3	3	False
26172	1	1	False
37603	1	1	False
47935	2	2	False
957	1	1	False
28614	1	1	False
23125	1	1	False
11466	2	2	False
27131	2	3	False
18944	1	1	False
29768	1	1	False
10976	1	2	True
22649	1	1	True
40829	2	2	False
43038	1	1	False
29245	3	3	True
28580	1	1	True
23602	1	2	False
11511	1	1	False
27140	1	1	False
26904	2	2	False
26940	1	1	False
28127	2	3	False
9368	1	1	False
502	1	2	False
1817	1	1	False
25197	2	2	True
1807	1	1	False
27045	1	1	False
30310	1	2	True
10153	1	1	False
4612	1	1	False
46941	1	2	False
23961	2	2	True
36969	1	1	False
35058	3	3	True
16439	1	1	False
21672	1	1	False
7807	1	1	False
8705	1	1	False
1814	1	1	False
39085	1	1	False
25651	2	4	True
32616	1	1	False
32850	1	1	False
4429	2	2	True
44955	1	2	True
32634	1	1	False
41667	1	2	False
49148	1	1	False
31449	2	3	False
46673	1	1	False
6168	1	1	False
23609	1	3	False
21709	1	2	False
18947	1	2	False
44049	1	1	False
9232	1	1	False
11215	1	1	False
34105	1	1	False
28168	1	1	False
30984	1	1	True
41599	1	1	False
40974	1	1	True
187	1	1	False
34457	1	1	False
27934	1	1	False
41172	1	1	False
28896	1	1	False
8214	1	1	False
16558	1	1	False
30982	1	1	False
44634	4	5	True
34598	1	1	False
18616	1	1	False
37233	1	1	False
47132	1	7	True
7888	1	1	False
43568	1	1	False
50866	1	1	False
23824	1	1	False
37594	1	1	False
778	1	1	False
16642	1	4	False
12299	1	1	False
25454	1	1	False
16632	1	1	True
15318	1	2	False
45655	1	2	False
30514	1	1	False
33586	3	4	True
5621	1	4	False
13760	1	1	False
27940	1	1	False
2201	1	1	True
16106	1	1	True
48002	1	1	True
23615	2	3	False
42498	1	1	False
12462	1	5	False
13138	1	1	True
40035	1	2	False
23989	1	1	False
5304	1	2	False
34436	3	4	True
36933	1	1	False
5647	1	1	False
41576	1	2	False
5808	1	2	False
5806	1	1	False
6367	1	1	False
7944	1	2	False
22506	2	5	True
4661	1	1	False
30377	1	1	False
15809	1	1	False
35052	1	1	False
