cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
7799	19	2958	True
17260	1	2950	False
44337	1	1812	False
26903	8	1111	True
50042	3	421	False
51225	2	325	False
50878	7	335	False
22246	1	123	False
1522	16	598	False
6795	4	317	False
21289	1	323	False
49076	1	173	False
4601	14	253	False
26598	5	644	False
8709	3	130	False
44278	1	507	False
35167	1	186	True
8205	24	363	True
25970	16	244	False
5870	1	116	False
32146	2	56	False
20893	8	165	True
48644	2	164	False
46915	2	151	True
27912	7	136	True
31723	73	271	False
10960	7	241	True
25976	3	89	False
22774	10	155	False
29264	2	133	True
25196	13	307	False
5976	1	74	False
27310	1	122	False
35651	8	137	False
33332	8	60	False
1292	10	103	True
2912	4	51	True
39661	4	96	False
44836	4	90	False
22670	1	105	False
8220	1	96	False
31741	20	139	False
6639	5	93	True
43145	9	96	False
28125	3	125	False
27494	1	89	False
47417	5	182	True
14044	1	83	False
31280	19	167	True
34820	1	93	False
12650	1	47	False
15147	2	88	False
44169	13	414	False
44634	8	73	True
40174	2	102	False
49869	1	44	False
50054	3	62	True
31767	3	98	False
27286	8	91	True
18769	2	102	True
51037	1	65	False
25202	6	198	True
34627	1	112	False
42535	5	78	True
7139	1	63	False
15866	1	62	False
39078	18	128	False
38375	1	65	True
18950	3	81	False
41553	9	94	True
40277	1	59	False
35915	1	68	False
44660	2	85	False
50880	5	54	False
1540	10	133	False
3003	2	27	False
30989	9	109	True
34106	6	38	False
49175	1	59	True
27123	22	167	True
24208	3	74	False
20887	31	206	True
17834	2	84	False
39981	12	74	False
44305	2	80	False
24549	1	88	False
15292	9	87	False
17090	1	45	False
41807	7	33	False
6002	5	42	False
47531	1	105	False
5817	2	53	False
45612	2	41	False
7088	9	234	False
27529	1	39	False
31294	2	65	False
31729	3	52	False
11021	1	32	False
3089	1	14	False
47091	1	31	False
16460	1	47	False
10784	1	41	False
42926	24	91	True
30528	3	68	False
10076	3	136	False
740	23	108	True
3878	4	72	False
51740	1	57	True
29120	2	50	False
22149	4	24	False
27289	2	33	True
31436	6	111	True
20882	9	60	True
5175	2	58	False
8251	1	33	False
3354	1	34	False
9212	2	83	False
24459	13	92	False
14284	1	57	False
41555	9	67	True
15606	17	112	True
39029	1	45	False
26901	4	28	False
37595	7	65	False
12461	25	208	True
38141	1	35	False
33599	1	33	False
12464	2	42	False
28616	2	26	False
49834	5	39	True
32102	16	68	False
17889	2	37	False
51309	1	19	False
22155	2	28	False
27458	4	45	True
35719	3	49	False
36442	1	88	False
49027	10	53	True
24272	3	45	False
15657	1	39	False
17612	2	63	False
1795	10	130	False
33586	13	109	True
29696	1	47	False
29925	1	32	False
25652	4	89	False
35064	4	45	False
5618	6	49	False
38363	1	27	False
27460	10	59	True
46067	1	41	False
51725	8	87	True
15727	3	78	True
51221	8	65	False
51227	23	80	True
51239	20	71	True
50869	5	33	True
37326	1	25	False
25214	3	51	False
35691	3	35	False
44047	12	167	True
51737	2	22	False
44946	11	62	True
4593	12	87	False
26952	1	15	False
26191	2	34	False
8204	30	163	True
26900	17	120	True
3897	2	54	False
42966	3	54	True
22138	3	18	False
42164	5	38	True
27052	1	33	True
42508	10	60	True
7110	6	31	True
8209	21	138	False
1834	3	39	False
3663	2	43	True
7946	6	51	False
50035	6	57	False
37618	2	55	True
12995	1	48	False
44991	2	21	False
761	1	43	False
30560	1	26	False
12937	13	42	True
22172	1	15	False
17616	1	38	False
50066	5	46	False
25260	1	30	False
41162	1	25	False
28612	2	39	False
22539	2	44	False
13125	4	20	False
40244	1	62	False
37810	3	34	False
22764	11	75	False
3919	2	33	False
46138	1	21	False
20750	4	19	False
27919	7	37	True
37405	9	46	True
32464	4	25	False
25174	1	25	False
8684	3	39	False
37594	3	24	False
17863	2	43	False
26506	1	47	False
10964	5	53	False
50675	2	34	False
43578	1	48	False
20727	3	32	False
22765	3	29	False
42548	2	30	False
34623	5	39	True
18549	2	27	False
31201	1	19	False
17830	6	40	True
39668	1	44	True
43179	1	44	False
16420	12	47	False
49316	1	24	False
33845	17	89	False
1530	10	56	True
39961	1	20	False
3981	1	25	False
31769	2	20	False
22342	1	20	True
28351	5	34	True
48346	3	8	False
27050	20	50	False
33584	20	56	True
42486	4	58	True
17605	9	61	True
9211	6	34	False
28337	7	48	False
39085	6	32	False
11960	1	22	False
42496	5	36	False
40863	1	27	False
12261	2	27	True
1657	1	16	True
2929	4	11	False
17066	1	22	False
20891	24	112	True
48174	3	9	False
42925	12	45	True
42943	23	110	False
1567	7	30	False
43766	1	25	False
40413	2	32	False
33854	19	68	True
20729	5	14	False
28575	6	32	True
41028	2	35	False
46762	4	36	True
1554	9	62	False
14717	1	24	False
22908	11	42	True
28330	5	60	False
22146	7	18	False
37590	10	29	True
47919	2	19	False
50025	33	111	True
37825	1	20	False
23789	1	16	True
39130	2	16	False
11229	8	29	True
49437	2	40	False
3217	1	6	False
1322	4	20	False
39186	1	12	False
23597	5	25	True
2180	13	46	True
19673	3	32	True
6005	7	28	True
18607	1	18	True
48196	3	13	False
31142	4	27	False
13650	1	8	False
1309	19	98	True
36195	5	45	False
37626	1	15	False
37404	1	21	False
43533	6	26	False
32992	1	38	False
29597	3	51	False
43555	4	24	False
36382	34	73	True
34268	4	28	True
31716	19	104	False
15307	1	19	True
44949	14	54	True
37591	9	43	True
8215	1	22	False
39683	2	15	True
23790	3	25	False
44064	19	64	True
48587	22	79	True
16430	8	39	False
16434	4	41	False
16418	11	34	True
3842	1	22	False
36689	12	39	False
28147	1	17	False
16467	1	17	False
11216	3	38	False
40585	1	19	False
