cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
39336	3	12138	False
45847	2	6299	False
27828	2	4345	False
19852	2	4109	False
19868	2	3357	True
20919	1	1370	False
43575	6	3007	False
45381	1	2166	False
4876	3	2182	False
37810	4	1830	False
31720	7	832	False
36579	2	2348	False
44955	17	1294	True
19678	1	1456	False
48887	1	829	False
37594	2	1239	False
39691	1	1408	False
37227	11	1402	False
31470	1	1722	False
2897	4	515	False
7549	2	634	True
33344	13	1204	False
4977	1	837	False
5476	1	493	False
50683	2	2390	False
8209	31	1404	False
10079	5	1302	False
27163	4	549	True
45420	2	780	False
49166	1	524	False
27055	7	414	False
22135	4	269	False
27714	3	1595	False
42960	4	934	True
42029	2	901	False
20891	14	659	True
44188	3	910	False
13505	1	698	False
7531	15	565	False
41643	1	391	True
1798	10	1413	False
1578	6	835	False
25968	33	676	False
43148	7	751	True
17488	1	415	False
47106	18	766	False
19017	4	367	False
26149	2	662	False
34106	5	912	False
33327	6	258	False
40210	2	563	False
5469	2	514	True
1638	4	710	False
1294	7	470	True
10064	11	1157	False
20127	9	611	False
19191	1	655	False
6361	4	1208	True
43543	3	532	False
27463	6	520	False
11469	8	668	False
23597	3	345	True
15358	2	420	True
25194	29	617	True
44049	1	435	False
9760	1	116	False
20145	3	234	False
18765	23	1063	True
18935	8	741	False
49028	16	875	True
26347	1	513	False
35103	1	310	True
31723	52	544	False
22905	8	457	False
36694	2	138	False
30314	1	118	True
22770	2	314	False
52218	3	370	False
45385	1	352	False
27967	1	163	False
7596	5	246	False
39145	1	407	False
29448	2	288	False
41895	1	84	False
48829	1	159	False
42485	14	485	True
33332	11	689	False
44062	1	261	True
20520	1	149	False
33326	10	391	False
8359	1	454	False
8698	5	672	False
22229	1	110	False
39964	23	211	True
40189	7	576	False
50869	7	251	True
20130	6	368	False
24919	1	230	False
42943	27	512	False
499	9	392	False
26601	10	335	True
30769	2	289	False
24558	17	379	True
16644	8	380	True
25245	7	282	False
47709	1	347	False
27123	22	771	True
25951	1	365	False
40602	1	217	False
45840	2	357	False
39896	1	172	False
20412	1	120	False
50025	31	418	True
27469	4	148	False
19586	1	112	False
18775	9	536	True
5021	5	266	False
17613	3	278	False
7103	8	197	True
24463	17	343	False
18134	1	248	False
30978	3	612	False
50906	1	58	False
35671	2	147	True
15610	3	239	False
50866	12	127	False
5800	8	369	False
48181	7	51	False
51427	4	234	True
11687	10	283	True
43701	2	113	False
26901	7	314	False
25199	9	290	False
50218	1	163	False
50076	5	106	False
20890	3	166	False
32468	3	409	False
13811	5	193	False
37588	25	219	True
20939	2	74	False
44157	1	138	False
30279	5	110	True
14121	1	155	False
48293	1	51	False
1324	3	109	False
20906	3	99	False
34266	10	273	True
28616	4	149	False
48421	2	183	False
27489	2	259	False
34593	6	114	True
19623	1	168	False
49023	18	227	False
47454	1	56	False
20882	5	193	True
41555	13	132	True
31142	2	319	False
40609	2	92	False
39483	1	131	False
35680	6	370	True
1309	11	136	True
2912	9	45	True
28585	1	305	False
6178	3	226	False
42925	25	186	True
1308	4	132	False
15124	5	100	False
3711	1	176	True
13569	3	130	True
41011	2	240	False
27126	13	114	True
23772	17	171	True
19245	1	178	False
50950	2	94	False
10957	13	103	True
23788	3	127	False
12942	5	282	True
30621	2	301	False
33861	5	181	False
952	2	91	False
42510	4	127	True
37934	1	192	True
36858	1	66	False
17075	2	49	True
43145	7	157	False
26609	6	180	False
35078	6	151	False
13001	2	51	False
42014	2	58	False
21557	4	227	False
1542	7	158	False
21322	3	168	False
28064	2	52	False
17832	4	83	False
47806	3	55	False
37924	3	175	False
17031	2	134	True
32164	2	59	False
1575	1	72	False
22146	6	33	False
26598	7	92	False
27304	1	243	False
5442	11	156	True
26599	10	171	True
33845	22	185	False
47688	1	326	False
29447	20	117	True
496	1	104	False
28566	16	248	False
48196	3	35	False
14926	1	139	False
36842	1	46	False
17996	1	91	False
27663	7	118	False
18801	3	73	False
28580	3	60	True
50077	3	73	True
27049	9	95	False
26904	19	285	False
755	4	50	False
40184	6	178	False
51481	1	155	False
3908	1	95	False
30518	8	162	True
50874	10	211	True
25970	34	312	False
11683	7	81	False
29252	14	121	True
28576	12	263	True
50675	3	69	False
30979	5	326	True
23112	3	98	False
20892	7	119	True
767	18	528	False
1535	12	210	False
31147	5	131	False
7595	3	66	True
51275	4	51	False
13291	4	52	False
8709	11	218	False
50611	1	63	False
37809	7	76	True
15292	9	82	False
39716	5	64	True
22652	5	118	False
7085	2	101	False
10443	1	54	False
44622	8	123	True
18235	12	203	False
788	2	134	False
28696	1	91	False
31144	9	185	True
9983	1	50	False
26083	1	42	False
48204	1	29	False
35102	1	110	False
30053	4	103	True
32107	6	56	False
7084	10	142	False
33018	1	79	False
