cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
47636	9	1191	True
6131	1	532	False
30520	1	134	False
33331	5	139	False
4594	6	64	False
36794	5	64	False
31571	1	67	False
43312	4	75	False
30279	11	135	True
47312	1	26	False
7821	3	50	False
16641	1	34	False
22344	1	13	True
16453	1	42	False
10403	4	55	False
32105	4	21	False
32115	3	22	False
7630	1	27	False
20649	1	36	False
8208	3	34	False
20732	1	31	False
42191	1	23	False
17033	2	28	True
41568	1	33	False
5026	6	52	True
27696	1	17	False
34602	4	27	True
19628	2	22	True
33345	5	34	False
23772	2	11	True
31741	9	43	False
38321	1	9	True
26727	1	27	True
48185	1	19	False
10426	1	38	False
31434	1	21	False
39321	5	23	True
25651	1	20	True
9396	4	41	True
23595	2	17	True
32468	1	36	False
41021	1	15	False
31429	6	22	True
27042	4	38	True
24558	10	27	True
20762	1	13	False
5808	2	21	False
33603	2	20	False
46319	3	18	True
33271	2	14	False
25990	1	13	False
50037	1	9	True
10111	11	21	False
40987	6	12	True
19626	1	14	True
18036	7	26	True
33867	1	11	True
47915	1	10	False
18246	1	12	False
27456	2	7	False
33631	1	20	True
19911	2	9	False
12936	2	9	False
31758	1	3	False
30277	8	16	True
44045	3	19	True
25653	1	6	True
30762	1	10	False
28581	1	10	False
26931	1	23	False
50864	1	9	True
43856	2	9	False
33857	2	13	False
4603	9	17	False
33340	1	4	False
39130	1	43	False
1340	1	5	False
29461	1	14	False
7090	2	6	False
361	2	12	True
17425	1	16	False
1341	1	6	False
10156	1	7	False
30291	4	14	True
4612	5	9	False
6798	1	34	False
34284	2	8	False
15586	4	12	True
27491	2	31	True
4051	3	14	False
18253	2	12	False
770	1	13	False
45403	1	9	False
40425	1	8	False
34623	2	7	True
24564	2	14	True
14510	1	9	False
46329	3	16	True
31453	2	13	True
20721	3	8	True
23498	4	11	True
48585	3	9	False
37931	1	9	False
19866	7	34	False
6306	1	4	False
22778	3	7	False
1300	3	6	False
35092	1	17	False
33339	1	9	False
39320	2	14	True
9381	6	38	False
15600	1	12	True
32112	3	5	False
41817	1	5	True
20887	3	9	True
20495	1	3	False
21144	1	11	False
5804	2	9	False
1832	2	7	False
8885	1	6	False
3992	2	3	False
28574	5	18	False
21317	1	7	False
5817	2	14	False
26598	2	12	False
51889	1	6	False
43163	2	22	False
42959	2	6	False
35653	2	4	False
12727	1	22	False
7527	6	20	True
9232	1	5	False
740	3	7	True
25973	1	2	False
25980	1	3	False
8213	2	16	False
10076	2	9	False
30582	1	7	False
7744	2	5	False
5949	1	2	False
27230	1	5	False
27134	2	7	False
17058	1	4	False
33854	4	8	True
25985	1	2	False
17423	2	5	False
16361	1	8	False
27303	1	3	False
39486	1	3	False
44080	1	7	True
45401	1	4	False
7957	2	8	True
15949	1	11	False
18037	4	5	False
13585	2	15	True
2183	2	8	True
42164	2	6	True
9215	3	4	False
39513	1	5	False
22770	1	5	False
28113	3	10	True
42932	6	24	True
31720	9	14	False
2182	6	12	True
20407	1	4	False
42943	5	13	False
17031	2	7	True
30774	2	6	False
20378	3	6	False
34436	9	25	True
43600	1	12	False
12461	1	6	True
41597	2	6	False
36701	2	5	False
8262	1	3	False
10451	1	6	False
50865	1	2	True
20376	1	6	False
16435	1	3	False
42515	1	7	False
20914	1	5	False
43841	4	6	True
29447	2	6	True
4209	1	3	False
47130	1	6	False
1956	1	7	True
17828	1	6	False
3152	2	3	False
26904	2	10	False
25199	3	6	False
17836	12	17	False
44055	4	15	True
3885	1	9	True
5823	1	12	False
1568	4	8	True
30973	2	6	False
5832	1	5	False
51215	3	10	True
43143	3	11	True
25976	1	1	False
42978	1	2	False
34097	1	4	True
30281	3	13	True
22760	1	10	True
30747	3	9	False
9296	1	4	False
23639	1	3	True
32130	1	1	False
30739	1	2	False
30039	1	4	False
18937	1	5	False
25234	1	5	False
31538	1	3	False
47270	1	5	False
44972	1	7	False
42019	1	12	False
41809	1	2	False
25197	2	10	True
44946	5	10	True
7687	1	7	False
5023	2	7	False
47392	1	6	False
45000	1	5	False
27126	4	6	True
31736	3	5	False
1570	3	3	True
48947	1	5	False
32110	3	5	False
49862	1	3	False
1302	1	1	True
33849	3	4	True
30392	1	2	False
52241	2	3	False
4028	2	2	False
9243	1	4	False
1886	2	3	False
1012	1	2	False
40176	1	5	False
50035	1	3	False
39699	1	2	False
517	2	5	False
8212	3	15	True
31088	1	2	False
15163	1	2	False
4844	1	2	False
20892	2	3	True
24279	1	8	False
48857	1	7	False
28618	2	4	True
33845	5	6	False
843	1	3	False
25297	1	1	False
27925	3	8	False
16905	1	4	False
33334	2	3	False
17449	2	3	False
4606	1	1	False
18035	3	4	False
1797	2	5	True
39964	8	13	True
11947	2	4	False
1596	1	2	False
1567	2	4	False
22326	1	2	False
25970	2	3	False
20478	1	3	False
48615	1	4	False
20733	2	6	True
31769	1	3	False
46033	2	3	False
20911	1	2	False
15299	5	17	True
34629	1	4	False
34611	4	7	False
42532	1	2	False
733	2	2	True
1328	1	4	False
17125	1	1	False
43291	1	3	False
33139	1	2	False
7419	1	7	False
8447	1	4	False
34600	3	9	True
34637	6	7	True
7799	2	11	True
1532	4	8	True
23852	1	2	False
33367	1	2	False
743	4	9	False
7102	1	4	False
13573	1	1	False
50439	1	3	False
791	1	1	False
10977	3	12	False
44981	1	2	True
50464	1	2	False
6788	1	7	False
7796	1	2	False
23507	1	4	False
39657	3	7	False
50869	4	9	True
26912	2	4	True
17934	1	2	False
51434	1	2	False
31718	11	35	False
16835	1	2	True
23602	1	6	False
17834	1	2	False
1648	2	15	False
51740	5	10	True
50654	1	2	False
2940	1	1	False
7948	1	2	True
782	1	3	False
24208	2	3	False
16067	1	3	False
33844	4	7	False
20554	1	2	False
31723	12	18	False
51458	1	2	True
28566	2	10	False
23783	1	2	False
25971	1	1	False
20881	2	5	False
28329	3	6	False
5451	1	2	False
33376	1	8	False
6005	1	5	True
33336	1	1	False
41822	1	1	False
51213	1	2	True
41348	2	7	False
34109	1	2	False
42364	1	3	False
25334	1	1	False
47723	2	17	False
28592	4	13	False
52251	1	2	False
31140	1	2	True
22364	1	2	False
50862	1	3	True
51234	1	3	False
23974	2	4	False
29171	2	8	False
20725	1	2	False
44057	2	6	True
48779	2	7	False
34613	1	9	False
23632	1	2	False
41868	1	4	False
114	1	2	False
17030	3	3	False
30761	1	2	True
37603	2	10	False
1800	2	3	True
38515	2	3	True
48627	3	5	False
47895	1	3	True
1526	3	5	False
18245	1	5	False
31149	1	3	False
35736	1	2	False
26023	1	2	False
36382	4	6	True
36704	1	2	False
50452	1	4	False
29804	1	2	False
44046	3	5	False
774	2	2	True
738	2	2	True
32624	4	7	True
44945	5	6	True
6012	3	5	True
4659	1	1	False
32609	4	9	True
5628	1	2	False
42523	3	3	True
26901	1	2	False
10960	4	14	True
39357	1	2	False
22775	1	4	True
747	1	1	True
793	1	2	True
14500	1	2	False
8351	1	1	False
17835	2	4	False
22145	1	1	False
5019	1	2	False
23608	1	3	True
1667	1	2	False
33847	1	1	True
39478	2	8	False
39701	1	2	False
21270	1	2	False
1538	4	8	True
22497	1	4	False
46157	1	2	False
29270	1	2	False
6679	1	1	False
45028	1	1	False
31783	3	10	False
2895	1	2	False
28591	2	6	True
25649	3	4	True
11467	1	8	False
50028	6	8	False
35663	2	3	False
47415	8	11	True
42339	1	2	False
7182	1	2	False
693	1	1	False
500	1	3	False
24226	1	2	False
39134	1	4	False
24881	2	7	False
15611	1	3	False
31726	2	4	False
12940	3	6	True
28567	3	6	True
7526	2	3	True
8837	1	3	False
1522	7	16	False
1586	1	2	True
18791	1	1	False
18818	1	3	False
51113	1	2	False
33332	1	2	False
15321	1	1	False
1291	1	6	True
2513	1	1	False
25235	1	2	False
45819	2	3	False
12475	1	4	False
24836	1	2	False
31747	4	6	False
25727	1	2	False
7540	2	5	True
7562	1	3	False
21709	2	3	False
7801	1	2	False
1595	1	2	False
1550	2	7	False
26908	1	1	False
35703	1	2	False
8300	1	1	False
20895	2	4	True
31730	2	8	False
1349	1	4	False
13583	1	2	False
13289	1	1	False
43287	2	8	False
42696	1	3	False
32102	10	20	False
32792	1	2	False
25643	5	14	False
27505	1	2	False
43681	1	2	False
7834	1	1	False
20740	1	4	False
18765	4	5	True
28338	2	2	False
30979	4	6	True
33775	1	1	False
24215	3	10	False
25476	2	3	False
5442	4	12	True
25644	3	7	True
28687	1	2	False
6176	1	2	False
5120	1	1	False
9408	2	6	False
9890	1	2	False
3110	1	2	False
33359	2	3	False
43735	1	2	False
33869	1	2	False
50692	1	2	False
22313	2	3	True
34426	4	5	True
4428	1	1	True
13571	1	1	False
6687	1	1	False
742	2	3	False
22505	1	2	True
30804	1	6	False
1297	2	2	False
46331	3	4	True
27683	1	3	False
34435	2	7	False
2180	4	8	True
8541	1	5	True
40223	1	1	False
23774	3	3	True
26925	1	2	False
23817	2	5	False
18368	1	1	False
8205	1	3	True
20404	1	1	False
33333	3	7	False
15290	2	4	True
42977	1	4	False
38386	1	2	False
28570	4	7	True
28599	1	3	False
41807	1	1	False
34592	4	9	True
7827	1	7	False
12518	1	3	False
22764	2	4	False
20931	1	5	False
45388	3	7	False
34434	4	6	True
48790	2	3	True
40589	4	4	True
11234	2	4	False
35077	1	1	False
44636	1	3	False
37225	1	2	True
48419	1	2	False
30061	1	1	False
5039	1	1	True
34441	1	2	True
28107	2	2	True
51231	2	3	False
45399	2	9	False
45821	1	3	False
45404	2	5	False
8255	1	7	False
13600	3	3	False
24557	1	3	True
28808	1	2	False
37410	1	2	False
33518	1	2	False
8230	1	2	False
11010	1	6	False
41829	1	1	False
46592	1	1	False
1530	3	4	True
25968	2	2	False
7952	1	2	False
25987	2	5	False
36190	2	3	True
17912	1	1	False
39077	1	2	False
26603	2	2	False
45554	1	1	False
31127	1	2	False
7605	2	2	True
15123	1	2	False
18553	1	1	False
15125	2	2	True
46751	1	1	False
37805	5	19	True
35669	1	1	False
26750	1	1	False
17721	1	1	False
43175	1	1	True
31436	1	3	True
34431	1	1	False
32608	2	3	True
1486	1	2	False
1828	1	2	False
