cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
33585	6	1973	True
25646	6	781	True
48589	3	1180	False
29032	2	1424	False
10950	8	755	True
491	1	569	False
40975	17	789	True
8237	6	372	False
18765	13	446	True
42504	1	355	False
4637	1	267	False
1808	2	357	False
7957	2	416	True
34434	6	455	True
27080	1	122	False
22764	10	114	False
22313	13	633	True
34426	8	251	True
1550	5	294	False
12455	2	486	False
20752	1	123	False
31789	1	70	False
39648	3	222	True
27128	2	306	False
33851	13	182	True
50878	7	395	False
13702	1	95	False
22643	11	247	True
6779	2	280	False
1535	5	189	False
44950	4	129	True
15590	3	137	True
33345	3	230	False
6619	2	126	True
23009	1	328	False
25643	19	348	False
34898	3	185	False
16639	5	223	True
26157	3	256	True
1538	8	187	True
48615	1	150	False
2896	2	41	False
18764	17	193	True
23496	2	105	False
11679	3	124	False
31840	1	80	False
21869	2	152	False
31756	12	114	False
33330	11	122	False
22155	2	76	False
20886	5	105	True
31160	4	138	True
42936	2	156	False
32113	6	82	False
28567	9	200	True
29615	1	114	False
31296	5	128	True
45683	1	70	False
16633	2	148	False
9933	2	91	False
22325	7	99	False
32792	5	144	False
7121	2	70	False
36426	1	90	False
42943	11	153	False
3888	1	77	False
35672	3	157	False
50775	1	87	False
41167	3	100	False
44945	8	58	True
15118	8	93	False
20675	1	124	False
48585	10	122	False
26599	14	150	True
39470	10	129	True
15159	2	70	False
30801	2	112	False
8543	3	39	False
33845	9	80	False
48596	4	148	False
13290	4	81	False
17423	7	128	False
50003	1	100	False
46588	3	57	True
50025	27	156	True
19884	3	152	False
4595	1	33	False
30756	2	77	False
20229	1	110	False
35881	1	38	False
40415	1	57	False
31729	2	49	False
48530	1	61	False
22640	4	59	True
11473	3	88	False
5618	4	40	False
20379	4	130	False
23797	2	45	False
25268	1	41	False
19421	1	76	False
27330	1	87	False
20573	1	52	False
38800	1	153	False
11013	1	57	False
5170	1	90	False
50458	6	93	False
42057	2	43	False
1332	1	43	False
16424	5	62	True
3885	2	72	True
34264	6	72	True
10960	5	80	True
9864	3	39	False
31730	11	45	False
3917	2	22	False
33337	4	52	False
20725	7	38	False
44201	1	62	False
37596	5	75	False
20721	7	45	True
12942	3	82	True
12940	7	110	True
33526	1	34	False
50047	3	52	False
18947	3	62	False
2181	5	92	False
32102	20	95	False
6176	2	49	False
45822	1	54	False
44955	11	138	True
34432	17	125	True
12957	3	51	False
29250	8	107	False
31439	2	158	False
44946	19	98	True
2891	2	28	False
7804	2	54	False
43646	2	30	False
22328	3	43	True
7799	12	68	True
14918	2	27	False
359	12	50	False
23592	15	79	False
33364	2	27	False
33584	16	104	True
34437	13	97	False
21337	1	24	False
51231	2	35	False
46762	8	53	True
29155	1	29	False
51228	2	23	False
15301	12	68	False
46752	3	33	False
3664	3	68	False
25314	1	24	False
25239	1	51	True
5629	1	56	False
37915	1	54	False
42486	2	57	True
4593	7	52	False
23503	13	73	True
34097	3	47	True
32478	2	28	False
31138	4	41	True
6935	2	55	False
34607	1	35	True
5804	7	85	False
50054	2	37	True
23501	11	116	True
1532	11	78	True
1301	1	66	False
28592	2	38	False
31748	4	45	False
51752	1	24	False
14086	1	32	False
27544	1	114	False
51737	2	24	False
12119	1	28	False
16003	1	17	False
25649	4	118	True
4616	1	14	False
25971	2	32	False
3561	1	38	False
18766	4	103	False
25260	1	31	False
28634	4	26	True
34623	2	25	True
1586	1	28	True
994	1	42	False
1547	5	37	False
51437	2	27	False
7561	2	47	False
39209	1	28	False
4596	8	23	False
16420	10	38	False
1836	1	40	False
33331	9	100	False
14383	2	40	False
13974	6	50	False
1581	6	41	True
21264	3	24	True
5800	7	60	False
8537	4	37	True
12946	4	31	True
748	4	30	True
31284	16	78	True
32609	21	90	True
39690	3	45	True
44085	1	20	False
30280	11	40	True
31458	1	29	True
14027	1	43	False
15290	4	22	True
7552	2	43	False
33334	2	10	False
2327	7	48	False
24562	2	18	False
25295	1	16	False
15292	17	84	False
10959	1	83	False
44194	2	46	False
12983	1	52	False
23981	2	30	True
33854	11	44	True
33332	4	38	False
49028	5	34	True
51221	4	36	False
31720	8	28	False
12523	1	21	False
30272	2	19	False
22701	1	23	False
37911	6	35	False
28848	3	130	False
22506	7	31	True
38515	3	21	True
48781	2	65	False
7557	2	44	False
13999	2	30	False
26891	1	16	False
25197	4	31	True
40831	5	45	False
10064	5	58	False
36686	3	13	False
46758	2	36	False
25991	1	23	False
51230	2	20	False
28815	7	118	False
20368	1	39	False
30540	4	52	False
1570	10	25	True
35679	3	41	False
13285	1	28	False
2228	1	48	True
27484	3	43	False
50883	3	22	False
33997	1	19	False
36201	2	34	True
2899	2	9	False
1596	4	45	False
38353	2	21	False
13571	4	29	False
12941	1	31	False
37826	1	11	False
23595	6	25	True
42485	5	37	True
5862	1	40	False
4428	5	31	True
29793	1	27	False
33864	2	17	False
51042	1	21	False
13578	2	26	True
18782	1	34	False
25652	3	43	False
24465	5	49	False
20546	1	11	False
22521	1	23	False
41164	4	33	False
29249	4	52	False
769	1	25	False
46645	3	33	False
7840	1	23	False
33844	7	40	False
32387	1	15	False
28566	15	55	False
17488	1	22	False
6016	4	25	False
35296	3	32	False
4612	5	22	False
46171	1	10	False
1822	2	29	False
20132	3	33	False
32296	1	16	False
9039	1	16	False
25194	13	77	True
1795	6	33	False
5441	3	45	False
9378	11	43	True
6761	3	16	True
3341	2	21	False
43300	1	27	True
47636	16	60	True
8212	18	63	True
506	3	21	False
6174	3	36	False
16419	3	49	True
7805	3	15	False
34933	1	16	False
32197	1	33	False
40203	2	18	False
19880	3	18	True
2180	9	49	True
32787	3	42	False
11234	2	28	False
21649	1	6	False
3656	2	17	False
42925	12	52	True
20641	1	19	False
23620	5	34	False
3897	1	13	False
33591	9	56	False
52241	3	16	False
1576	6	16	True
43143	12	35	True
39652	2	13	True
8210	3	25	False
27506	1	8	False
21166	1	27	False
49053	1	11	False
44981	3	37	True
39967	2	8	False
7606	2	16	False
40280	1	12	False
37805	16	65	True
30739	2	20	False
44055	4	16	True
44229	1	36	False
33339	11	40	False
42012	5	64	False
50055	2	19	False
24257	3	29	False
20144	2	17	False
16098	1	13	False
5799	6	30	True
45654	2	19	False
44226	1	18	False
37590	9	32	True
29254	1	20	False
44623	9	36	False
18943	3	38	False
32116	3	15	False
44959	13	71	True
770	1	2	False
33772	1	13	False
21279	3	26	False
20925	12	27	False
15606	4	23	True
10423	5	18	True
46329	5	21	True
29441	15	56	False
5024	13	45	False
34598	10	77	False
27466	2	12	True
43556	1	20	False
32103	17	71	False
17153	1	13	False
48195	1	3	False
27042	16	34	True
11683	4	14	False
9361	1	20	False
4462	2	15	False
19629	5	53	True
40410	5	36	False
52337	1	16	False
22142	1	4	False
13968	5	20	False
22350	2	23	False
31742	3	10	False
12461	6	56	True
22992	1	14	False
11236	1	26	True
11231	5	27	False
9832	1	13	False
50314	1	17	False
34445	14	31	True
41807	6	16	False
15114	3	29	False
23639	4	13	True
13991	4	21	True
1526	15	65	False
8984	1	10	False
44196	5	26	True
27918	3	26	False
28615	6	37	False
31736	8	59	False
32105	3	10	False
28586	2	8	False
7527	8	46	True
34599	1	37	False
52245	1	17	False
31525	1	20	False
40451	3	19	False
29243	6	18	False
36694	2	4	False
38417	1	6	False
34112	2	23	False
2737	1	11	False
13979	8	53	True
27774	1	17	False
11029	1	15	False
21479	1	9	False
11464	10	29	False
52251	1	4	False
40417	5	18	True
18955	1	24	False
40184	4	35	False
20755	3	21	False
9664	1	6	False
45388	9	24	False
45051	1	14	False
32845	1	4	False
16071	4	10	False
38686	4	18	False
14907	3	16	False
43547	1	12	True
50065	2	7	True
35680	4	23	True
2494	7	18	True
11526	1	10	False
44649	1	10	False
43531	2	19	False
3358	1	9	False
31753	3	8	False
42172	3	8	False
31298	7	22	False
11531	1	22	False
39968	2	18	False
12937	17	78	True
19630	4	23	False
40188	3	18	False
37216	1	10	False
20402	3	13	False
20	1	27	False
11296	1	10	False
48187	1	5	False
18952	3	15	False
9375	1	4	False
51031	3	10	False
51773	1	12	False
25976	8	28	False
37815	2	7	False
42978	1	13	False
28328	1	8	False
47424	6	24	True
31741	21	73	False
23963	9	33	False
7538	4	28	True
22982	1	19	False
50893	1	3	False
1309	4	8	True
31718	20	82	False
47925	5	22	False
31288	3	25	True
4854	2	5	False
7486	1	6	False
14941	2	16	False
7847	1	13	False
17862	1	5	False
28373	3	29	True
31010	3	22	False
10066	6	31	True
47641	7	34	True
22154	3	7	True
23179	1	15	False
31153	1	17	False
51028	2	3	False
25977	7	24	False
3920	1	12	False
26598	5	24	False
51563	1	13	False
32104	8	43	False
22644	15	37	True
49027	9	27	True
21113	1	13	False
11482	3	8	False
16431	1	39	False
44625	7	24	False
41829	1	2	False
13992	3	13	False
50861	7	22	False
31330	2	22	False
4608	4	24	False
24608	1	11	False
30291	3	7	True
22511	3	19	False
11228	6	16	True
20743	2	8	False
12122	4	9	False
41852	1	2	False
51445	3	15	False
34428	2	25	True
8381	1	5	False
47415	9	24	True
47639	12	39	True
43847	4	24	False
6152	4	20	False
12948	2	8	True
6002	3	18	False
5832	2	10	False
15165	1	11	False
14058	1	4	False
14256	1	9	False
51181	1	8	False
39855	1	6	False
17757	1	7	False
783	4	18	True
40833	6	24	True
29443	13	44	True
20261	1	16	False
28870	1	4	False
42035	3	15	False
52231	1	12	False
52265	1	19	False
29439	5	23	True
27286	6	37	True
39487	4	16	False
747	1	9	True
39331	1	7	False
32929	1	12	False
22642	5	14	True
10957	5	38	True
28867	1	14	True
6031	2	18	False
49810	1	5	False
29247	3	13	True
43000	2	8	True
45416	2	17	False
31716	17	80	False
8274	1	3	False
9620	1	8	False
21937	1	13	False
28563	7	43	True
34601	9	27	False
9377	2	18	False
17428	2	16	False
1573	1	2	False
1534	5	22	False
18768	3	28	False
26905	4	24	False
39680	3	15	True
22775	4	9	True
7090	1	19	False
20922	1	10	False
30973	1	10	False
26650	2	7	False
26597	7	24	False
40698	1	12	False
34100	4	16	True
21274	1	5	False
43841	11	25	True
19645	3	13	True
34107	1	8	True
23604	2	7	False
16440	1	8	True
52216	7	20	False
11963	2	10	False
25068	2	5	False
1544	2	9	False
32467	2	12	False
25968	13	30	False
7084	4	18	False
25247	1	4	False
20443	1	8	False
49172	3	23	True
36380	19	39	True
9536	3	15	True
28823	2	51	False
22138	2	4	False
2897	2	3	False
23830	1	7	False
36714	1	10	False
25530	1	7	False
31818	2	6	False
49052	2	4	False
2864	1	3	False
30277	6	22	True
10958	2	14	True
10962	2	9	False
15623	1	3	False
20130	10	19	False
32806	1	11	False
19636	2	21	True
7556	2	8	False
40978	21	59	False
34636	3	23	False
33359	1	9	False
47111	5	12	False
22160	1	2	True
27460	3	10	True
39650	8	24	False
25969	2	8	False
18338	1	16	False
30840	1	7	False
34430	3	8	True
31723	21	48	False
31737	2	10	False
46331	8	21	True
40647	1	4	False
43858	1	12	False
6253	1	11	False
7563	1	11	False
6860	1	6	False
47105	10	29	True
29165	1	9	False
27520	2	10	False
1522	12	32	False
49942	1	15	False
20891	8	14	True
7112	3	6	False
41827	4	6	False
39078	1	4	False
45415	2	8	False
4551	1	13	False
5621	2	10	False
31751	4	5	False
50450	3	19	False
47894	2	9	False
48059	1	10	False
5035	1	19	False
27126	10	20	True
9890	1	6	False
41841	1	6	False
27166	1	8	False
22261	1	2	False
33360	7	20	False
40242	1	3	False
27523	1	6	False
23497	9	27	True
50884	4	12	True
23767	3	17	True
35084	2	5	True
25212	11	58	True
9240	2	7	False
40634	1	7	False
40584	1	8	False
10642	4	19	False
34119	2	7	False
32108	13	43	False
27137	4	13	False
4848	1	6	False
17434	1	2	False
27491	8	20	True
1552	1	8	False
22267	1	2	False
37919	1	7	False
39705	2	5	False
50683	1	11	False
22317	2	5	False
35740	1	7	False
22908	2	13	True
20888	7	13	False
6646	1	19	False
39320	3	6	True
25213	4	13	False
27045	2	9	False
39116	2	8	False
10246	1	8	False
26147	2	12	False
25466	3	16	False
28577	7	20	False
19656	1	9	True
7532	1	2	False
15152	2	5	False
4858	2	9	False
16452	2	12	False
33327	4	8	False
52252	3	9	False
32115	2	3	False
27313	1	10	False
33852	4	14	True
42523	3	10	True
26725	3	9	True
2749	2	4	False
22514	3	22	True
36382	7	16	True
7092	5	26	True
4636	1	8	False
15313	9	39	False
47674	2	7	False
30518	7	15	True
20312	2	9	False
10964	2	5	False
44622	6	23	True
9386	5	17	False
48449	1	7	False
27488	4	11	False
33856	4	7	True
32460	2	10	False
13634	1	3	False
43148	2	17	True
7103	3	12	True
42954	5	19	False
37591	6	23	True
20125	4	14	True
497	1	2	False
7558	4	22	True
12936	8	53	False
38688	1	7	False
34617	2	4	False
367	4	19	False
1588	2	13	True
7951	2	5	False
3352	3	8	False
49867	1	4	False
22595	1	3	False
36716	1	5	False
20933	1	4	False
44587	1	10	False
26594	7	18	False
11566	1	10	False
31329	1	10	False
41565	3	10	True
2182	16	37	True
33033	1	6	False
28819	2	22	True
13581	2	6	False
24578	2	26	False
21553	7	23	True
16255	1	15	False
33909	2	22	False
27504	1	3	True
2915	2	3	False
50935	1	2	False
23786	2	13	False
26783	1	6	False
4843	1	2	False
22321	1	5	False
3898	1	2	False
1310	5	23	True
30747	4	13	False
3880	3	8	False
25228	2	6	False
38339	5	12	True
45831	1	11	False
46318	3	26	True
13272	1	12	False
5231	2	22	False
23594	4	23	True
26396	2	6	False
35063	1	4	True
39971	2	3	True
27914	4	19	False
5813	9	38	True
33374	1	4	False
38698	1	16	False
23599	1	12	False
40872	1	16	False
18566	6	40	False
16256	1	12	False
34592	3	5	True
47134	1	6	False
7796	5	18	False
42528	3	12	False
47429	1	8	False
22348	2	15	False
17601	3	11	False
18823	1	5	False
4599	1	17	False
36704	1	3	False
20920	2	7	True
49154	3	10	False
767	9	18	False
51481	1	10	False
29440	11	24	True
10293	2	20	False
37217	1	12	False
24132	1	5	False
10411	1	10	True
10416	9	33	False
27939	2	7	True
19866	12	48	False
2740	4	10	True
48788	2	9	True
6208	1	10	False
47919	1	9	False
15591	5	14	False
21575	2	12	False
33349	1	2	False
17453	2	7	False
17505	1	6	False
46754	8	25	True
48177	1	1	False
2929	1	1	False
39564	1	2	False
20723	3	26	False
19326	2	10	False
15586	6	21	True
48208	1	1	False
45639	1	3	False
24572	2	6	False
20375	3	5	True
34435	3	15	False
32833	1	9	False
21262	1	9	True
21031	2	3	True
17888	2	4	False
4054	1	11	False
33326	12	24	False
28584	2	5	False
31306	3	9	False
16446	2	7	False
23605	8	16	False
24459	4	17	False
12194	1	5	False
39666	2	6	False
26744	2	9	False
50866	5	17	False
23498	17	41	True
44962	3	6	True
1371	1	2	False
20906	1	6	False
28342	1	8	False
43067	1	2	False
31797	5	11	False
42976	3	11	False
34105	6	17	False
20383	1	2	False
33589	2	7	True
17832	5	20	False
5448	2	4	True
49128	1	3	False
12955	2	7	False
6154	1	17	False
2320	4	10	True
8209	16	25	False
34602	3	7	True
32614	3	9	True
52223	5	33	False
33610	4	10	False
4296	1	3	False
8682	1	9	False
39488	1	10	False
20731	2	2	True
35691	2	5	False
22311	2	5	False
7964	1	5	False
8241	2	3	False
25645	5	12	True
1372	1	2	False
44054	1	2	False
36728	2	3	False
33767	1	2	True
1300	3	7	False
22146	1	3	False
9588	1	11	False
31717	8	23	False
20127	3	11	False
2492	1	7	False
15305	3	10	False
30673	1	19	False
9202	3	5	True
10729	1	4	False
31758	6	8	False
