cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
30917	2	15286	False
27138	1	4622	False
934	1	2726	True
30025	1	2714	False
42445	12	2031	False
16430	6	1156	False
22910	2	1015	False
25969	2	828	False
22802	1	804	False
39321	11	702	True
36729	1	583	False
31172	1	715	False
7799	23	664	True
20367	19	831	True
1549	7	589	False
2895	1	256	False
49154	5	568	False
26902	1	1052	False
41814	2	245	False
26904	16	376	False
32468	1	380	False
1986	1	425	False
51250	3	367	True
30990	7	840	False
14031	2	478	False
46256	2	543	False
44087	1	304	False
27050	28	588	False
48587	7	339	True
24209	2	463	False
43842	19	368	False
29439	9	392	True
2181	5	291	False
51675	1	281	False
5988	1	351	False
29244	5	594	False
38693	1	562	False
15301	6	852	False
1807	1	301	False
45816	3	285	True
20880	9	288	True
49034	2	326	True
45402	1	272	False
7119	1	259	False
37594	4	462	False
48992	2	304	False
34442	6	381	False
26600	4	327	False
3952	1	263	False
27493	3	231	False
23986	3	562	False
42485	9	325	True
20723	3	399	False
35681	1	258	False
27486	5	205	False
5450	3	194	False
733	5	204	True
30763	4	257	False
17037	4	174	False
52256	1	459	False
33345	12	162	False
33868	3	248	True
39680	4	215	True
48196	3	65	False
1632	2	258	False
35672	2	201	False
39084	5	153	False
23109	1	264	False
19866	11	195	False
18765	16	195	True
40577	10	179	True
34436	27	325	True
28338	4	268	False
15594	3	232	True
25371	1	108	False
30761	2	124	True
33339	13	108	False
25312	1	155	False
44969	4	145	True
8688	2	194	False
25643	17	253	False
966	1	166	False
44056	5	120	True
39964	15	218	True
20131	6	250	True
38384	1	110	False
13632	1	132	False
43450	1	54	False
19875	3	169	True
1547	5	261	False
33355	1	96	False
30746	1	97	False
28630	2	195	False
51243	4	99	False
31723	53	487	False
8205	21	316	True
12970	1	103	True
21899	1	186	False
44062	7	170	True
44623	10	178	False
29463	6	206	False
10066	4	120	True
31429	12	129	True
42684	3	112	False
42535	3	148	True
14505	1	96	False
19659	1	77	False
51431	4	126	False
33334	5	282	False
34612	1	86	False
36510	1	68	False
50025	24	242	True
37738	1	88	False
52260	2	87	False
7566	6	210	True
47420	2	104	False
14011	3	84	False
46155	1	89	False
17612	2	92	False
33677	1	90	False
27049	4	133	False
31160	6	160	True
45871	1	99	False
48362	1	22	False
36325	1	89	False
26901	11	211	False
18559	2	165	False
2924	6	57	False
28911	2	122	False
28604	3	125	False
31736	5	181	False
36689	11	161	False
32103	31	269	False
7562	2	98	False
1578	5	144	False
37651	2	115	False
2325	1	162	True
32290	3	147	False
31740	2	133	False
39677	2	54	False
26747	2	123	False
3727	1	41	False
18967	2	68	False
45825	3	102	False
49493	1	98	False
20887	14	91	True
18558	5	111	False
17843	1	93	False
26646	1	62	False
25970	17	126	False
1963	1	67	False
5598	1	85	False
15586	17	136	True
36117	1	72	False
8684	2	84	False
20720	2	100	False
45821	2	120	False
1994	1	55	False
14844	1	69	False
2206	4	124	False
26900	19	273	True
37885	1	84	False
43856	1	69	False
20375	3	80	True
33854	15	106	True
27343	1	64	False
34486	2	106	True
30971	11	138	False
27477	2	113	False
30981	6	89	False
28097	2	87	False
17638	2	90	False
33331	12	163	False
22788	2	128	False
13968	3	61	False
10428	1	42	False
37821	5	63	False
47040	1	185	False
31730	23	115	False
460	1	72	False
3901	1	139	False
23593	7	104	True
34600	21	151	True
30276	5	124	False
13099	1	48	False
37810	5	73	False
39675	2	62	False
1526	15	88	False
47971	1	64	False
15599	4	173	True
768	1	47	False
11216	4	142	False
46933	2	131	False
4608	4	39	False
20786	1	69	False
10960	9	126	True
31718	17	79	False
27482	2	97	False
22313	8	65	True
23507	3	60	False
3632	1	62	False
44064	9	125	True
38937	1	111	False
10079	4	50	False
7107	1	43	False
10532	1	40	False
23036	1	54	False
29260	1	39	False
42944	7	71	False
20930	2	60	False
39973	5	72	False
17839	2	125	False
12733	3	114	True
44042	1	65	False
50032	9	87	False
32108	11	99	False
42711	1	39	False
42943	14	98	False
9237	1	47	False
4601	15	215	False
24365	1	87	False
37834	1	31	False
39694	1	48	False
17094	1	61	False
16657	3	58	True
359	11	68	False
52219	2	73	False
7094	2	44	True
51492	1	81	False
51221	4	46	False
26903	7	57	True
7103	8	118	True
16669	1	86	False
28852	1	42	False
35646	2	85	True
27484	3	254	False
44048	4	50	True
18263	1	59	False
23793	1	8	True
20731	4	56	True
26905	17	76	False
22320	1	36	True
3876	9	72	True
4428	19	163	True
