cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
7103	5	567	True
43540	3	362	False
12943	11	402	True
44046	11	474	False
47480	1	189	False
23621	1	193	False
27670	6	186	True
32450	1	247	False
51230	1	189	False
42944	5	187	False
2896	2	46	False
49023	4	104	False
39658	3	58	False
47439	1	528	False
36729	2	75	False
29439	6	118	True
51076	2	163	False
25194	8	120	True
8778	3	187	False
39660	4	81	False
34794	1	60	False
47106	6	110	False
1522	4	93	False
13568	7	76	False
15365	1	79	False
20890	3	124	False
15129	1	93	False
51231	2	124	False
23512	2	63	False
32108	5	97	False
24361	1	64	False
20891	7	66	True
25202	1	74	True
3364	1	89	False
39089	1	53	False
7795	3	80	False
1535	5	49	False
28336	5	46	False
32103	9	30	False
12937	10	49	True
14910	1	87	False
20169	2	115	False
4673	1	32	False
8204	5	34	True
2249	1	28	False
35645	7	43	True
31740	3	48	False
28796	1	102	False
375	1	39	False
47415	6	49	True
34426	11	120	True
21550	4	30	False
14918	2	39	False
12481	1	44	False
13426	1	29	False
32107	4	78	False
8016	2	59	False
22762	1	43	True
51128	1	36	False
50030	2	55	True
31753	3	15	False
2327	4	143	False
1724	1	55	False
27586	1	22	False
51361	1	23	False
48195	1	16	False
1374	1	25	False
29248	3	60	False
23808	2	38	False
25973	3	20	False
18768	5	41	False
30770	1	21	False
32120	1	21	False
37816	2	25	False
50903	1	30	False
7097	4	48	True
38686	3	37	False
7123	1	34	False
12126	1	47	False
50872	1	5	False
5027	4	22	True
11108	1	12	False
1978	2	24	False
30796	1	22	False
42163	1	28	False
25652	2	32	False
20887	7	62	True
33591	6	95	False
11953	4	28	False
33878	2	31	False
27298	1	23	False
39488	1	15	False
15590	1	28	True
31723	23	55	False
16075	1	80	True
35690	1	44	False
20905	3	31	True
33847	4	29	True
30439	2	17	False
44963	1	31	True
48606	2	33	False
43693	1	42	False
22165	1	10	True
42496	2	51	False
50669	2	23	False
36432	1	18	False
22763	4	24	True
35694	1	21	False
27661	3	17	True
27460	7	29	True
8209	7	22	False
25645	7	33	True
31298	6	37	False
30763	1	17	False
18769	2	29	True
13987	1	30	False
31716	13	84	False
26904	7	32	False
11497	1	15	False
30757	3	13	False
26900	12	52	True
39347	1	19	False
8205	12	48	True
32144	1	28	False
33764	2	20	True
16144	1	55	False
22764	1	7	False
26598	1	37	False
27487	1	11	True
21036	1	27	False
22323	1	3	False
1532	8	23	True
808	2	13	True
51757	2	28	True
31712	1	11	False
46592	2	28	False
6335	1	83	False
27660	4	15	True
41553	4	19	True
18775	5	48	True
8719	1	19	False
24564	6	52	True
31138	4	22	True
24589	1	11	False
34446	4	39	True
16361	1	18	False
50029	3	26	False
49412	2	16	False
31288	2	37	True
32448	2	24	False
35718	2	19	False
16645	1	68	False
37901	4	17	True
25673	1	19	False
17639	1	13	False
22644	6	47	True
36687	2	14	False
22335	1	9	False
32471	2	23	False
40203	3	32	False
23546	1	15	False
9514	5	72	False
26906	1	16	True
34600	5	27	True
50897	2	25	True
3868	1	6	False
33325	3	16	False
27497	1	16	False
29273	1	10	False
39971	2	29	True
20729	1	21	False
35908	1	39	False
19022	1	12	False
52227	2	13	False
27672	4	24	False
9881	1	16	False
9220	2	11	False
1309	7	17	True
30740	3	22	True
51760	1	11	False
33768	1	18	False
44623	1	17	False
26903	2	17	True
17435	4	19	False
765	3	15	False
47947	1	39	False
41811	3	10	True
33393	1	9	False
50878	10	23	False
32420	1	12	False
12228	1	11	False
2340	1	32	False
35905	1	15	False
22135	2	9	False
24882	1	11	False
27494	1	15	False
40189	3	11	False
3660	1	16	False
42979	1	13	False
6860	1	6	False
37911	2	24	False
2387	1	18	False
13722	1	17	False
38086	1	11	False
8149	1	9	False
42516	2	10	False
47665	1	7	True
52246	1	20	False
18764	3	14	True
3223	1	2	False
10066	3	25	True
41829	1	3	False
46460	1	11	False
36855	1	13	False
28570	7	28	True
3667	3	10	False
18235	2	11	False
18240	1	17	False
51221	5	14	False
42943	7	19	False
1525	2	12	True
22326	2	8	False
9386	1	9	False
23776	1	24	False
13289	2	8	False
29256	1	15	False
1795	4	22	False
