cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
10421	4	6365	False
5670	1	5374	False
7566	3	3111	True
34776	2	2735	False
3609	1	2526	False
22139	4	560	False
24863	1	1683	False
23609	15	1581	False
37906	5	1038	False
35736	4	590	False
22763	4	596	True
51850	1	758	False
21563	8	804	False
17245	1	1504	True
27263	1	649	False
43531	4	978	False
16553	1	408	False
7673	2	248	False
51089	1	425	False
27134	8	559	False
7538	8	1044	True
1294	13	180	True
49982	3	231	False
23501	25	1260	True
32115	6	424	False
49841	1	711	False
26912	8	288	True
37810	6	484	False
51442	2	1044	False
20381	12	272	False
33046	1	273	False
22651	2	493	False
738	7	337	True
52219	7	289	False
10409	21	497	True
49959	2	123	False
52236	13	422	True
39660	16	384	False
10977	4	362	False
36700	5	143	False
1161	2	255	False
34595	2	254	False
41841	1	120	False
24579	1	334	False
43641	1	393	False
31775	3	271	False
14237	1	241	False
23656	1	224	False
9379	14	461	False
33769	2	294	False
1535	7	229	False
18576	2	246	False
48615	2	282	False
2327	11	562	False
50664	1	127	False
22160	2	96	True
4650	3	249	False
44162	2	529	False
31287	5	244	False
21257	3	297	False
7689	1	164	False
1309	21	210	True
923	5	276	False
20382	1	190	False
41823	2	70	False
27894	1	116	False
18638	1	255	False
19327	14	203	False
46056	5	176	False
25467	5	275	False
28586	4	191	False
47416	2	144	False
21425	2	111	False
33845	17	243	False
13286	1	94	False
39469	9	115	True
31430	15	222	True
4848	3	131	False
26146	4	340	False
20367	40	341	True
16478	1	156	False
45389	2	168	False
26903	12	225	True
2755	1	121	False
34601	12	259	False
18801	5	114	False
32102	33	446	False
4595	1	113	False
29440	6	365	True
50038	4	214	False
43155	3	592	False
46320	4	190	True
28815	7	222	False
27154	2	164	False
51749	3	122	False
36195	4	67	False
9924	2	145	False
33855	2	109	False
36420	1	148	False
47421	2	254	False
30496	1	158	False
34460	5	128	False
33628	1	452	False
15588	16	290	True
32108	18	276	False
20881	15	149	False
45996	1	118	False
38092	1	146	False
20721	17	190	True
22317	3	106	False
7107	3	143	False
32451	10	185	False
22138	12	89	False
27042	30	200	True
39790	1	47	False
26901	9	174	False
1554	4	153	False
23592	40	546	False
39078	20	163	False
13262	2	322	False
44955	16	179	True
23598	2	104	False
24587	2	133	False
20124	10	157	False
30519	6	202	False
41807	9	93	False
1163	1	98	False
19645	9	245	True
7598	3	172	False
8976	1	97	False
2935	1	41	False
30332	2	108	False
1308	2	103	False
46773	2	168	False
30753	2	122	False
22770	3	107	False
20887	21	143	True
8002	1	161	True
14921	3	118	False
43864	3	185	False
32186	1	125	False
21267	6	151	False
32110	6	64	False
4766	1	73	False
2336	2	98	False
22545	2	105	False
7140	1	84	False
25450	8	230	False
41813	2	57	False
16253	4	94	False
31718	35	264	False
23500	9	138	True
22858	1	106	False
1310	13	128	True
13457	2	177	False
36689	8	138	False
34634	2	274	False
12106	1	113	False
11603	2	68	False
31724	4	68	False
44980	2	131	True
48591	8	158	True
22642	13	190	True
32106	9	94	False
39727	4	93	False
28655	1	106	False
36642	1	78	False
23777	2	103	False
37814	8	59	False
34101	6	152	True
38365	4	74	True
25221	4	93	False
5026	26	196	True
27343	1	72	False
20895	7	283	True
9535	1	129	False
39320	10	166	True
24232	6	121	False
31726	16	183	False
18764	28	306	True
20366	19	143	False
2988	1	28	False
52025	8	118	False
16552	2	25	False
765	2	60	False
6780	3	172	False
48173	4	43	False
18984	1	141	False
26900	29	361	True
25199	12	130	False
35348	1	89	False
44046	19	104	False
4965	1	61	False
34606	9	128	False
22320	7	101	True
4452	2	87	True
39650	13	384	False
361	30	222	True
33763	2	70	True
7825	3	114	False
9992	2	138	False
32116	8	170	False
30049	6	185	False
30281	7	90	True
32493	1	30	False
44634	7	81	True
20731	9	59	True
28592	12	224	False
38520	5	114	False
24226	5	92	False
27937	6	49	False
44045	16	145	True
47665	2	63	True
1537	14	197	True
15601	2	103	False
41818	5	49	False
13568	7	95	False
5710	1	74	False
49457	3	89	False
24835	1	110	False
23503	14	162	True
48583	6	96	False
6004	1	111	False
30277	6	56	True
20134	2	88	False
35667	14	117	False
50672	2	69	False
5023	9	78	False
7536	2	95	False
24237	5	104	False
19630	4	117	False
43234	2	48	False
745	2	104	True
3156	3	42	False
34638	2	46	False
34267	11	92	False
6021	2	111	False
4605	6	88	False
43143	9	89	True
31152	2	83	False
11231	9	87	False
43841	17	114	True
45421	2	62	False
52026	13	177	False
31015	1	51	False
31280	18	101	True
10951	2	47	False
48176	8	29	False
18938	7	68	False
32112	7	29	False
42093	2	30	False
28342	3	40	False
50025	32	183	True
45397	8	88	False
39647	7	109	True
32103	37	201	False
45399	11	88	False
40246	1	29	False
42984	1	45	False
38322	13	86	True
2900	3	16	False
48174	3	21	False
40974	14	77	True
27488	7	77	False
27179	2	53	True
46318	4	72	True
17057	1	61	False
25216	4	89	False
17423	13	152	False
1550	16	113	False
50893	6	46	False
26904	23	249	False
20733	1	72	True
50869	18	120	True
49414	4	58	False
50179	12	71	False
21931	1	43	False
4793	1	50	False
19007	1	90	False
50662	5	52	False
20774	1	77	False
47424	6	83	True
34909	1	38	False
33339	31	187	False
42013	12	91	True
20405	1	86	False
34593	8	84	True
34894	2	42	False
43484	2	28	False
27126	26	134	True
40985	3	44	True
27984	1	33	False
9401	4	60	False
52215	4	76	False
49822	8	111	True
29924	1	28	False
39278	1	14	False
16634	13	146	False
41595	3	69	False
25973	7	36	False
44064	13	88	True
9804	1	38	False
2904	7	44	False
44237	3	95	False
33862	7	77	False
31316	1	135	False
1607	2	44	False
30984	7	159	True
29252	17	173	True
28841	2	44	False
16333	1	24	False
7958	7	55	False
41980	1	20	False
45810	11	78	False
34100	12	101	True
12122	4	64	False
15640	1	31	False
45126	1	47	False
45819	12	89	False
33326	21	162	False
18554	12	158	True
31160	5	73	True
39124	3	54	False
31451	6	83	True
7574	2	93	False
21259	3	85	False
20140	4	37	False
33601	7	65	True
47109	2	73	False
32537	1	62	False
24558	33	126	True
6205	1	41	False
22643	22	97	True
24377	1	74	False
16418	22	130	True
33331	19	159	False
44171	4	69	False
46323	18	63	True
7084	11	73	False
48437	1	102	False
7624	1	68	False
34621	2	18	True
39464	6	40	False
20419	1	46	False
21280	3	112	False
33627	1	107	False
46319	12	51	True
7798	12	81	True
26907	16	75	True
22345	1	49	False
6641	1	42	False
775	3	28	True
4055	6	73	True
1638	2	92	False
39483	1	46	False
25994	2	28	False
1538	16	129	True
39667	4	97	False
2924	4	29	False
20011	2	29	False
2328	6	135	False
2906	5	28	False
50103	1	89	False
39651	4	39	False
8548	2	71	False
30632	1	36	False
37972	1	41	False
4443	6	59	False
7552	2	47	False
1557	6	45	False
22767	4	31	False
21556	9	96	False
34427	3	84	False
40975	13	69	True
4601	13	75	False
5443	4	76	False
31512	1	47	False
7966	1	32	False
46331	30	109	True
32105	12	71	False
38341	1	32	True
4966	1	20	False
10976	3	19	True
40410	18	116	False
27491	15	82	True
20135	4	54	False
