cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
7797	2	927	True
18935	3	1187	False
18760	5	2909	False
35378	1	950	False
31716	13	679	False
27126	8	616	True
15121	4	430	True
41809	1	260	False
27714	1	309	False
13118	3	298	True
506	2	762	False
45399	3	482	False
26903	3	312	True
36917	2	467	False
5026	12	206	True
24851	12	916	False
13982	2	243	False
25652	1	265	False
13968	2	718	False
10971	2	391	False
24605	1	159	False
39703	1	641	False
20751	1	180	False
1364	1	176	False
41551	8	232	True
28338	1	159	False
41585	2	163	False
10063	6	132	True
28099	2	139	True
24459	5	524	False
20392	1	126	False
50880	2	156	False
12942	3	121	True
8206	9	136	True
31753	2	80	False
6204	1	109	True
40173	3	189	True
27127	8	185	False
8691	2	75	False
44651	1	457	False
31730	6	119	False
42019	5	127	False
31052	1	202	False
19618	1	99	False
33868	3	143	True
6909	1	146	False
3905	1	86	False
39964	8	106	True
13991	2	110	True
39965	14	117	True
44973	2	88	False
28322	1	182	False
45404	5	169	False
41557	5	195	True
40176	4	104	False
29080	1	205	False
27469	3	109	False
39493	1	91	False
360	1	390	False
23497	7	143	True
9377	2	161	False
32102	15	159	False
23592	22	212	False
31140	3	178	True
51749	1	94	False
4687	1	106	False
32812	2	78	False
23795	2	95	True
2181	3	128	False
740	2	35	True
20124	3	107	False
42704	2	46	True
16069	6	87	True
31139	1	122	False
35675	2	80	False
2185	11	84	True
26907	3	77	True
32567	1	45	False
33345	3	56	False
37254	1	60	False
50657	1	75	False
35540	1	56	False
44270	1	163	False
40831	6	84	False
50874	6	63	True
22937	1	100	False
20365	1	59	False
7937	1	80	False
25293	1	114	False
3657	4	120	True
38413	1	83	False
1568	5	234	True
10984	1	84	True
52232	4	47	False
33853	1	66	False
38339	1	117	True
23979	1	82	False
18558	3	75	False
23499	2	180	False
39316	1	40	False
32104	7	104	False
33327	4	41	False
39981	3	60	False
40278	1	61	False
31720	5	82	False
29084	1	73	True
20895	4	56	True
23620	1	20	False
12963	3	81	False
9211	2	54	False
28101	2	354	False
16083	1	83	False
33031	6	81	True
29472	1	52	False
11685	3	64	True
33337	4	61	False
43570	1	53	False
46751	6	194	False
31284	10	82	True
28584	4	96	False
30990	3	85	False
28567	6	117	True
16257	1	67	False
17605	3	52	True
38336	2	61	False
50025	13	97	True
36923	2	57	False
52217	3	69	False
42052	1	78	False
31742	1	31	False
2895	1	32	False
492	1	59	False
26904	10	121	False
28592	1	34	False
42164	1	39	True
17606	1	74	False
13668	1	35	False
35058	5	37	True
49033	4	83	True
743	4	58	False
16639	7	217	True
15078	1	54	False
32304	1	65	False
13240	1	45	False
4600	3	31	False
16649	3	54	True
41643	2	58	True
17075	2	32	True
8217	3	65	True
42696	1	32	False
25260	4	80	False
20725	9	65	False
47962	1	86	False
9519	2	40	False
33604	2	42	False
3674	1	119	False
4431	7	39	True
44949	7	35	True
9383	3	43	False
38520	2	48	False
33590	1	83	False
33591	9	43	False
48781	1	67	False
50865	2	18	True
28580	1	155	True
50040	1	32	False
51427	2	45	True
1292	3	30	True
45380	6	88	True
27456	5	34	False
27048	8	41	True
42932	16	78	True
38338	3	39	True
25217	4	53	False
43569	2	35	False
29247	5	41	True
29252	4	34	True
9515	7	48	True
21937	4	48	False
50043	1	44	False
28334	2	47	False
4443	3	108	False
28183	1	80	False
35655	3	69	False
18574	1	41	False
9381	11	85	False
42178	2	92	False
1800	5	70	True
8729	1	28	False
28616	1	49	False
37901	1	21	True
42523	2	129	True
30745	2	118	True
20550	2	46	True
7952	1	41	False
20147	1	29	False
33850	4	93	True
51243	2	13	False
10960	4	46	True
39643	2	34	True
33042	1	26	True
22652	1	56	False
35697	1	36	False
48784	2	24	False
23501	9	49	True
46339	2	70	True
45415	2	60	False
24796	1	23	False
15590	2	40	True
13627	1	26	False
15313	4	29	False
26900	14	45	True
22313	8	58	True
18768	5	49	False
22379	1	23	False
12958	3	168	False
35736	2	31	False
49035	3	67	False
44064	4	17	True
16645	1	58	False
1525	1	23	True
23533	1	24	False
18252	1	44	False
44045	3	30	True
2513	1	17	False
30763	1	72	False
50028	8	51	False
27492	1	23	False
29245	8	59	True
33047	1	31	False
4054	1	57	False
10677	4	33	False
51420	1	17	False
34597	3	68	False
28581	2	56	False
42831	1	25	False
27321	3	38	False
28339	2	21	False
31304	5	41	True
34264	4	25	True
41924	1	18	False
29447	4	36	True
15303	1	21	False
42659	4	18	True
4601	2	25	False
7949	3	27	False
27937	1	8	False
23539	2	30	False
7091	1	41	False
20381	3	21	False
23962	3	27	True
11687	6	26	True
42872	1	14	False
33331	5	33	False
22325	4	22	False
45420	4	27	False
1529	2	68	False
48172	8	25	True
20891	4	28	True
22774	1	26	False
6161	2	29	False
15142	1	32	False
30755	1	29	False
4603	8	25	False
47396	1	24	False
38572	1	45	False
217	1	15	False
21291	1	17	True
36688	2	27	False
25984	2	18	False
31723	15	65	False
20409	1	15	False
15292	7	39	False
16093	1	19	False
46758	1	17	False
38439	1	10	False
9378	5	49	True
42981	2	48	False
45391	1	33	False
28113	3	15	True
51733	7	82	True
7109	1	10	False
16863	1	35	False
25212	5	36	True
23616	1	19	False
4625	2	29	False
31293	4	19	True
2348	1	21	False
18766	2	14	False
48585	2	57	False
12464	2	39	False
42732	1	5	False
48988	1	9	False
6359	3	13	False
44062	3	31	True
44165	1	15	False
9528	2	23	False
33600	3	16	True
25084	1	20	False
27502	2	32	False
2340	1	25	False
49831	2	33	False
19437	1	25	False
748	8	29	True
46910	2	19	False
5318	1	16	False
44967	1	51	True
22349	1	34	False
22331	2	12	False
48789	4	85	False
43145	4	39	False
4593	4	29	False
9523	1	25	False
18279	2	85	False
44959	3	43	True
14003	2	38	False
19530	1	23	False
52228	3	20	False
30759	3	11	False
42528	2	51	False
39972	4	20	True
34979	1	20	False
27474	1	18	False
26747	1	40	False
40582	1	23	False
23503	4	77	True
25515	1	12	False
99	1	14	False
49834	2	10	True
42159	1	6	False
6361	4	60	True
16428	2	17	False
12122	1	26	False
22043	1	16	False
27755	2	17	False
32108	8	146	False
12980	1	9	False
32118	3	15	False
1542	3	7	False
39675	1	12	False
32103	11	45	False
20886	5	35	True
45381	2	24	False
5696	1	15	False
42925	7	25	True
44633	1	20	True
11711	2	35	False
15139	7	33	False
1526	20	63	False
31209	1	14	False
37905	3	20	False
50429	2	13	False
50065	2	28	True
27050	10	33	False
5580	1	29	False
21031	1	9	True
50047	2	10	False
26909	2	19	True
1973	1	25	False
37537	1	6	False
39701	3	18	False
31152	2	26	False
6634	1	38	False
9221	2	23	False
50356	1	38	False
3064	1	6	False
26286	1	26	False
30273	3	13	True
746	6	26	False
39111	1	13	False
44625	8	33	False
27302	1	11	False
20125	9	19	True
33759	7	57	False
26599	2	17	True
52223	5	21	False
15155	1	16	False
32252	1	10	False
11473	1	11	False
32293	1	14	False
42500	1	15	False
49826	4	30	False
50660	1	12	False
50864	2	11	True
24240	2	28	False
13616	2	13	False
32109	2	22	False
16420	8	29	False
22386	1	3	False
32619	2	86	False
42822	1	5	False
13809	3	23	False
27461	2	18	False
43143	6	35	True
51241	1	11	False
52099	1	12	False
31288	6	54	True
43531	1	27	False
43545	1	24	False
20372	3	59	True
52077	1	5	False
32627	2	21	False
15598	5	53	False
48776	1	14	False
15114	4	29	False
1536	8	26	False
22343	1	29	False
45397	4	26	False
19886	3	28	False
361	12	96	True
23598	1	3	False
26600	5	23	False
33848	2	12	False
28116	1	9	False
