cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
16113	4	373	False
4594	1	203	False
19036	1	173	False
49214	1	120	False
26600	2	122	False
34289	1	87	False
34469	1	89	False
51439	1	133	True
20399	1	45	False
43807	1	123	False
14098	1	81	False
2830	1	55	False
39680	1	80	True
25245	1	65	False
23791	2	84	False
33331	5	130	False
51847	2	74	False
22941	2	72	False
8230	2	84	False
7088	1	73	False
5850	1	52	False
39683	1	128	True
20476	1	74	False
48585	4	60	False
17062	1	50	False
32103	10	62	False
39818	1	23	False
3876	3	31	True
44196	1	48	True
4659	2	42	False
18580	1	29	False
9232	1	32	False
29804	1	38	False
32107	1	20	False
45813	1	50	False
39078	3	55	False
1818	1	68	False
1547	3	77	False
33357	2	64	False
40603	1	54	False
5026	8	46	True
28100	2	29	False
21563	2	48	False
44057	1	44	True
26906	3	55	True
13058	1	19	False
25997	2	31	False
52263	1	22	False
20880	1	65	True
35911	1	43	False
22774	1	17	False
15315	1	25	False
27925	1	34	False
9881	1	47	False
10066	1	72	True
27304	1	25	False
7968	1	28	False
34315	1	19	False
23770	2	27	True
26904	5	57	False
24459	1	36	False
14035	1	18	False
755	1	12	False
49035	3	47	False
39965	4	53	True
2325	1	25	True
20742	1	21	True
13292	1	13	False
9399	2	35	True
31162	3	16	False
47654	2	27	False
2183	1	36	True
4431	2	38	True
18766	3	27	False
16422	6	53	False
26903	3	50	True
740	1	8	True
30747	1	19	False
50462	1	40	False
9394	1	37	False
10067	2	23	False
31440	2	19	True
9869	1	13	False
13974	3	73	False
30279	1	8	True
34268	1	22	True
41425	2	57	False
7542	1	17	False
15588	2	42	True
15606	1	13	True
1522	4	32	False
27126	8	48	True
34460	1	13	False
25987	1	12	False
2201	1	20	True
17606	1	30	False
20158	1	25	False
31947	1	8	False
31137	5	34	False
29243	1	21	False
50875	1	25	False
31199	1	42	False
10585	1	22	False
15147	2	27	False
44638	2	28	False
7098	1	28	False
41630	1	27	False
17061	1	12	False
32102	7	50	False
22525	1	9	False
1536	2	16	False
22643	5	46	True
51214	2	33	True
42684	2	23	False
46316	1	16	False
30277	1	8	True
30294	1	9	False
42941	1	64	False
38686	1	11	False
19327	3	22	False
48296	1	18	False
37609	1	12	False
31288	3	49	True
47661	1	23	False
11497	1	32	False
42510	1	29	True
44055	3	15	True
11284	1	8	False
27477	3	22	False
44962	1	23	True
6665	2	22	False
9521	2	27	False
30273	5	31	True
595	1	21	False
8534	1	22	False
11216	1	26	False
39997	1	17	False
1586	2	22	True
4855	1	10	True
27042	1	13	True
24564	2	22	True
39972	2	35	True
51740	1	20	True
9379	3	40	False
37639	1	11	False
40994	1	27	False
23497	4	22	True
27463	1	23	False
19650	2	15	True
23595	4	11	True
42498	1	20	False
23988	2	14	False
36693	2	13	False
25649	2	18	True
50025	4	17	True
10954	2	7	True
44644	1	11	False
12937	3	30	True
32626	1	35	False
26586	1	13	False
4605	2	31	False
9520	1	17	False
32176	1	16	False
24213	1	17	False
27519	1	9	False
1557	1	15	False
15586	4	15	True
25659	1	21	False
24495	1	13	False
23120	1	9	False
45862	1	11	False
50665	1	6	False
8510	1	9	False
22647	1	20	False
32806	1	6	False
45380	3	12	True
10421	1	4	False
32611	1	7	True
15596	1	7	True
47416	3	15	False
28592	1	5	False
18062	1	7	False
50882	1	9	False
20969	2	7	False
39206	1	16	False
41172	1	9	False
31741	6	52	False
28670	1	9	False
393	2	18	False
33352	1	11	False
1538	3	12	True
28336	3	23	False
24226	1	38	False
20373	1	9	True
31147	2	10	False
12727	1	10	False
42662	1	7	False
50878	6	19	False
47900	1	21	False
26597	2	13	False
20124	2	7	False
20923	1	7	False
42943	6	20	False
37810	1	10	False
14512	1	9	False
17862	1	13	False
738	2	4	True
36711	1	8	False
42931	1	5	True
8204	3	8	True
6361	4	35	True
9204	1	13	True
29441	1	5	False
929	1	14	False
3889	1	7	False
16124	1	5	False
42487	3	19	False
33861	1	23	False
42667	1	7	False
25288	1	7	False
4625	2	7	False
38134	1	7	False
19687	2	8	False
950	1	20	False
2491	2	11	False
21384	1	7	False
20725	4	11	False
13583	1	2	False
39988	3	13	True
367	1	4	False
38914	2	11	False
28808	2	19	False
39660	2	13	False
776	2	13	False
16634	4	18	False
49830	1	20	False
1341	1	8	False
28106	1	10	True
18775	1	9	True
41966	1	2	False
34436	7	22	True
16461	2	13	False
38515	2	15	True
26900	14	61	True
22929	1	25	False
37911	1	14	False
751	1	3	True
19009	1	17	False
44988	3	19	False
5024	4	19	False
18947	1	12	False
26626	1	10	False
48181	2	3	False
4429	3	16	True
7590	1	8	False
24458	1	3	False
25660	1	11	False
47468	1	8	False
4863	1	3	False
1648	1	6	False
5027	1	13	True
11472	2	7	False
1743	2	13	False
50028	5	21	False
37808	2	6	True
44946	4	12	True
21268	1	21	True
741	1	2	False
35692	1	6	False
47427	1	3	False
28815	4	12	False
42513	1	7	False
23785	1	6	True
7460	1	5	False
31492	1	6	False
1560	1	8	False
23498	5	31	True
18794	1	9	False
24473	1	22	False
50865	1	2	True
6620	2	10	False
11708	1	7	False
31758	1	2	False
36154	1	6	False
8212	5	12	True
37915	1	10	False
27922	1	4	True
34940	1	5	False
20882	3	15	True
16073	2	14	True
32609	4	22	True
25228	1	11	False
30593	1	5	False
5805	4	9	True
25644	2	9	True
51727	3	33	False
361	1	6	True
31280	1	12	True
32805	1	9	False
36259	1	26	False
44573	1	10	False
22764	1	3	False
35080	1	6	False
52236	1	14	True
42504	2	4	False
25260	2	10	False
46755	2	11	True
39467	1	3	True
23772	4	16	True
34502	1	8	False
30751	2	3	True
32106	1	2	False
44438	1	10	False
25259	1	4	False
41585	1	7	False
28206	1	11	False
22841	1	8	False
27457	1	3	False
34427	1	3	False
34106	4	16	False
21556	2	9	False
29442	1	12	False
37814	1	2	False
46035	1	3	False
39086	1	3	False
30299	1	6	True
15590	2	5	True
24885	1	2	False
20728	2	6	False
23984	1	8	False
9897	1	10	False
15587	2	11	True
14371	1	9	False
20126	2	9	False
48790	1	4	True
4919	1	7	False
37930	1	8	False
51228	1	1	False
30525	1	13	False
41835	2	3	False
2194	1	6	False
24277	1	3	False
48584	4	20	True
6177	1	4	False
43143	2	4	True
33798	1	3	False
24270	1	14	False
30276	2	11	False
20384	1	7	False
4937	1	2	False
16638	1	10	False
34625	1	8	True
23113	1	8	False
10692	1	8	False
45022	1	1	False
10853	1	1	False
49033	1	6	True
49175	3	7	True
33867	2	5	True
4427	3	13	False
22333	1	2	False
13568	3	6	False
34100	3	8	True
14511	3	6	True
33343	1	2	False
34767	1	7	False
28350	2	10	False
33760	1	3	True
14361	2	7	False
16663	1	8	False
27912	3	7	True
40695	1	2	False
7530	2	4	True
52232	2	9	False
1389	1	10	False
20739	1	2	False
13572	1	2	False
34426	2	4	True
5455	1	5	False
4847	2	3	False
14127	1	6	False
32121	1	3	False
26593	1	8	False
49044	1	5	False
37595	2	5	False
33332	5	25	False
17438	1	2	False
7797	1	7	True
39665	1	3	False
20732	2	7	False
1310	2	4	True
45399	1	2	False
6022	1	11	False
14918	2	14	False
44087	1	1	False
25202	3	4	True
48176	1	2	False
34043	1	2	False
4601	3	7	False
23797	1	3	False
25971	2	4	False
41779	1	2	False
39333	1	7	False
44061	2	5	True
33854	3	5	True
43145	1	6	False
39688	1	2	False
23790	1	9	False
31851	1	3	False
31753	1	1	False
39985	1	2	False
52259	1	5	False
32292	1	2	False
8853	2	11	False
3892	1	1	False
3983	1	1	False
17427	1	2	False
26931	2	13	False
47891	1	11	False
27458	2	4	True
38317	3	6	True
32115	3	4	False
43151	2	6	True
41022	1	15	False
27493	1	2	False
4428	2	9	True
31723	10	27	False
13579	1	5	False
8425	1	5	False
28618	2	6	True
12941	1	2	False
25212	4	18	True
45393	1	3	False
27986	1	4	False
7537	2	7	False
8209	6	27	False
9385	2	9	False
24465	2	6	False
31201	1	5	False
22323	1	1	False
30979	1	7	True
15331	1	1	False
27049	1	2	False
31716	7	16	False
3056	1	1	False
25205	1	2	True
33849	3	11	True
2916	1	1	False
27467	1	2	False
51230	2	10	False
25200	4	21	True
32113	1	2	False
38401	1	14	False
7697	1	2	False
11479	1	2	False
26910	1	4	False
11054	1	1	False
38129	1	2	False
33330	2	5	False
16424	2	4	True
22138	2	2	False
7091	1	7	False
21322	1	6	False
20367	1	7	True
31284	3	5	True
52221	1	6	False
40343	1	2	False
40213	1	2	False
33610	4	16	False
7124	1	2	False
10453	1	2	False
10975	1	9	False
15305	3	10	False
7574	1	6	False
1579	1	2	False
40283	1	3	False
37651	1	1	False
49158	1	3	True
22327	1	2	True
20719	1	8	False
375	1	2	False
21550	1	3	False
34727	1	3	False
18878	1	1	False
23006	1	3	False
11947	1	3	False
33845	1	3	False
18804	1	4	True
39663	1	2	False
51264	1	1	False
28337	1	5	False
30356	1	6	False
45066	1	1	False
39192	1	4	False
20127	4	12	False
27915	3	6	False
49428	1	2	False
29076	1	2	False
3344	1	2	False
23825	1	2	False
28360	1	1	False
24575	1	2	False
41827	1	1	False
42675	2	3	True
47111	1	6	False
14145	1	1	False
46752	1	5	False
33852	2	8	True
25968	8	15	False
50872	3	4	False
22361	1	8	False
26381	1	1	True
51215	2	3	True
28329	1	3	False
48205	1	1	False
11490	1	2	False
11467	1	8	False
40978	8	15	False
43554	1	3	False
50076	2	2	False
1984	1	3	False
46036	1	2	False
41555	1	2	True
51888	1	6	False
36048	1	2	False
31877	1	1	False
42519	1	2	True
39385	1	1	False
22784	1	8	False
5623	1	7	False
19622	1	5	False
33334	1	1	False
42030	1	3	True
51027	1	4	False
26746	1	6	True
21936	3	5	False
21428	1	1	False
50271	2	11	False
33600	1	9	True
37225	1	5	True
11464	3	9	False
28341	2	13	True
10979	1	10	False
5848	1	3	False
38698	1	3	False
43632	1	1	False
29761	1	1	False
13574	1	1	False
33604	1	2	False
13897	1	3	False
37906	1	2	False
30308	1	2	False
15599	1	2	True
7084	4	10	False
28101	1	2	False
26599	4	6	True
27044	1	5	False
11944	1	1	False
42932	8	14	True
16430	2	5	False
23602	1	3	False
27502	1	4	False
2075	1	1	False
49038	2	2	False
51717	1	1	False
12940	3	6	True
42035	2	5	False
20755	1	1	False
6608	1	2	True
31720	1	4	False
43012	1	6	True
42924	2	5	True
34592	3	4	True
44964	1	3	False
1588	1	2	True
34263	3	10	False
20888	2	3	False
9519	1	4	False
39964	3	5	True
19623	1	2	False
7531	3	4	False
34598	4	8	False
23592	11	25	False
1537	4	9	True
37918	4	14	False
18240	1	6	False
20798	1	3	False
25988	1	1	False
32128	1	10	False
46032	1	5	True
2892	1	2	False
45388	2	9	False
47439	1	4	False
25643	6	24	False
42018	1	2	False
32108	4	7	False
1582	1	1	True
49079	1	2	False
13578	2	3	True
734	3	4	False
4593	2	3	False
39027	2	13	False
38685	2	6	False
19195	1	5	False
41460	1	3	False
39462	2	6	True
33378	1	7	False
35470	1	3	False
17832	3	6	False
18550	1	2	False
16418	4	7	True
49541	1	11	False
40987	2	2	True
46329	2	2	True
39975	1	5	True
7958	2	5	False
44169	3	7	False
26587	4	4	False
38520	1	4	False
46041	1	1	False
45429	1	1	False
41021	1	2	False
43303	1	2	False
9208	5	7	True
10642	1	5	False
50450	1	2	False
20131	3	4	True
12949	1	7	False
17901	1	3	False
33365	1	2	False
23496	2	3	False
23908	1	1	False
31138	1	4	True
22760	5	5	True
43331	1	4	False
28334	1	1	False
46319	1	2	True
20250	1	3	False
365	2	5	False
18769	1	2	True
51729	1	1	False
500	1	2	False
42178	1	1	False
33434	1	2	False
42925	5	8	True
40589	1	2	True
2323	1	2	True
41836	1	2	False
21033	1	4	True
19885	1	1	False
32644	1	1	False
22656	1	8	False
27133	3	8	False
42944	3	10	False
31287	1	1	False
50877	1	4	True
29244	1	2	False
20919	1	2	False
16068	3	4	True
39077	1	1	False
16100	1	8	True
16070	1	4	False
31451	3	4	True
19665	2	6	True
16554	1	4	False
32111	2	4	False
9381	3	9	False
14923	1	2	False
32350	1	1	False
1585	1	2	False
27479	1	4	True
7821	1	2	False
19403	1	2	False
51321	1	3	False
11729	1	1	False
46908	1	1	False
43417	1	1	False
12456	3	5	True
27954	2	2	False
2366	1	2	False
34600	3	5	True
40204	2	4	False
33844	6	17	False
7984	1	2	False
20744	1	3	True
7092	1	5	True
46089	1	2	False
25193	2	6	False
25459	1	2	False
41649	1	2	False
33042	1	2	True
4853	3	7	False
43661	1	5	False
1552	3	7	False
46327	1	2	False
51560	1	4	False
11221	1	3	False
19871	2	3	True
11224	1	2	True
19645	1	1	True
7557	2	5	False
15298	2	5	False
14912	1	1	True
27123	2	6	True
27154	1	2	False
15117	1	4	False
46871	1	2	False
27459	1	1	True
1651	2	5	False
36685	1	2	False
50861	2	3	False
48587	3	7	True
40989	2	3	True
10406	1	1	False
6156	1	8	True
42024	1	2	False
52217	3	4	False
42926	3	12	True
50672	1	4	False
25976	1	1	False
7122	1	2	False
4434	1	4	False
33617	1	1	False
29367	1	1	False
24558	3	3	True
32643	1	3	False
15733	2	6	False
7525	2	4	True
38703	1	4	False
18938	1	3	False
40355	1	1	False
43536	1	2	False
1533	1	2	False
1539	1	1	False
7799	1	2	True
17820	2	2	False
39320	2	4	True
49032	1	1	False
6614	2	2	False
34796	1	9	False
1805	1	3	False
24236	1	1	False
30000	1	3	False
37643	1	2	False
44945	2	4	True
47925	1	3	False
50065	2	2	True
38110	1	2	False
22325	4	7	False
47653	1	5	False
34321	1	6	False
1292	2	4	True
50440	1	1	True
10060	2	12	False
20545	1	4	False
35117	1	2	False
38364	1	1	False
49167	1	2	False
22161	1	1	False
16457	2	3	False
11468	1	2	False
15145	1	2	False
11953	2	4	False
46748	2	3	False
14907	1	1	False
1578	1	2	False
7872	1	3	False
50029	2	5	False
14200	2	3	False
35714	2	3	False
18254	1	2	False
22507	1	2	True
743	2	3	False
8320	1	1	False
41372	1	1	False
5020	1	4	False
16609	1	6	False
37449	2	5	False
38797	1	2	False
32114	1	2	False
2917	1	1	False
37811	2	2	True
50869	1	1	True
50970	1	2	False
6751	1	1	False
33759	3	19	False
35517	1	2	False
23978	2	5	False
29695	1	1	False
5587	1	1	False
20165	1	2	False
6028	1	1	True
44631	2	2	True
27394	1	1	False
26930	2	6	False
39716	2	3	True
39403	1	1	False
4600	1	2	False
742	1	1	False
22520	1	2	True
7090	1	4	False
44045	4	13	True
22761	3	9	True
44523	1	2	False
10403	1	5	False
26176	1	2	False
2180	3	6	True
49159	1	2	False
28578	1	2	False
6130	1	2	False
4604	3	9	False
6762	2	3	False
31922	1	1	False
14034	1	1	False
32468	2	3	False
20726	1	2	False
31154	1	1	False
4440	2	2	False
1300	2	8	False
3917	1	1	False
47670	1	1	False
25227	1	1	True
44164	1	1	False
22642	1	13	True
45394	2	10	False
33131	1	3	False
24108	1	2	False
44629	1	1	True
15121	3	4	True
46600	1	2	False
13970	3	5	False
1551	1	2	False
42486	1	3	True
26907	2	3	True
35705	1	3	False
3424	1	1	False
39465	1	2	False
20884	2	4	True
25194	3	9	True
24208	1	2	False
20414	1	4	False
34434	1	2	True
2219	1	1	False
10249	1	11	False
7046	1	5	False
10666	1	1	False
52241	1	1	False
43535	1	1	False
42531	2	5	False
43629	1	1	False
7949	1	3	False
44069	1	1	False
25217	1	2	False
39989	1	2	False
27789	1	1	False
50194	1	1	False
36383	2	5	False
40062	1	6	False
930	2	4	False
28122	1	2	False
21553	3	6	True
6811	1	2	True
46751	1	5	False
1967	1	1	False
36689	1	1	False
1801	1	2	True
12461	2	5	True
10084	1	6	False
31726	2	2	False
31749	1	1	False
41678	1	1	False
33267	1	4	False
40000	1	1	True
2185	2	3	True
48188	1	1	True
2376	1	1	False
37405	3	4	True
23605	1	1	False
50042	2	2	False
25969	1	2	False
50880	1	3	False
3353	1	6	False
43150	1	4	False
41563	2	4	True
20906	1	1	False
30811	1	1	False
14631	1	3	False
33612	2	8	False
27689	1	3	False
42665	1	2	True
9510	1	4	False
28587	1	3	True
9401	1	2	False
27480	2	5	True
49834	1	9	True
9217	1	1	False
1339	1	3	True
20914	1	1	False
1843	1	1	False
44481	1	7	False
44176	2	2	False
30530	1	1	False
38328	1	1	False
24578	1	1	False
24456	4	5	False
47139	2	2	False
50156	1	1	False
35663	1	4	False
30768	1	2	False
42168	1	1	False
1311	1	1	False
46033	2	2	False
1824	1	3	False
25208	1	3	False
5463	1	3	False
33586	5	6	True
1009	1	1	False
16444	2	5	False
50907	1	1	False
14812	1	4	False
18760	1	2	False
28345	2	2	True
20891	3	5	True
1294	1	1	True
26605	3	4	False
39303	1	5	False
6018	1	1	False
6153	2	4	True
11948	2	2	False
37406	1	9	False
33328	1	3	False
33361	2	3	False
