cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
32447	1	857	False
22328	4	387	True
51228	4	128	False
20899	1	141	False
20939	1	103	False
22514	4	111	True
13753	2	93	False
39690	1	179	True
132	1	78	False
20389	1	74	True
42057	1	61	False
9870	2	63	False
15118	1	123	False
33868	2	63	True
50066	3	58	False
31719	3	83	False
29299	1	35	False
50768	1	47	False
25198	2	77	False
928	1	47	False
25970	8	29	False
42048	1	58	False
31737	3	23	False
51435	2	55	False
36721	1	29	False
34263	2	100	False
20905	2	32	True
39346	1	26	True
7200	1	32	False
6607	2	55	False
30791	1	46	True
46319	6	122	True
1530	3	107	True
22317	4	34	False
32110	4	27	False
10311	2	41	False
48171	5	19	True
45444	1	17	False
22363	2	24	False
15587	2	35	True
22763	3	28	True
37814	4	18	False
17739	1	18	False
9893	2	32	False
45380	7	47	True
25208	3	22	False
24460	1	58	False
24564	5	26	True
2899	1	5	False
9206	1	20	False
7110	4	22	True
7949	2	18	False
12946	2	31	True
3886	2	19	False
28144	1	10	False
31137	9	51	False
27289	1	24	True
8221	1	40	False
27053	3	8	False
33763	4	26	True
44046	15	53	False
22539	1	16	False
46331	9	45	True
7108	2	23	False
22515	2	19	False
44965	2	19	False
26600	4	28	False
31767	1	27	False
31176	1	28	False
31144	4	20	True
50884	3	14	True
18764	6	20	True
20374	3	108	False
48610	1	14	False
31746	2	5	False
35650	1	13	False
41019	2	25	False
42943	9	37	False
32116	9	26	False
39486	2	28	False
20726	1	29	False
39348	1	13	False
9220	1	21	False
33339	8	27	False
3871	1	21	False
21562	4	23	False
51440	1	13	True
51438	2	25	False
17045	1	20	False
20367	8	49	True
43571	1	79	False
52272	1	11	False
1828	3	37	False
2896	1	10	False
15298	2	10	False
22767	1	16	False
8713	3	27	False
43149	1	18	False
39097	2	12	False
48173	1	8	False
39643	2	12	True
24559	6	49	True
28342	2	19	False
22138	5	9	False
29655	1	19	False
1817	1	14	False
41361	1	20	False
40987	3	16	True
9729	4	31	False
18944	2	12	False
44049	1	13	False
22137	1	4	False
361	7	26	True
740	8	19	True
7964	1	8	False
32103	17	35	False
6641	2	4	False
5026	4	28	True
746	5	18	False
48585	2	11	False
15331	2	13	False
46254	1	7	False
9247	1	18	False
40193	1	4	False
34468	1	6	True
1570	4	8	True
42508	2	11	True
40217	1	20	False
27876	1	9	False
45395	3	10	False
13568	5	10	False
45393	6	24	False
12947	3	14	True
1330	1	7	False
23497	5	18	True
46311	4	15	False
50025	12	52	True
42714	1	8	False
3672	4	14	True
36507	1	3	False
803	2	18	True
50430	2	14	False
9139	1	8	False
13289	1	9	False
14918	2	9	False
46077	1	5	False
7087	1	9	False
34426	15	55	True
28671	1	12	False
13575	3	7	False
19327	4	11	False
26588	4	16	False
7382	1	10	False
27046	1	11	False
31138	3	10	True
42492	9	20	True
35388	2	14	False
34594	1	6	False
41975	1	2	False
42926	2	19	True
7529	1	15	False
48184	2	3	False
30777	1	14	False
24574	1	5	False
20893	3	14	True
22775	3	7	True
23598	3	9	False
1557	1	6	False
4659	1	12	False
31742	1	9	False
37811	3	13	True
6618	2	4	False
20886	7	12	True
19645	2	24	True
47118	1	9	False
3670	6	17	False
25978	3	5	False
34441	1	15	True
24881	1	16	False
31753	3	4	False
34853	2	6	False
766	2	13	False
3247	2	3	False
1972	3	10	False
26099	1	8	False
14360	1	15	False
28109	2	8	True
33332	4	12	False
40189	2	13	False
48178	2	3	False
51229	4	13	True
45815	1	4	False
51250	1	7	True
44232	3	28	True
22339	3	10	False
2536	1	20	False
36719	1	10	False
40428	1	9	False
42025	2	14	False
52250	1	7	True
39335	1	7	False
31720	6	13	False
24270	3	9	False
33861	3	13	False
6376	2	5	False
14020	3	8	False
6761	7	15	True
26381	2	8	True
29654	1	3	False
47621	1	10	False
41479	1	2	False
32467	2	12	False
50672	1	7	False
8771	1	4	False
37939	1	5	False
39645	1	2	False
42521	1	10	False
39336	2	6	False
47415	3	11	True
46751	1	2	False
24598	1	4	False
32147	1	8	False
51420	2	12	False
375	2	6	False
17612	1	9	False
49999	1	6	False
15611	1	4	False
42936	1	9	False
40456	1	11	False
5024	10	36	False
32102	4	5	False
8224	1	4	False
43612	2	17	False
25203	5	12	False
4596	1	2	False
6795	1	28	False
20880	3	16	True
52221	4	23	False
17059	1	3	False
18963	1	13	False
23595	4	13	True
48176	4	8	False
27455	1	5	False
26599	5	14	True
43145	2	13	False
34598	7	9	False
35660	3	7	False
37908	1	3	False
25220	3	14	True
1596	2	5	False
33331	1	2	False
17035	2	3	False
27465	1	5	False
39320	7	17	True
27486	2	11	False
24250	5	6	False
51427	5	10	True
29439	8	17	True
16420	4	9	False
33848	3	5	False
17435	2	11	False
4876	1	3	False
31796	2	3	False
41809	1	2	False
31730	6	21	False
20895	4	6	True
7568	2	15	True
44622	1	5	True
25199	4	14	False
20720	3	13	False
20402	1	3	False
52261	1	4	False
7957	1	1	True
36190	2	3	True
20430	1	21	True
27241	1	3	False
20079	1	5	False
13808	2	7	True
26904	8	14	False
48181	1	1	False
6769	4	10	False
30092	1	4	False
46747	4	10	False
3044	2	2	False
50042	1	8	False
48207	1	1	False
9537	1	8	True
36173	1	3	False
25968	8	20	False
2891	1	1	False
7092	4	12	True
7107	1	5	False
10432	2	3	True
18938	2	5	False
9224	2	7	False
11352	1	6	False
22640	2	9	True
1360	1	10	False
4875	2	5	False
48587	1	4	True
50028	8	19	False
30756	3	7	False
1297	1	3	False
51007	2	3	False
14961	2	22	False
26729	1	3	False
778	2	9	False
20887	5	14	True
36686	2	6	False
22505	2	4	True
51479	1	3	False
21561	1	5	False
8209	6	10	False
25212	7	25	True
11473	4	10	False
39652	1	8	True
48323	2	3	False
50872	1	1	False
24852	2	8	True
22296	1	1	False
50911	1	3	False
41811	3	5	True
21693	3	8	False
18765	4	10	True
17176	2	3	False
35087	2	6	False
19608	1	4	False
50439	3	11	False
35305	1	7	False
12943	4	9	True
15658	1	9	False
18950	3	12	False
43547	3	6	True
7109	2	7	False
3870	5	9	False
52232	1	4	False
28101	4	18	False
173	1	7	False
9243	1	5	False
41011	1	7	False
33360	5	6	False
27477	4	12	False
2922	1	1	False
42167	2	5	False
15600	1	3	True
32451	2	6	False
39766	1	4	False
22313	4	23	True
38338	1	3	True
774	4	6	True
20725	3	6	False
28563	3	6	True
8205	8	14	True
50442	2	4	False
20927	1	3	False
42164	2	7	True
7804	2	6	False
23496	3	5	False
37812	4	7	True
8709	4	9	False
2799	1	3	False
15591	3	7	False
34605	2	9	False
7097	4	9	True
45434	1	3	False
7094	4	9	True
28351	1	3	True
517	1	7	False
27485	2	7	False
22320	3	5	True
46762	2	6	True
10977	1	3	False
49165	1	2	False
3905	1	4	False
872	1	2	False
41843	2	4	False
42607	1	4	False
51733	4	17	True
31723	15	29	False
5029	1	6	False
35693	3	8	False
396	1	4	False
37068	1	4	False
8207	1	3	False
20378	1	8	False
36746	1	2	False
15586	6	17	True
26596	4	5	False
1532	6	17	True
17630	1	4	False
36382	10	22	True
45813	1	3	False
45825	1	4	False
48195	1	1	False
17423	2	5	False
46067	1	3	False
31716	5	7	False
16440	2	5	True
7098	1	5	False
6317	1	4	False
25645	10	20	True
22766	2	6	True
29595	1	1	False
34073	1	4	False
48175	1	5	False
38477	1	6	False
52219	1	5	False
47116	2	5	False
23498	5	9	True
776	4	5	False
31799	1	2	False
51419	3	9	False
43535	1	5	False
22249	1	1	False
16465	1	3	False
31846	1	6	False
22149	2	2	False
37804	2	6	True
49029	3	9	True
49023	7	18	False
20731	3	3	True
7088	5	12	False
35303	1	2	True
32647	1	9	False
51214	4	6	True
29445	3	5	True
25643	8	20	False
11948	2	5	False
33344	5	12	False
40243	1	4	False
7536	1	2	False
23599	1	3	False
33334	1	1	False
42973	3	5	False
40984	6	7	False
14205	1	4	False
26900	9	13	True
13646	1	2	False
742	2	4	False
1294	7	9	True
22319	3	9	True
42166	2	6	False
42020	1	3	False
29558	1	7	False
50674	1	4	False
20896	2	4	True
28381	1	5	False
20922	1	3	False
44160	1	9	False
32112	2	2	False
2925	1	1	False
1537	6	12	True
28098	2	11	False
50650	3	4	False
15315	2	4	False
3228	1	1	False
25644	3	5	True
34593	2	3	True
27459	4	14	True
17443	1	3	False
23808	2	3	False
30989	5	11	True
29575	1	2	False
27469	1	2	False
