cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
36382	1	64	True
38317	1	28	True
20389	1	46	True
36383	1	34	False
21031	1	28	True
34449	1	30	True
33857	1	17	False
5023	1	13	False
49830	1	26	False
12936	2	13	False
35700	1	14	False
33868	3	12	True
44064	1	13	True
20810	1	4	False
40975	1	11	True
26599	1	9	True
47956	1	12	False
15141	1	13	False
40597	1	14	False
27477	1	4	False
17033	1	12	True
23200	2	12	False
13611	1	6	False
10410	1	13	True
37905	1	8	False
27491	2	5	True
25231	1	6	False
9082	1	16	False
44959	1	14	True
1546	1	9	False
1550	1	4	False
50034	1	5	False
42036	1	5	False
7808	1	8	False
7834	1	3	False
44046	4	11	False
22146	1	1	False
27329	1	8	False
7103	1	6	True
42948	1	6	False
1557	1	5	False
30530	1	15	False
52214	1	4	False
39839	1	1	False
39470	2	5	True
22643	4	11	True
7799	3	4	True
27129	1	3	False
34097	1	3	True
26930	1	1	False
31741	3	5	False
45831	1	2	False
4612	2	7	False
31716	7	13	False
13322	1	2	False
48174	1	1	False
7619	1	4	False
929	1	3	False
50033	3	5	False
7090	2	2	False
50440	1	5	True
40831	3	10	False
7801	1	1	False
33604	1	8	False
43571	2	3	False
18235	2	3	False
51250	1	3	True
27293	1	2	False
28365	1	1	False
28438	1	1	False
31730	1	1	False
52228	1	1	False
26729	1	1	False
41840	1	1	True
45824	1	2	False
30281	1	1	True
23770	1	3	True
3382	1	5	False
44057	2	6	True
16461	1	1	False
1522	1	2	False
50028	3	4	False
3870	4	4	False
33339	2	8	False
27289	1	2	True
33845	3	16	False
51027	2	7	False
33346	1	2	False
32103	4	4	False
51243	1	1	False
22761	3	8	True
34430	1	3	True
48211	1	1	False
24564	1	2	True
31430	1	9	True
37812	1	2	True
27668	1	1	False
41811	1	1	True
44056	1	1	True
24852	1	2	True
45394	1	2	False
44978	1	2	True
24456	3	4	False
20888	2	3	False
26605	1	1	False
9544	2	8	False
2181	2	4	False
28564	2	7	False
23279	1	6	False
20126	2	4	False
12942	1	3	True
35055	1	5	False
41807	2	2	False
31859	1	2	False
43556	1	6	False
17604	1	1	False
46609	1	1	False
40234	1	2	False
35723	1	2	False
24581	1	1	False
33862	1	2	False
7797	2	9	True
29444	2	2	False
20911	1	1	False
30993	1	1	False
25222	1	2	False
39072	1	1	False
5022	2	4	False
7798	2	2	True
22325	1	1	False
25970	2	5	False
30337	1	1	False
40978	5	6	False
12961	1	2	False
14823	1	2	False
44047	1	1	True
44274	2	3	False
33898	1	2	False
18551	2	3	False
43152	1	2	False
748	1	1	True
27130	2	2	False
18569	1	2	False
43584	1	3	False
37805	1	2	True
8204	2	3	True
35401	1	2	False
15292	1	2	False
51748	1	2	False
51725	1	1	True
46316	2	3	False
34467	1	5	False
25643	2	2	False
3341	1	2	False
34037	2	3	False
49033	1	1	True
44196	2	3	True
20733	1	1	True
39721	1	2	False
26739	1	2	False
15586	1	2	True
1806	1	3	False
22763	1	1	True
4601	2	2	False
1803	1	2	True
27095	1	1	False
48414	1	4	False
27332	1	1	False
50641	2	2	False
3878	1	1	False
33854	1	1	True
37810	1	1	False
22640	1	3	True
28324	1	2	False
44065	1	1	True
22524	1	1	False
45813	2	4	False
15607	1	3	False
16420	4	8	False
40172	1	1	False
