cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
26904	19	3441	False
39410	1	1076	False
32115	6	430	False
50972	1	383	False
25198	5	1060	False
44993	3	623	False
15436	1	593	False
51213	4	822	True
47507	1	1021	True
4536	1	644	False
37593	2	699	False
31293	12	416	True
50910	1	366	False
39470	14	549	True
43543	2	548	False
29247	8	288	True
26901	7	899	False
46315	2	354	True
28714	2	348	False
22512	4	261	False
33845	15	557	False
31139	3	824	False
20487	1	324	False
5026	34	719	True
10806	2	129	False
22795	5	227	False
33554	1	138	False
33342	2	285	False
37229	2	434	False
10954	10	334	True
26902	5	571	False
40177	4	254	False
24460	1	423	False
1973	2	266	False
33334	14	223	False
22909	3	258	False
50642	1	177	False
5822	3	368	False
49027	13	262	True
32108	13	261	False
40180	4	255	False
33849	18	269	True
32571	2	234	False
51847	13	237	False
36394	2	278	False
46762	4	208	True
49539	1	192	False
23288	1	192	False
26903	4	481	True
5631	1	162	False
51755	1	133	False
40715	1	310	False
28797	7	216	True
33398	1	69	False
51744	3	187	False
779	1	56	True
6224	2	128	False
33344	18	237	False
33359	3	141	False
39078	4	177	False
14945	2	225	True
23611	2	128	False
33339	18	114	False
19334	1	114	False
47931	2	178	False
34602	5	99	True
34304	1	216	False
42237	1	82	False
33332	12	204	False
29441	11	191	False
28586	7	124	False
26599	12	290	True
3347	1	126	False
10063	8	254	True
734	9	129	False
25972	4	187	False
33868	5	67	True
15118	14	242	False
50031	4	117	False
42996	1	145	False
45399	5	164	False
735	1	75	False
45839	1	81	True
33349	6	74	False
15125	4	105	True
43160	2	86	False
22314	3	175	False
924	1	106	False
1957	3	115	False
23592	26	268	False
44623	6	142	False
31722	2	157	False
27925	9	137	False
25174	1	61	False
39350	3	52	False
2338	3	129	True
10964	11	168	False
42012	10	308	False
26594	6	265	False
22539	1	67	False
39755	1	38	False
25973	3	37	False
19326	3	96	False
28849	2	170	False
50891	1	109	False
4593	6	104	False
33610	9	108	False
7601	3	45	False
40417	4	184	True
15308	1	95	False
40218	1	157	False
1532	19	207	True
8761	1	71	False
11701	1	122	False
38395	2	38	False
6621	2	70	False
8204	17	152	True
27045	5	110	False
11472	2	116	False
20886	12	115	True
41826	2	30	False
21939	1	97	False
32105	5	38	False
42953	5	79	False
13970	4	38	False
3696	8	199	False
33596	3	81	True
13141	1	73	False
28618	9	154	True
4659	2	52	False
22776	5	43	False
13442	1	43	False
36012	1	114	False
51760	2	40	False
22530	2	60	False
28639	1	66	False
23598	3	31	False
25968	18	155	False
10957	15	85	True
22317	5	53	False
31299	4	121	False
2360	1	94	False
44949	20	157	True
28100	1	50	False
14358	1	66	False
47105	20	181	True
33338	1	84	False
15299	8	83	True
28569	6	93	False
33760	7	109	True
22646	4	94	False
22144	1	33	False
20726	9	186	False
39650	13	93	False
26900	26	341	True
3657	4	87	True
33593	1	71	False
13819	2	68	True
5815	3	65	False
4620	1	74	False
8209	27	197	False
27491	8	63	True
31319	6	53	False
24096	2	36	False
8245	1	47	False
11469	4	67	False
17430	5	82	False
24229	3	52	False
37810	3	61	False
23497	17	128	True
31762	4	68	False
42718	2	42	False
9297	1	35	False
18766	3	105	False
7540	3	72	True
44636	2	88	False
39964	14	90	True
44955	22	244	True
42052	1	69	False
1522	19	114	False
8213	13	167	False
4601	12	81	False
40453	1	48	False
33369	2	68	False
6782	1	66	False
50025	23	251	True
8212	29	159	True
37815	6	61	False
8712	2	39	False
32609	20	97	True
26598	4	83	False
6005	8	96	True
24402	1	69	False
7525	13	114	True
11949	1	172	False
50918	2	29	False
26172	3	45	False
26915	6	62	False
23776	3	79	False
14289	1	58	False
46055	1	33	False
2328	4	64	False
40178	3	142	False
29443	16	118	True
25970	27	120	False
5024	22	149	False
31285	1	47	False
27457	7	60	False
38917	2	43	False
22506	9	67	True
2958	1	11	False
1557	4	76	False
51725	8	102	True
3211	2	17	False
34903	1	24	False
11464	11	75	False
3896	2	71	False
43556	7	43	False
3743	1	56	False
49854	1	54	False
45388	6	37	False
49028	9	80	True
2492	3	91	False
10429	1	41	False
10062	9	104	False
820	2	38	False
4462	3	66	False
13120	1	15	False
42492	12	102	True
40173	10	85	True
26907	11	99	True
45192	2	39	False
32102	25	202	False
25670	1	79	False
16068	14	60	True
33854	16	62	True
7939	2	122	False
40833	8	43	True
34457	1	55	False
18017	1	71	False
19646	3	81	True
29449	2	44	False
28304	1	28	False
38943	1	33	False
13991	12	62	True
20721	4	36	True
50868	2	15	False
1550	7	91	False
31753	8	19	False
21369	4	88	False
7530	5	20	True
7798	8	63	True
2912	4	15	True
20736	2	29	False
50665	1	80	False
49225	2	26	False
17611	3	56	False
13571	8	50	False
13986	1	17	False
50869	5	25	True
35685	5	141	True
7956	2	42	False
20881	9	63	False
29248	1	61	False
27050	16	72	False
38321	2	17	True
27663	5	75	False
10409	16	76	True
21569	2	25	False
492	3	30	False
51259	1	21	False
20925	31	79	False
29078	3	55	False
3656	3	59	False
44064	7	57	True
5666	1	26	False
20901	2	19	True
28563	7	44	True
18775	8	60	True
33031	10	65	True
4431	7	45	True
2327	15	75	False
23768	2	37	False
10410	5	35	True
18773	3	52	False
15594	11	66	True
31344	3	15	False
33368	5	13	False
20915	3	25	False
20377	2	46	False
49029	11	67	True
27930	1	57	False
6359	4	30	False
6152	9	71	False
16420	9	58	False
18547	3	61	False
7969	2	25	False
39251	1	17	False
10283	1	27	False
52241	4	21	False
27464	4	56	False
50878	14	67	False
9384	7	49	True
8727	2	39	False
4767	1	56	False
30806	1	32	False
9381	12	75	False
47106	6	44	False
395	8	59	False
16421	12	79	False
7944	3	51	False
25988	3	12	False
21279	2	20	False
5027	3	37	True
34488	1	36	False
28624	3	48	False
3869	6	42	True
1554	8	59	False
767	15	116	False
2182	16	86	True
46593	4	38	False
20895	5	42	True
26461	1	32	False
4605	9	35	False
30778	3	18	True
4636	1	24	False
13987	4	41	False
32448	2	36	False
41830	2	14	False
51445	5	75	False
13578	3	25	True
52226	1	30	False
32464	1	22	False
8210	10	71	False
25976	5	37	False
10642	11	51	False
37813	3	61	True
7094	3	26	True
1800	11	73	True
33853	7	80	False
6163	3	34	True
5800	14	63	False
18558	7	43	False
29475	1	44	False
32148	2	21	False
25644	16	136	True
5825	2	34	False
4595	2	17	False
36497	1	24	False
3870	10	34	False
33584	23	83	True
1540	10	73	False
12937	20	94	True
42505	1	22	False
51215	2	22	True
1309	12	46	True
13579	8	71	False
19869	6	53	True
33390	2	39	False
28592	10	55	False
16419	6	37	True
33337	10	32	False
36382	15	62	True
17030	1	14	False
39085	9	39	False
33361	2	23	False
5862	1	20	False
937	5	37	True
1555	8	40	False
1530	8	71	True
50895	1	11	True
15586	17	129	True
16643	12	49	True
16634	16	81	False
49519	1	23	False
16551	1	15	False
17032	1	34	False
776	15	122	False
20398	4	32	False
5618	5	28	False
15729	1	25	False
43705	1	65	False
27468	4	35	False
743	21	72	False
26608	2	16	False
45385	2	47	False
17083	2	27	False
20003	1	41	False
21255	8	69	True
49423	1	34	False
45576	2	46	False
2899	2	24	False
25212	17	89	True
34445	19	61	True
2511	4	26	False
27123	21	80	True
27459	5	28	True
39672	5	66	False
51003	1	11	False
50667	4	28	False
20888	9	25	False
13118	17	65	True
21269	1	27	False
12938	7	35	False
361	10	40	True
24607	1	17	False
4604	7	32	False
32117	10	29	False
7557	10	47	False
35659	3	38	False
25224	5	38	False
44625	16	66	False
46685	1	24	False
29597	5	39	False
39462	13	83	True
10976	2	14	True
31429	3	16	True
24559	9	40	True
44950	10	36	True
34593	6	20	True
17656	1	35	False
3888	2	34	False
32611	8	56	True
31718	26	97	False
1536	4	44	False
44074	4	13	False
22643	13	46	True
44235	1	43	False
4055	2	22	True
43719	1	7	False
26745	2	31	False
30807	2	33	False
30518	4	20	True
4594	2	24	False
24459	8	48	False
27350	1	5	False
31138	8	76	True
28348	1	19	True
115	2	52	False
19715	1	49	False
33326	23	116	False
41609	2	26	False
37222	9	27	False
388	2	25	False
43667	1	11	False
27305	1	25	False
7953	8	37	False
783	3	15	True
30532	3	24	False
51438	6	44	False
34500	1	15	False
48584	14	34	True
5444	11	50	True
27043	4	22	False
19652	8	43	True
9875	3	34	True
6016	2	23	False
26747	3	17	False
10834	1	16	False
44220	1	32	False
25221	5	52	False
39966	4	27	True
5808	4	42	False
31144	7	33	True
44173	2	29	False
20892	7	39	True
27147	1	16	False
44988	1	57	False
33372	3	9	False
51443	1	17	False
49989	1	36	False
30739	2	20	False
25404	1	8	False
10080	3	24	False
38656	1	23	False
5032	2	20	False
13993	2	24	False
8729	2	53	False
29119	2	33	False
27490	5	71	False
18765	17	66	True
41835	1	5	False
45074	1	4	False
2199	3	29	True
24558	11	56	True
22910	4	25	False
49835	3	40	False
3690	1	18	False
17823	9	32	False
29245	17	48	True
42662	2	11	False
11492	1	16	True
37588	11	34	True
33857	9	41	False
1525	7	41	True
32103	27	80	False
51421	2	18	False
33612	6	29	False
7529	5	31	False
17476	1	31	False
19230	1	9	False
9421	3	31	False
34306	1	13	False
4609	4	48	False
8206	20	60	True
13810	3	21	True
17841	2	18	False
19866	14	31	False
7702	1	15	False
50027	6	29	False
1317	1	12	True
3902	2	17	False
1814	12	90	False
46906	18	81	True
30290	4	18	False
20130	13	62	False
29611	1	65	False
1577	2	20	True
23816	6	25	False
29444	8	30	False
27915	12	58	False
19639	1	21	False
12936	8	40	False
5023	5	27	False
2906	1	5	False
18265	3	13	False
1295	1	11	True
49411	2	22	False
29130	1	6	False
43557	4	22	False
