cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
21936	2	620	False
23608	2	557	True
40978	15	477	False
1550	5	214	False
27660	5	195	True
40176	2	217	False
11722	1	136	False
24852	1	141	True
30286	1	120	False
18960	1	192	False
33765	4	135	False
9384	5	146	True
8706	1	224	False
27048	6	151	True
28815	1	122	False
3878	1	227	False
1584	1	150	False
41840	2	41	True
48181	1	29	False
7872	1	99	False
23501	9	80	True
40172	1	109	False
46287	1	79	False
18773	1	112	False
33325	5	365	False
1355	2	75	False
1300	2	77	False
26599	5	87	True
18550	1	66	False
40974	5	83	True
27232	1	35	False
13808	4	50	True
34426	10	83	True
5863	1	43	False
51213	2	66	True
33339	5	48	False
16836	6	124	False
36717	1	31	False
45282	1	43	False
37634	1	36	False
37840	1	16	False
8698	1	70	False
39981	2	79	False
22641	5	56	False
17610	3	53	False
22231	1	24	False
52214	2	21	False
36439	1	61	False
27165	1	99	False
20745	3	45	True
31429	6	60	True
25997	2	53	False
6621	2	60	False
33844	9	98	False
13127	1	74	False
32614	9	167	True
17838	3	80	False
29246	2	30	False
4650	1	44	False
20887	5	45	True
32103	8	37	False
6342	1	42	False
40977	1	54	False
1329	1	20	False
39480	2	37	True
23233	1	24	False
27483	1	19	True
44870	1	42	False
15436	2	26	False
7237	1	18	False
38331	2	33	False
20765	1	46	False
5106	1	22	False
1547	3	60	False
23610	3	29	False
32647	2	53	False
29247	5	38	True
25643	13	88	False
46355	2	46	False
40229	1	28	False
759	2	42	False
40411	1	37	False
33332	5	54	False
10424	2	19	False
7623	1	27	True
50907	1	26	False
29444	6	44	False
35329	2	51	False
35650	1	60	False
39972	2	27	True
32621	1	32	False
9406	1	23	False
1334	1	19	False
25968	9	25	False
1809	2	53	True
41811	5	12	True
37812	3	25	True
11222	1	30	True
50883	2	19	False
20908	1	23	False
33601	3	26	True
14943	1	16	False
22643	6	13	True
27126	4	49	True
51245	2	22	False
31725	2	22	False
32789	4	22	True
31281	2	27	False
33854	3	24	True
7972	2	32	False
36705	1	14	False
42954	3	12	False
28799	1	39	False
49841	4	23	False
31140	3	7	True
38690	2	25	False
25971	4	12	False
34097	2	32	True
15358	1	11	True
18765	5	32	True
40598	3	12	False
36382	6	49	True
10950	1	19	True
7949	2	20	False
35651	6	27	False
33845	5	23	False
23241	1	21	False
19327	1	26	False
7084	7	39	False
31749	2	29	False
29802	1	14	False
32217	1	4	False
33868	1	12	True
12968	1	32	False
48338	1	4	False
42660	1	8	True
18817	1	8	False
43143	3	15	True
7366	1	10	False
37675	1	6	False
31292	3	31	True
15591	2	22	False
34650	1	42	False
4470	1	7	True
32814	1	8	False
20580	1	15	False
42932	5	20	True
16418	6	27	True
19629	1	12	True
31433	2	11	True
6153	2	11	True
4321	1	11	False
42494	1	14	False
19628	2	12	True
52223	6	23	False
32109	2	20	False
20725	8	24	False
25976	2	10	False
35736	4	12	False
16443	2	36	False
6182	1	9	True
35680	3	21	True
27042	8	34	True
8546	1	25	False
6609	1	16	True
29249	2	6	False
31492	1	18	False
768	2	8	False
34445	4	13	True
33771	1	14	True
41651	1	8	False
32820	2	17	False
8252	1	9	False
25196	2	27	False
9238	1	5	False
33951	1	11	False
31716	8	21	False
44953	1	22	True
25970	7	24	False
29250	1	29	False
44265	1	21	False
1534	3	7	False
12946	3	10	True
46788	2	12	False
52222	3	42	False
17129	1	13	False
22654	1	17	False
8749	1	17	False
33589	1	23	True
6763	2	15	False
5101	1	16	False
14018	2	13	True
35718	1	14	False
48177	1	2	False
39067	1	23	True
7070	2	13	False
31736	3	20	False
23791	1	8	False
16424	7	22	True
31911	1	14	False
32471	2	16	False
33861	2	6	False
3876	6	18	True
30982	2	6	False
33759	2	19	False
47427	1	6	False
27138	1	12	False
48173	1	4	False
31723	16	35	False
31160	1	11	True
9519	2	16	False
7818	1	6	False
33331	3	6	False
1349	1	14	False
1546	3	16	False
44625	4	13	False
1568	5	18	True
39078	6	31	False
26726	3	5	True
24221	1	13	False
6606	5	11	False
8701	1	7	False
37805	7	24	True
18043	1	7	False
37821	1	7	False
7128	3	18	False
39475	1	5	True
30052	1	13	True
51746	1	2	False
18560	3	17	False
11472	2	5	False
8255	1	12	False
7557	2	8	False
23592	9	32	False
40191	1	9	False
8211	1	4	False
20733	2	18	True
30754	5	13	True
33610	2	7	False
12726	2	9	False
39470	6	16	True
44070	2	12	False
48172	1	2	True
44950	2	8	True
3357	2	9	True
5674	1	13	False
20407	1	5	False
36925	1	6	False
1310	3	15	True
35077	1	10	False
35716	1	13	False
20888	4	11	False
31299	1	9	False
11953	1	8	False
22646	1	4	False
15337	1	7	False
37902	1	11	False
51215	2	3	True
43854	1	7	False
11089	1	12	False
15313	2	11	False
8209	11	45	False
50866	2	6	False
6620	3	4	False
40465	1	11	False
14896	1	4	False
44198	1	8	False
16668	2	15	False
32791	1	19	False
27127	5	13	False
34380	1	3	False
51228	2	7	False
1311	1	3	False
791	1	4	False
47106	2	15	False
7953	3	7	False
32795	1	8	False
10409	2	10	True
17605	3	12	True
18766	3	7	False
23498	10	31	True
1773	1	4	False
11520	1	7	False
37232	1	6	False
33343	1	11	False
2196	1	20	False
51229	2	18	True
44959	4	21	True
30774	3	11	False
12160	1	4	False
1800	1	12	True
11629	1	3	False
48585	5	33	False
1820	1	8	False
48195	2	5	False
18680	2	4	False
30979	3	40	True
22763	1	3	True
12943	4	11	True
28415	2	5	False
51752	1	9	False
7839	1	5	False
7944	2	28	False
15294	1	5	True
22639	1	6	False
10066	1	9	True
47645	1	4	False
43145	3	7	False
42926	4	10	True
31775	1	7	False
18808	2	9	False
25200	3	15	True
46331	3	9	True
37590	2	9	True
40583	1	5	False
1596	3	6	False
37594	1	7	False
7228	1	17	False
15114	1	6	False
33431	1	3	False
43561	2	5	False
7943	1	3	False
35101	2	9	False
51420	1	4	False
50699	1	6	False
147	1	1	False
20998	1	2	False
48796	4	15	False
18775	2	13	True
33336	1	4	False
11052	1	1	False
7097	2	6	True
31821	1	2	False
45192	1	4	False
28567	2	14	True
41608	1	3	False
49158	2	8	True
30280	3	16	True
392	1	4	False
11214	1	4	True
40413	1	6	False
52232	2	12	False
43571	2	14	False
2961	1	1	False
38528	1	3	False
42510	2	4	True
1294	1	13	True
41807	1	2	False
50055	1	3	False
51027	2	6	False
20880	2	18	True
49027	3	6	True
28608	1	5	True
27479	1	10	True
36384	1	8	False
20395	1	3	False
1346	1	6	True
16113	1	12	False
16848	1	5	False
30536	1	10	True
26587	3	17	False
24573	2	4	True
30277	2	4	True
50686	1	5	False
30812	3	12	False
1805	1	8	False
46632	2	4	False
1522	4	12	False
16254	2	4	False
30993	1	2	False
10429	2	10	False
23605	5	8	False
15145	1	9	False
49073	1	33	False
6780	2	4	False
50882	1	6	False
30975	5	11	True
24307	1	19	False
15116	3	4	False
1538	4	8	True
40211	1	3	False
25207	2	7	False
6793	1	24	False
18760	2	13	False
44062	2	8	True
1526	4	9	False
41836	1	4	False
35749	1	3	False
8204	11	28	True
363	2	5	False
26900	8	23	True
1313	2	14	False
22916	1	2	False
746	5	13	False
38789	1	4	False
43579	2	23	False
47664	1	6	False
31149	2	23	False
23614	1	24	False
32792	2	10	False
48511	1	24	False
32102	2	7	False
25197	2	6	True
34894	3	17	False
31717	3	12	False
29462	1	4	True
6197	1	5	False
22926	1	2	False
41197	1	12	False
29447	1	23	True
370	2	5	False
24470	1	4	True
17637	1	8	False
20731	2	7	True
7799	6	10	True
25977	3	7	False
22313	4	9	True
43150	1	2	False
20890	4	9	False
40987	3	4	True
6648	1	2	False
24466	1	5	False
42933	2	2	False
36193	3	6	False
47691	1	5	False
30523	1	3	True
34112	2	4	False
2527	1	5	False
18566	5	14	False
18944	1	7	False
33851	7	14	True
50028	4	12	False
1957	2	9	False
28332	2	4	False
20576	1	2	False
31475	1	2	False
18035	2	4	False
33342	1	7	False
42944	6	24	False
42022	2	6	False
42318	2	6	False
31720	5	9	False
30048	2	12	False
31753	2	2	False
32833	2	6	False
31729	1	5	False
39462	2	4	True
44945	1	3	True
33370	1	3	False
14013	2	3	False
26707	1	2	False
9208	4	15	True
29252	4	9	True
29439	4	9	True
42943	11	74	False
47419	3	11	False
22138	1	3	False
22335	1	2	False
8555	1	2	False
6816	1	4	False
1521	1	2	False
44386	1	4	False
26596	4	20	False
23645	1	2	False
52252	2	5	False
15136	1	2	False
13969	3	8	False
27490	1	2	False
18764	8	27	True
743	4	10	False
33848	1	7	False
16631	1	6	False
51052	1	3	False
3683	1	2	False
49870	1	7	False
42163	3	11	False
44248	1	3	False
50880	5	9	False
22761	3	5	True
20399	1	3	False
20124	1	3	False
31718	4	12	False
31751	1	3	False
19638	3	6	False
8214	1	4	False
51224	2	4	False
13140	1	7	False
9866	1	3	False
37908	1	3	False
35667	3	5	False
31741	5	7	False
28570	2	22	True
8538	3	8	False
11066	1	5	False
46369	1	8	False
35063	1	3	True
20891	13	34	True
24457	4	19	False
47635	5	14	False
34450	1	2	False
48184	1	1	False
46028	2	8	False
26391	1	2	False
9394	2	4	False
15610	2	4	False
18334	1	4	False
32616	1	11	False
29441	5	7	False
23963	2	6	False
51749	1	4	False
33372	2	3	False
19328	1	2	False
13588	1	2	False
26640	1	2	False
33330	3	6	False
39461	3	5	False
26613	1	7	False
34638	1	4	False
7955	3	7	False
12952	1	4	False
32079	1	3	False
28343	1	2	False
41560	1	2	False
43841	4	6	True
8715	1	1	False
22789	1	3	False
39101	1	27	False
27124	4	36	False
1611	1	2	False
33597	2	6	False
45376	1	3	False
23119	1	8	False
13016	1	2	False
24566	1	2	False
7139	1	8	False
20914	3	4	False
25194	9	25	True
20916	1	22	False
49035	5	26	False
7804	5	6	False
50072	2	4	False
50918	1	2	False
37947	1	2	False
44061	5	9	True
36191	1	2	True
41827	1	1	False
45820	1	2	True
28809	1	3	False
2320	1	3	True
16462	2	3	False
31304	1	2	True
18355	1	2	False
23085	1	5	False
30294	1	2	False
38983	1	9	False
34444	2	5	True
29245	5	10	True
27609	1	4	False
1304	2	15	True
28365	1	1	False
15135	3	8	False
23798	1	2	False
50869	3	6	True
30288	1	2	False
50032	2	15	False
32609	10	20	True
3908	1	2	False
39396	1	14	False
35067	1	2	False
42965	1	4	False
48781	2	5	False
52261	1	11	False
31288	4	10	True
1333	1	3	False
3880	1	2	False
27667	1	5	False
4600	3	6	False
47660	3	4	False
27053	1	1	False
1581	2	3	True
3356	2	8	False
6004	1	4	False
34106	5	15	False
21556	1	2	False
33903	1	2	False
50646	2	4	False
50886	1	2	False
34600	4	5	True
13602	1	1	False
25238	1	7	True
27192	1	7	False
40827	1	2	True
30747	2	4	False
20372	3	9	True
4593	2	3	False
37588	5	10	True
27913	2	5	False
16422	8	15	False
40327	1	2	False
741	2	2	False
778	1	1	False
44984	2	2	False
7542	2	3	False
33345	5	10	False
30800	2	3	False
39989	1	7	False
11679	1	4	False
26737	2	3	False
29263	2	6	False
47900	1	9	False
37918	2	6	False
18261	1	2	False
4625	1	3	False
16566	1	3	False
25193	1	3	False
47914	1	4	False
43589	1	1	False
43545	2	6	False
17034	2	7	False
33612	2	3	False
31817	1	3	False
25649	4	7	True
1537	2	3	True
24	1	2	False
1814	1	8	False
1610	1	8	False
17634	2	11	False
843	1	1	False
44998	1	2	True
40982	2	3	False
43535	1	3	False
12947	1	2	True
47578	1	6	False
50877	3	7	True
51267	1	6	False
41352	1	4	False
7627	1	2	False
52220	1	3	False
34098	1	4	False
50079	1	2	False
26901	4	8	False
32116	7	23	False
25665	1	2	False
7938	3	4	False
33768	1	2	False
51216	2	4	False
7101	2	4	True
29443	4	17	True
36381	2	10	False
28590	2	4	True
20987	1	2	False
22764	2	6	False
48745	1	2	False
3911	1	1	False
31745	1	18	False
16689	1	2	False
26597	2	11	False
15299	1	7	True
50026	1	2	True
50025	2	8	True
20726	1	3	False
12942	1	5	True
15906	1	4	False
4598	2	7	False
18554	2	4	True
26746	2	4	True
29242	1	7	True
34441	1	2	True
34105	4	5	False
20381	2	6	False
20144	1	1	False
6762	4	8	False
32484	1	3	False
41553	4	5	True
41573	1	3	True
34468	1	1	True
27195	1	11	False
48579	1	2	False
44634	2	3	True
12157	1	7	False
39688	1	1	False
15139	1	4	False
9381	6	16	False
40410	6	8	False
23597	2	7	True
17488	2	10	False
4308	1	2	False
1651	1	2	False
39686	1	3	False
39339	2	5	False
22859	1	1	False
22555	1	2	False
10953	1	2	False
44649	1	2	False
24465	3	5	False
41814	2	2	False
46762	3	5	True
42535	4	13	True
29285	1	1	False
32290	3	4	False
17614	1	5	False
44046	8	13	False
27456	4	7	False
50035	1	2	False
39689	1	2	False
51724	1	2	False
23774	2	5	True
4567	1	2	False
29244	1	3	False
24298	1	1	False
12716	2	9	False
35058	2	6	True
17425	2	4	False
50042	1	4	False
26734	1	2	False
20881	2	8	False
7092	3	7	True
15586	5	11	True
30990	1	4	False
34596	2	4	False
39501	1	2	False
26913	1	3	True
30295	1	2	False
8681	1	4	True
43540	1	3	False
28129	2	11	False
25239	1	2	True
26586	1	8	False
33337	3	5	False
24456	10	25	False
32315	1	2	False
42523	2	3	True
38102	1	3	False
35671	3	4	True
12123	1	2	False
23500	2	4	True
15607	1	4	False
494	1	2	False
33586	3	5	True
26396	1	3	False
3350	2	12	True
7272	1	2	False
45388	3	6	False
11712	2	6	False
28603	1	2	False
46751	4	5	False
2833	1	1	False
24056	1	1	False
34434	1	4	True
3656	1	2	False
41344	2	5	True
36688	1	11	False
44946	7	15	True
25646	2	4	True
9378	6	12	True
34598	13	23	False
1569	3	14	False
27460	1	6	True
26771	1	6	False
22328	2	4	True
17607	2	3	False
49053	1	2	False
38697	1	3	False
436	1	2	False
27463	1	2	False
8205	5	9	True
44065	6	10	True
31298	2	3	False
46371	1	3	False
9867	2	4	False
52216	6	17	False
361	3	6	True
27323	1	1	False
7946	2	4	False
36948	1	2	False
22776	2	3	False
25206	2	4	False
29453	2	7	True
8478	1	3	False
42925	4	6	True
44644	1	3	False
18575	1	7	False
6795	1	5	False
29255	1	5	False
30262	1	2	False
27286	1	2	True
736	3	4	False
34488	1	2	False
20383	1	3	False
24558	3	6	True
33361	1	2	False
9884	1	2	False
23783	1	2	False
27661	5	7	True
24583	1	1	False
30763	2	3	False
34427	1	1	False
31719	2	6	False
38515	2	5	True
11496	1	2	False
46605	1	3	False
32115	1	3	False
35655	2	3	False
39701	1	4	False
26770	1	2	False
3870	3	3	False
51757	1	1	True
5027	3	5	True
25235	1	3	False
41011	1	2	False
15121	3	10	True
33857	2	3	False
39467	1	2	True
7939	1	2	False
31147	4	7	False
4428	4	5	True
765	1	3	False
2182	2	11	True
9986	1	2	False
7798	4	11	True
18245	1	3	False
37813	1	2	True
28376	1	2	False
1803	1	2	True
1824	1	13	False
34593	1	1	True
17062	1	1	False
18092	1	2	False
27687	1	2	False
34145	1	4	False
5024	8	21	False
42486	1	2	True
15304	1	1	False
4056	2	5	True
2204	2	4	False
20125	1	2	True
49738	1	2	False
35677	1	2	False
51214	2	4	True
20886	6	13	True
28341	2	2	True
24559	8	11	True
23604	1	3	False
7810	3	4	False
35666	1	9	False
50908	2	3	False
36190	2	3	True
42166	1	1	False
22545	1	1	False
29711	1	3	False
37601	1	9	False
20392	1	2	False
25658	1	2	False
21240	2	5	False
34127	1	2	False
373	1	2	False
49412	1	2	False
51034	1	4	False
39702	1	1	False
35059	1	2	False
8822	1	1	False
1540	1	1	False
3658	1	3	True
35660	2	7	False
31737	4	5	False
35080	2	19	False
16076	1	3	False
2756	1	2	False
40422	1	2	False
12213	1	3	False
51030	2	3	True
30797	1	2	False
39332	1	3	False
28342	1	3	False
26386	5	7	True
40984	1	2	False
17093	1	6	False
32108	4	6	False
30744	1	1	True
39139	1	1	False
30273	2	3	True
16461	3	3	False
49409	2	3	False
18633	1	1	False
27298	1	4	False
37824	1	2	False
8259	1	6	False
40993	1	1	True
774	2	2	True
36700	2	3	False
22594	1	2	False
32608	1	2	True
39080	2	5	False
20	1	3	False
10408	4	8	True
13285	1	1	False
19630	1	3	False
23599	2	6	False
1615	1	5	False
50899	1	2	False
28106	2	5	True
5808	2	5	False
28801	1	2	False
34446	1	2	True
39643	2	3	True
20551	1	4	False
31459	1	2	False
5029	4	5	False
31337	1	3	True
20366	5	7	False
26163	1	2	True
22644	2	3	True
34928	1	3	False
33031	1	2	True
11471	4	6	True
5047	1	3	False
32110	2	2	False
491	2	2	False
44808	1	2	False
39085	2	4	False
15905	1	2	False
