cluster_number	number_tcrs_in_cluster	total_multiplicity	is_cancer_assoc
1526	5	1092	False
32520	2	640	False
44055	2	474	True
17977	1	549	False
39347	1	237	False
39320	3	197	True
31287	1	281	False
41811	5	109	True
31718	14	163	False
17763	1	134	False
23054	1	108	False
37820	1	175	False
5022	1	154	False
39643	2	156	True
49303	1	51	False
7797	3	133	True
4480	1	142	False
22286	1	22	False
30884	1	90	False
40984	2	95	False
42504	4	31	False
40176	2	53	False
8208	1	89	False
49898	1	75	False
36933	1	92	False
7101	1	79	True
36494	1	41	False
22165	1	19	True
2322	1	58	False
6169	1	82	False
31458	1	45	True
3667	1	34	False
5454	1	42	False
13054	1	17	False
32615	1	64	True
45212	1	46	False
33631	1	68	True
33337	2	43	False
22140	2	10	False
4877	1	31	False
46451	1	55	False
35680	2	44	True
32608	1	22	True
20747	1	25	True
43189	1	15	False
16961	1	94	False
16421	1	29	False
51737	1	15	False
1294	2	43	True
1606	1	16	False
44695	1	23	False
1566	1	15	False
44064	2	10	True
50065	1	41	True
1638	1	34	False
43315	1	59	False
41826	1	4	False
46032	1	27	True
757	1	23	False
23396	2	42	False
31280	3	24	True
47980	1	29	False
36689	2	25	False
25467	1	45	False
17043	3	22	True
41810	1	10	False
15591	3	29	False
42197	1	20	False
41558	3	28	True
51052	1	27	False
26920	1	13	False
32833	1	18	False
24294	1	19	False
13970	1	13	False
5328	2	25	False
47449	1	41	False
19628	1	13	True
32115	2	18	False
22640	1	12	True
30757	2	15	False
19626	6	20	True
6361	3	27	True
43541	1	36	False
31137	3	22	False
37975	1	3	False
17178	1	6	False
15606	2	10	True
42510	2	22	True
27456	2	24	False
20938	1	28	False
1547	1	15	False
10957	1	42	True
44989	1	4	False
8716	2	18	False
47936	1	28	False
46111	1	8	False
20882	1	6	True
40833	1	21	True
44836	1	20	False
24736	1	6	False
25649	2	11	True
33039	1	10	False
24564	1	10	True
7798	1	7	True
12332	2	10	False
33610	1	11	False
22163	1	4	False
28566	4	13	False
28569	1	15	False
34426	2	25	True
1310	1	10	True
22327	3	13	True
23974	2	19	False
22438	1	7	False
44046	7	29	False
26594	2	25	False
43563	1	5	True
23779	1	49	False
1541	1	14	False
34612	1	6	False
31297	1	12	False
13118	3	9	True
5863	1	8	False
8205	4	22	True
32624	3	11	True
20160	1	17	False
5345	1	29	False
49030	1	9	False
8497	1	11	False
28208	1	17	False
743	3	12	False
4607	1	8	False
31281	1	8	False
33345	1	5	False
4056	3	15	True
11471	1	19	True
32104	2	17	False
31746	1	1	False
26601	1	10	True
40416	1	7	False
10421	2	6	False
28586	1	11	False
39498	1	9	False
29242	1	12	True
12466	1	21	True
2334	1	17	False
32103	6	21	False
44169	1	17	False
33326	3	19	False
15310	1	11	False
48184	1	1	False
5028	1	10	False
41829	1	2	False
12980	1	12	False
40172	1	4	False
27126	2	10	True
5036	1	11	False
33759	2	5	False
11947	1	7	False
44959	2	5	True
37805	2	7	True
9077	1	5	False
32112	3	5	False
3104	1	1	False
47899	1	6	False
18035	3	5	False
48587	3	10	True
39097	1	4	False
31730	2	7	False
4515	1	10	False
50172	1	15	False
17030	1	9	False
39964	1	10	True
18790	2	7	False
45122	2	8	False
18407	1	6	False
9416	1	7	False
29078	1	6	False
7240	1	9	False
23497	3	8	True
28541	1	6	False
44209	1	7	False
7100	1	12	False
32684	1	9	False
24227	2	6	False
97	1	9	False
7108	1	2	False
8414	1	7	False
7950	1	13	True
22829	1	2	False
30989	1	8	True
7978	1	4	False
37234	1	9	False
13820	1	34	False
44946	5	17	True
29256	1	2	False
42960	1	2	True
39660	1	5	False
22323	1	1	False
31486	1	3	False
5803	1	3	False
51261	1	5	False
43146	2	9	False
31833	1	3	False
39321	1	3	True
8738	1	2	False
29444	2	5	False
27043	1	6	False
39485	1	3	True
46121	1	4	True
768	4	10	False
34113	1	6	True
3197	2	3	False
4608	5	12	False
19332	1	2	False
6761	2	6	True
44065	1	4	True
39342	1	2	True
18263	1	2	False
8715	1	3	False
45286	1	4	False
31775	2	12	False
21356	1	4	True
20881	3	10	False
47635	3	5	False
3871	1	6	False
6935	2	15	False
1963	1	6	False
20884	3	6	True
25202	2	13	True
8217	2	10	True
40246	1	8	False
17045	1	3	False
23499	2	10	False
40581	1	6	False
36114	1	11	False
35821	2	10	False
41822	1	1	False
42244	1	2	False
4609	1	5	False
23990	1	6	False
28615	1	3	False
43026	1	5	False
7092	4	11	True
31727	1	3	False
41885	1	1	False
47920	1	13	False
26904	4	20	False
9386	2	3	False
1561	1	3	True
46515	1	4	False
16424	3	21	True
33365	4	6	False
734	4	9	False
34460	1	8	False
16120	1	11	False
742	2	5	False
29439	1	3	True
2897	1	3	False
37751	1	2	False
27289	2	3	True
21847	1	2	False
27458	1	3	True
11000	1	3	False
25645	2	5	True
8212	6	9	True
16551	1	2	False
20551	1	4	False
43537	1	2	False
33372	1	2	False
41820	1	1	False
37817	1	2	True
5619	1	3	False
359	1	4	False
1568	1	2	True
8714	1	2	False
50719	1	2	False
26386	1	20	True
36194	3	13	False
31717	1	4	False
1536	2	8	False
33854	3	4	True
5027	4	7	True
31729	3	7	False
31298	1	5	False
41555	4	10	True
33845	3	4	False
1522	1	3	False
7796	5	12	False
31454	1	2	True
923	4	8	False
26739	1	5	False
51227	3	6	True
787	1	3	False
34462	1	2	True
18235	1	2	False
751	1	2	True
34625	1	7	True
31449	1	4	False
41164	1	5	False
3870	1	2	False
20890	2	6	False
28340	1	8	True
384	2	4	False
9430	1	16	False
10663	2	4	False
14496	2	3	False
4985	1	5	False
50861	1	2	False
32110	1	2	False
30526	1	3	True
9867	3	7	False
27457	1	2	False
39844	1	1	False
37911	1	5	False
911	1	1	False
23501	3	12	True
19327	3	6	False
25972	1	5	False
34444	1	4	True
28614	1	6	False
28575	1	3	True
14918	2	7	False
9378	2	3	True
42958	1	2	False
9211	1	2	False
12324	1	8	False
24457	3	7	False
50869	1	2	True
31383	1	3	False
25241	1	1	False
30277	2	3	True
16271	1	2	False
33846	1	2	False
1537	3	5	True
5019	1	5	False
35690	1	2	False
29243	2	2	False
35101	1	3	False
33642	1	3	True
14726	1	2	False
25969	1	3	False
28334	1	2	False
28358	1	6	False
37068	1	4	False
23620	1	3	False
1301	1	1	False
46034	1	2	False
24559	3	5	True
14233	1	4	False
46128	1	1	False
25203	2	4	False
17737	1	2	False
50900	1	1	False
22905	2	3	False
27328	1	1	True
37906	1	2	False
4625	1	1	False
20908	2	4	False
28795	3	6	False
23772	2	4	True
50655	2	3	False
37812	2	5	True
1311	1	1	False
29263	1	1	False
49027	2	8	True
37405	2	7	True
29246	1	2	False
27313	1	1	False
39652	1	2	True
39650	2	5	False
7119	2	4	False
34900	1	3	False
52216	1	1	False
25971	1	1	False
26742	1	2	False
15299	2	2	True
33761	1	2	False
27672	1	1	False
16100	1	4	True
29443	4	10	True
29462	1	2	True
18938	2	5	False
50025	3	3	True
43561	2	2	False
43616	1	2	False
43353	3	4	False
26905	1	3	False
36574	1	2	False
7109	1	6	False
42695	1	1	False
26915	1	2	False
7957	1	3	True
50429	2	3	False
29768	2	3	False
20891	3	5	True
17835	1	2	False
50897	1	2	True
29247	5	7	True
22650	1	6	True
27508	1	2	False
37955	1	4	False
1795	1	2	False
27044	5	6	False
44945	3	4	True
5026	4	6	True
19632	1	3	False
10960	1	3	True
31773	2	3	False
27042	4	6	True
31751	1	1	False
10993	1	2	True
6162	3	5	False
37908	2	4	False
8052	1	1	False
1981	1	1	False
46027	1	1	False
34430	1	1	True
31720	3	3	False
51254	1	4	False
43533	2	2	False
33844	1	2	False
43145	1	1	False
20919	1	1	False
25984	1	2	False
41635	1	4	False
42238	1	1	False
20901	1	1	True
27661	3	4	True
10410	2	2	True
8232	1	5	False
40597	2	3	False
4659	1	6	False
44645	1	4	False
32118	2	5	False
25970	4	5	False
6649	1	1	False
30972	1	2	False
39073	1	1	False
23595	2	4	True
1309	2	2	True
10970	1	1	True
736	1	6	False
5839	2	4	False
39539	1	1	True
25968	1	3	False
20895	1	4	True
6636	1	2	False
46033	1	1	False
44966	1	2	True
24558	3	5	True
2895	1	1	False
28819	1	2	True
24517	1	4	False
50665	1	2	False
504	2	10	False
1306	1	1	False
44050	1	1	False
32628	1	1	True
31741	10	18	False
33331	3	5	False
2327	3	7	False
18776	1	2	False
18813	1	1	False
23455	1	1	False
12937	4	4	True
33359	3	3	False
32467	1	1	False
50059	1	3	True
40198	1	1	True
20755	1	1	False
36190	1	1	True
40987	3	11	True
740	3	4	True
30754	3	6	True
38912	1	1	False
1823	1	1	False
15139	1	3	False
35653	2	2	False
29674	1	2	False
42948	3	5	False
22761	1	2	True
44962	3	4	True
42932	5	16	True
21269	1	2	False
32501	1	4	False
18787	4	6	True
39730	1	3	False
51725	1	2	True
11015	1	1	False
6618	1	2	False
44057	2	4	True
31698	1	1	False
3887	1	1	True
22836	1	1	False
33589	2	5	True
31844	1	1	False
1820	2	3	False
42957	2	4	True
30279	1	2	True
28837	2	3	False
11467	1	3	False
18969	1	1	False
18261	1	2	False
22391	1	1	False
42965	1	4	False
28385	1	1	False
30988	1	2	False
33338	1	1	False
45505	1	6	False
32117	2	3	False
48775	1	1	False
15136	1	2	False
1542	1	1	False
22313	2	2	True
20749	1	1	False
48955	1	2	False
52260	2	6	False
10724	1	2	False
1532	3	8	True
27474	1	1	False
13684	1	1	False
37594	1	1	False
45643	1	2	False
28353	1	1	False
44053	1	1	False
36192	1	1	True
14002	1	1	False
42488	1	2	False
31163	1	2	False
18246	1	2	False
46070	1	1	False
35084	1	1	True
24230	1	1	False
26612	1	1	False
5804	1	3	False
24456	2	4	False
42494	1	2	False
7943	1	2	False
22377	2	2	False
50672	2	2	False
44045	1	1	True
34115	1	1	False
30979	1	2	True
44061	3	4	True
44070	1	2	False
15726	1	1	False
41167	1	3	False
31779	2	5	False
28637	1	1	False
983	1	7	False
7538	1	2	True
19671	1	2	False
33335	3	5	False
27123	1	2	True
2788	1	1	False
50062	1	4	False
4798	1	2	False
43637	1	6	False
18769	1	2	True
51112	1	1	False
26930	1	2	False
40993	2	7	True
2300	1	1	False
27321	1	1	False
7801	2	2	False
42492	2	2	True
39490	1	2	False
18808	1	1	False
47433	1	1	True
30760	2	4	False
20898	1	1	False
43846	5	9	False
12955	1	1	False
28616	1	2	False
4598	1	1	False
4864	1	1	False
42013	1	2	True
14051	1	1	False
47106	1	3	False
31447	2	6	False
1576	1	1	True
27460	2	5	True
13808	1	2	True
20914	1	1	False
26111	1	3	False
25247	1	2	False
26598	2	2	False
5463	1	1	False
34266	3	12	True
4429	2	3	True
16542	1	1	False
28573	1	1	True
16423	1	1	False
47105	2	4	True
22315	1	1	False
35750	1	1	False
30998	1	1	False
16433	1	1	False
24232	1	6	False
19679	1	1	False
28609	1	1	False
17611	2	2	False
44088	2	2	False
29596	1	1	True
1827	1	2	False
40979	1	1	False
25662	1	1	False
22958	1	2	False
26900	2	7	True
39022	1	3	False
49080	1	1	False
39356	1	4	False
1324	1	1	False
36734	1	1	False
16969	1	5	False
642	1	1	False
33603	2	3	False
42533	1	1	False
33857	1	3	False
19326	1	2	False
19291	1	1	False
21033	1	1	True
9221	1	1	False
15143	1	1	False
9383	2	3	False
34626	1	1	False
5032	1	1	False
8712	1	1	False
23770	1	4	True
20888	1	1	False
36693	1	1	False
5488	1	4	False
31739	2	5	False
25640	1	1	False
30471	1	2	False
48003	1	1	False
10977	1	3	False
16064	1	3	False
20937	1	1	False
44287	2	2	False
20126	1	5	False
47919	1	1	False
47467	1	3	False
23608	2	2	True
23592	3	11	False
27463	1	3	False
16888	2	2	False
45195	1	2	False
25217	1	4	False
42925	6	6	True
43841	3	3	True
27133	1	3	False
42995	1	2	False
38705	1	1	False
32312	1	1	False
33851	3	5	True
1577	1	1	True
7812	1	3	False
39821	1	2	False
9202	2	2	True
1976	1	1	False
24572	1	1	False
3901	1	1	False
7104	1	3	False
35066	1	1	False
26592	1	2	False
16068	1	1	True
6203	1	3	False
42972	1	5	True
12960	1	1	False
22643	2	10	True
7823	1	1	False
31140	1	2	True
22361	1	1	False
38918	1	2	False
31768	1	2	False
44048	1	1	True
22919	1	1	False
44183	1	1	False
48584	2	2	True
6220	1	1	False
43165	1	2	False
13604	1	1	False
7094	1	2	True
7110	2	2	True
28351	1	2	True
